workload,workers,storage_type,partitions,storage_engine,paths,interval,thinking_time,sync_mode,makespan_s
ycsb_a,4,engine,1,rocksdb,1,0,100000,sync_off,29.999599999999997
ycsb_a,8,engine,1,rocksdb,1,0,100000,sync_off,30.27
ycsb_a,12,engine,1,rocksdb,1,0,100000,sync_off,30.1632
ycsb_a,16,engine,1,rocksdb,1,0,100000,sync_off,31.2702
