workload,workers,storage_type,partitions,storage_engine,paths,interval,thinking_time,sync_mode,makespan_s
ycsb_a,4,engine,1,rocksdb,1,0,10000000,sync_on,29.9966
ycsb_a,8,engine,1,rocksdb,1,0,10000000,sync_on,29.9964
ycsb_a,12,engine,1,rocksdb,1,0,10000000,sync_on,30.581399999999995
ycsb_a,16,engine,1,rocksdb,1,0,10000000,sync_on,30.650800000000004
