elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
79.2,104725.2641690682,104725.2641690682,104725.2641690682,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
80.2,105584.85139022053,105584.85139022053,105584.85139022053,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
81.2,108934.034416826,108934.034416826,108934.034416826,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
82.3,105029.15451895044,105029.15451895044,105029.15451895044,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
83.3,103573.89635316699,103573.89635316699,103573.89635316699,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
84.4,105146.01344860712,105146.01344860712,105146.01344860712,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
85.4,107494.71661863594,107494.71661863594,107494.71661863594,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
86.4,107007.68491834775,107007.68491834775,107007.68491834775,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
87.5,106703.17002881845,106703.17002881845,106703.17002881845,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
88.5,107432.40651965485,107432.40651965485,107432.40651965485,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
89.6,103721.26436781608,103721.26436781608,103721.26436781608,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
90.6,108049.85618408438,108049.85618408438,108049.85618408438,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
91.6,109208.81226053639,109208.81226053639,109208.81226053639,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
92.7,108794.8226270374,108794.8226270374,108794.8226270374,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
93.7,111856.32183908045,111856.32183908045,111856.32183908045,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
94.8,108461.09510086456,108461.09510086456,108461.09510086456,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
95.8,103887.93103448275,103887.93103448275,103887.93103448275,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
96.9,109893.5762224353,109893.5762224353,109893.5762224353,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
97.9,109454.98084291187,109454.98084291187,109454.98084291187,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
99.0,108571.42857142858,108571.42857142858,108571.42857142858,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
100.0,118971.26436781608,118971.26436781608,118971.26436781608,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
101.0,115900.29041626332,115900.29041626332,115900.29041626332,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
102.1,105371.04506232023,105371.04506232023,105371.04506232023,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
103.1,111750.71907957815,111750.71907957815,111750.71907957815,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
104.2,110910.91954022988,110910.91954022988,110910.91954022988,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
105.2,111591.73871277619,111591.73871277619,111591.73871277619,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
106.2,109948.27586206896,109948.27586206896,109948.27586206896,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
107.3,109762.22435282839,109762.22435282839,109762.22435282839,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
108.3,106979.88505747126,106979.88505747126,106979.88505747126,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
109.4,115408.43720038352,115408.43720038352,115408.43720038352,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
1.0,8657.945736434109,8657.945736434109,8657.945736434109,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
2.1,10496.138996138996,10496.138996138996,10496.138996138996,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
3.1,10774.56647398844,10774.56647398844,10774.56647398844,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
4.1,10780.1350048216,10780.1350048216,10780.1350048216,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
5.2,10936.477382098172,10936.477382098172,10936.477382098172,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
6.2,10925.961538461537,10925.961538461537,10925.961538461537,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
7.3,11140.519730510106,11140.519730510106,11140.519730510106,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
8.3,11179.462571976967,11179.462571976967,11179.462571976967,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
9.3,11264.169068203651,11264.169068203651,11264.169068203651,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
10.4,11154.65898174832,11154.65898174832,11154.65898174832,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
11.4,11370.441458733205,11370.441458733205,11370.441458733205,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
12.5,11462.055715658022,11462.055715658022,11462.055715658022,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
13.5,11156.429942418426,11156.429942418426,11156.429942418426,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
14.6,11186.180422264875,11186.180422264875,11186.180422264875,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
15.6,11248.084291187739,11248.084291187739,11248.084291187739,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
16.6,11472.622478386167,11472.622478386167,11472.622478386167,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
17.7,11389.846743295018,11389.846743295018,11389.846743295018,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
18.7,11410.919540229885,11410.919540229885,11410.919540229885,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
19.8,11213.601532567049,11213.601532567049,11213.601532567049,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
20.8,10824.376199616123,10824.376199616123,10824.376199616123,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
21.9,10764.367816091954,10764.367816091954,10764.367816091954,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
22.9,10713.185755534168,10713.185755534168,10713.185755534168,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
23.9,10618.181818181818,10618.181818181818,10618.181818181818,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
25.0,9650.961538461539,9650.961538461539,9650.961538461539,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
26.0,10725.52783109405,10725.52783109405,10725.52783109405,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
27.1,10473.128598848369,10473.128598848369,10473.128598848369,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
28.1,10738.255033557049,10738.255033557049,10738.255033557049,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
29.1,10900.096061479348,10900.096061479348,10900.096061479348,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
30.2,10891.554702495201,10891.554702495201,10891.554702495201,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
31.2,10885.68683957733,10885.68683957733,10885.68683957733,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
32.3,10847.408829174663,10847.408829174663,10847.408829174663,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
33.3,10794.061302681992,10794.061302681992,10794.061302681992,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
34.4,10842.459173871279,10842.459173871279,10842.459173871279,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
35.4,10968.330134357006,10968.330134357006,10968.330134357006,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
36.4,10908.741594620558,10908.741594620558,10908.741594620558,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
