elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
50.0,28966.442953020138,28966.442953020138,28966.442953020138,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
51.0,28918.50431447747,28918.50431447747,28918.50431447747,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
52.1,29046.979865771813,29046.979865771813,29046.979865771813,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
53.1,29142.72030651341,29142.72030651341,29142.72030651341,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
54.2,29428.98272552783,29428.98272552783,29428.98272552783,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
55.2,29202.301054650048,29202.301054650048,29202.301054650048,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
56.3,29108.341323106426,29108.341323106426,29108.341323106426,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
57.3,29514.86097794823,29514.86097794823,29514.86097794823,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
58.3,29669.22339405561,29669.22339405561,29669.22339405561,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
59.4,28899.23224568138,28899.23224568138,28899.23224568138,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
60.4,29557.046979865772,29557.046979865772,29557.046979865772,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
61.5,29468.83988494727,29468.83988494727,29468.83988494727,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
62.5,29142.034548944335,29142.034548944335,29142.034548944335,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
63.6,29341.32310642378,29341.32310642378,29341.32310642378,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
64.6,29589.645254074785,29589.645254074785,29589.645254074785,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
65.6,29150.67178502879,29150.67178502879,29150.67178502879,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
66.7,29338.44678811122,29338.44678811122,29338.44678811122,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
67.7,29448.70565675935,29448.70565675935,29448.70565675935,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
68.8,29337.488015340365,29337.488015340365,29337.488015340365,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
69.8,29534.54894433781,29534.54894433781,29534.54894433781,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
70.9,29728.667305848518,29728.667305848518,29728.667305848518,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
71.9,29394.43378119002,29394.43378119002,29394.43378119002,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
72.9,29634.70757430489,29634.70757430489,29634.70757430489,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
74.0,29588.686481303932,29588.686481303932,29588.686481303932,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
75.0,28695.402298850575,28695.402298850575,28695.402298850575,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
76.1,29143.815915627998,29143.815915627998,29143.815915627998,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
77.1,24946.41148325359,24946.41148325359,24946.41148325359,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
78.2,28299.03846153846,28299.03846153846,28299.03846153846,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
79.2,26322.456813819575,26322.456813819575,26322.456813819575,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
80.2,28736.337488015342,28736.337488015342,28736.337488015342,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
81.3,28144.77468839885,28144.77468839885,28144.77468839885,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
82.3,27767.46411483254,27767.46411483254,27767.46411483254,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
83.4,27826.128722382327,27826.128722382327,27826.128722382327,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
84.4,27766.57060518732,27766.57060518732,27766.57060518732,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
85.5,27291.06628242075,27291.06628242075,27291.06628242075,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
86.5,27521.072796934866,27521.072796934866,27521.072796934866,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
87.5,27511.494252873563,27511.494252873563,27511.494252873563,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
88.6,27505.74712643678,27505.74712643678,27505.74712643678,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
89.6,27405.1724137931,27405.1724137931,27405.1724137931,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
90.7,27519.157088122603,27519.157088122603,27519.157088122603,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
91.7,27168.744007670182,27168.744007670182,27168.744007670182,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
92.8,27535.440613026818,27535.440613026818,27535.440613026818,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
93.8,27487.992315081654,27487.992315081654,27487.992315081654,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
94.8,27392.72030651341,27392.72030651341,27392.72030651341,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
95.9,28227.969348659004,28227.969348659004,28227.969348659004,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
96.9,28852.348993288593,28852.348993288593,28852.348993288593,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
98.0,28755.2783109405,28755.2783109405,28755.2783109405,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
99.0,28972.195589645256,28972.195589645256,28972.195589645256,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
100.1,29063.27900287632,29063.27900287632,29063.27900287632,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
101.1,29019.19385796545,29019.19385796545,29019.19385796545,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
102.1,29490.891658676897,29490.891658676897,29490.891658676897,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
103.2,29045.062320230107,29045.062320230107,29045.062320230107,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
104.2,28626.07861936721,28626.07861936721,28626.07861936721,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
105.3,29122.840690978886,29122.840690978886,29122.840690978886,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
106.3,29125.599232981785,29125.599232981785,29125.599232981785,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
107.4,29040.307101727445,29040.307101727445,29040.307101727445,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
108.4,29350.574712643676,29350.574712643676,29350.574712643676,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
109.4,29537.42802303263,29537.42802303263,29537.42802303263,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
110.5,29466.922339405563,29466.922339405563,29466.922339405563,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
111.5,29112.28406909789,29112.28406909789,29112.28406909789,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
112.6,29481.303930968363,29481.303930968363,29481.303930968363,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
113.6,29600.191754554173,29600.191754554173,29600.191754554173,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
114.7,29158.34932821497,29158.34932821497,29158.34932821497,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
115.7,29531.6091954023,29531.6091954023,29531.6091954023,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
116.7,29500.959692898272,29500.959692898272,29500.959692898272,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
117.8,29355.70469798658,29355.70469798658,29355.70469798658,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
118.8,29388.30297219559,29388.30297219559,29388.30297219559,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
119.9,29590.21113243762,29590.21113243762,29590.21113243762,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
120.9,29029.721955896453,29029.721955896453,29029.721955896453,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
122.0,29521.5723873442,29521.5723873442,29521.5723873442,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
123.0,29722.648752399233,29722.648752399233,29722.648752399233,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
124.0,29270.373921380637,29270.373921380637,29270.373921380637,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
125.1,28852.348993288593,28852.348993288593,28852.348993288593,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
126.1,29691.93857965451,29691.93857965451,29691.93857965451,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
127.2,28801.534036433368,28801.534036433368,28801.534036433368,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
128.2,28774.688398849474,28774.688398849474,28774.688398849474,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
129.3,28740.172579098755,28740.172579098755,28740.172579098755,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
130.3,28401.91387559809,28401.91387559809,28401.91387559809,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
131.3,28548.9443378119,28548.9443378119,28548.9443378119,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
132.4,28799.03846153846,28799.03846153846,28799.03846153846,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
133.4,27970.30651340996,27970.30651340996,27970.30651340996,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
134.5,28264.36781609195,28264.36781609195,28264.36781609195,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
135.5,28034.582132564843,28034.582132564843,28034.582132564843,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
136.6,27978.906999041228,27978.906999041228,27978.906999041228,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
137.6,27707.177033492826,27707.177033492826,27707.177033492826,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
138.6,28036.43336529243,28036.43336529243,28036.43336529243,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
139.7,28136.015325670498,28136.015325670498,28136.015325670498,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
140.7,27540.22988505747,27540.22988505747,27540.22988505747,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
141.8,27450.191570881227,27450.191570881227,27450.191570881227,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
142.8,27657.71812080537,27657.71812080537,27657.71812080537,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
143.9,27022.988505747126,27022.988505747126,27022.988505747126,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
144.9,27330.459770114943,27330.459770114943,27330.459770114943,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
146.0,27392.72030651341,27392.72030651341,27392.72030651341,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
147.0,26969.34865900383,26969.34865900383,26969.34865900383,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
148.0,27341.954022988506,27341.954022988506,27341.954022988506,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
149.1,27468.7800192123,27468.7800192123,27468.7800192123,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
150.1,28387.344199424737,28387.344199424737,28387.344199424737,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
151.2,29050.81495685523,29050.81495685523,29050.81495685523,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
152.2,28890.595009596927,28890.595009596927,28890.595009596927,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
153.3,28549.376797698947,28549.376797698947,28549.376797698947,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
154.3,29015.35508637236,29015.35508637236,29015.35508637236,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
155.3,29002.876318312563,29002.876318312563,29002.876318312563,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
156.4,28829.174664107486,28829.174664107486,28829.174664107486,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
157.4,29341.32310642378,29341.32310642378,29341.32310642378,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
158.5,29300.095877277086,29300.095877277086,29300.095877277086,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
159.5,29201.535508637236,29201.535508637236,29201.535508637236,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
160.6,29024.928092042188,29024.928092042188,29024.928092042188,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
161.6,29313.518696069033,29313.518696069033,29313.518696069033,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
162.6,28904.030710172745,28904.030710172745,28904.030710172745,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
163.7,29429.54324586978,29429.54324586978,29429.54324586978,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
164.7,29560.88207094919,29560.88207094919,29560.88207094919,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
165.8,29610.36468330134,29610.36468330134,29610.36468330134,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
166.8,29290.508149568555,29290.508149568555,29290.508149568555,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
167.8,29491.85043144775,29491.85043144775,29491.85043144775,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
168.9,29461.612284069095,29461.612284069095,29461.612284069095,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
169.9,29469.798657718122,29469.798657718122,29469.798657718122,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
171.0,29552.78310940499,29552.78310940499,29552.78310940499,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
172.0,29355.70469798658,29355.70469798658,29355.70469798658,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
173.1,29433.365292425697,29433.365292425697,29433.365292425697,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
174.1,29741.131351869608,29741.131351869608,29741.131351869608,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
175.1,29566.218809980805,29566.218809980805,29566.218809980805,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
176.2,29272.291466922343,29272.291466922343,29272.291466922343,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
177.2,29976.007677543184,29976.007677543184,29976.007677543184,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
178.3,29611.697027804414,29611.697027804414,29611.697027804414,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
179.3,29470.757430488975,29470.757430488975,29470.757430488975,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
180.3,29666.02687140115,29666.02687140115,29666.02687140115,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
181.4,29183.125599232982,29183.125599232982,29183.125599232982,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
182.4,28603.44827586207,28603.44827586207,28603.44827586207,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
183.5,28017.274472168905,28017.274472168905,28017.274472168905,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
184.5,26018.199233716474,26018.199233716474,26018.199233716474,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
185.6,28281.339712918663,28281.339712918663,28281.339712918663,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
186.6,28485.139022051775,28485.139022051775,28485.139022051775,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
187.7,27683.95773294909,27683.95773294909,27683.95773294909,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
188.7,27572.52641690682,27572.52641690682,27572.52641690682,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
189.7,27598.659003831417,27598.659003831417,27598.659003831417,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
190.8,27429.11877394636,27429.11877394636,27429.11877394636,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
191.8,27375.600384245918,27375.600384245918,27375.600384245918,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
192.9,27355.98086124402,27355.98086124402,27355.98086124402,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
193.9,27600.191754554173,27600.191754554173,27600.191754554173,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
195.0,27330.459770114943,27330.459770114943,27330.459770114943,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
196.0,27277.777777777777,27277.777777777777,27277.777777777777,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
197.0,27536.023054755045,27536.023054755045,27536.023054755045,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
198.1,27565.259117082533,27565.259117082533,27565.259117082533,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
199.1,26960.614793467823,26960.614793467823,26960.614793467823,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
200.2,26852.065321805956,26852.065321805956,26852.065321805956,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
201.2,27621.51777137368,27621.51777137368,27621.51777137368,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
202.2,28317.96349663785,28317.96349663785,28317.96349663785,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
203.3,28758.653846153844,28758.653846153844,28758.653846153844,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
204.3,28837.65609990394,28837.65609990394,28837.65609990394,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
205.4,28587.3320537428,28587.3320537428,28587.3320537428,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
206.4,29208.05369127517,29208.05369127517,29208.05369127517,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
207.5,28973.15436241611,28973.15436241611,28973.15436241611,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
208.5,28888.675623800384,28888.675623800384,28888.675623800384,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
209.5,29526.36625119847,29526.36625119847,29526.36625119847,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
210.6,29513.902205177375,29513.902205177375,29513.902205177375,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
211.6,28952.015355086372,28952.015355086372,28952.015355086372,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
212.7,29223.394055608824,29223.394055608824,29223.394055608824,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
213.7,29500.959692898272,29500.959692898272,29500.959692898272,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
214.8,29361.4573346117,29361.4573346117,29361.4573346117,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
215.8,29458.73320537428,29458.73320537428,29458.73320537428,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
216.8,29349.95206136146,29349.95206136146,29349.95206136146,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
217.9,29112.17641418984,29112.17641418984,29112.17641418984,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
218.9,29614.573346116973,29614.573346116973,29614.573346116973,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
220.0,29511.98465963567,29511.98465963567,29511.98465963567,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
221.0,29569.097888675624,29569.097888675624,29569.097888675624,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
222.0,29088.207094918507,29088.207094918507,29088.207094918507,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
223.1,29559.923298178335,29559.923298178335,29559.923298178335,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
224.1,29288.59060402685,29288.59060402685,29288.59060402685,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
225.2,29270.63339731286,29270.63339731286,29270.63339731286,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
226.2,29847.555129434328,29847.555129434328,29847.555129434328,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
227.3,29599.808061420343,29599.808061420343,29599.808061420343,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
228.3,29195.589645254076,29195.589645254076,29195.589645254076,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
229.3,29563.758389261748,29563.758389261748,29563.758389261748,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
230.4,29500.959692898272,29500.959692898272,29500.959692898272,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
231.4,29227.229146692236,29227.229146692236,29227.229146692236,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
232.5,29486.564299424183,29486.564299424183,29486.564299424183,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
233.5,28928.092042186003,28928.092042186003,28928.092042186003,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
234.6,27939.597315436244,27939.597315436244,27939.597315436244,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
235.6,28680.72866730585,28680.72866730585,28680.72866730585,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
236.6,28568.965517241377,28568.965517241377,28568.965517241377,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
237.7,27937.7990430622,27937.7990430622,27937.7990430622,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
238.7,28390.970220941406,28390.970220941406,28390.970220941406,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
239.8,27804.034582132568,27804.034582132568,27804.034582132568,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
240.8,27849.616858237547,27849.616858237547,27849.616858237547,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
241.9,27528.735632183907,27528.735632183907,27528.735632183907,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
242.9,27669.540229885057,27669.540229885057,27669.540229885057,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
243.9,27365.994236311242,27365.994236311242,27365.994236311242,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
245.0,27694.44444444444,27694.44444444444,27694.44444444444,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
