elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,223438.72549019608,205882.35294117648,246127.45098039217,2807222.0,2792080.0,2846488.0,180232.75,172514.0,202951.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.11,246933.96226415096,246933.96226415096,246933.96226415096,2799412.0,2799412.0,2799412.0,169139.0,169139.0,169139.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.2,204415.6672377689,183009.80392156864,212310.6796116505,2827909.0,2812340.0,2864712.0,166213.25,158425.0,188956.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.21,199205.88235294117,199205.88235294117,199205.88235294117,2819864.0,2819864.0,2819864.0,155048.0,155048.0,155048.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.31,190978.64077669903,164281.55339805825,203213.59223300972,2845337.6,2829632.0,2881904.0,150754.8,144204.0,174949.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.41,182381.0866318148,170711.53846153847,190300.97087378643,2863098.4,2846600.0,2899800.0,145541.8,139159.0,156867.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.51,172364.07766990294,170786.4077669903,173941.74757281554,2894820.0,2872580.0,2917060.0,140890.5,135078.0,146703.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.52,178810.6796116505,165500.0,186038.83495145632,2870958.6666666665,2864428.0,2875736.0,140200.0,139554.0,140615.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.62,167499.15982076176,155586.53846153847,174456.31067961166,2896260.8,2879144.0,2933716.0,138363.2,136269.0,140962.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.72,171229.8356982823,159339.8058252427,176825.24271844662,2912375.2,2896216.0,2949508.0,139395.0,137119.0,143673.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.82,169429.77822196842,166747.572815534,172640.77669902914,2928932.0,2911564.0,2966148.0,137494.0,131604.0,140203.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.83,166326.9230769231,166326.9230769231,166326.9230769231,2921712.0,2921712.0,2921712.0,139744.0,139744.0,139744.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
0.93,177940.38461538462,167875.0,204153.84615384616,2943680.0,2929268.0,2982232.0,138755.4,132060.0,142399.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.03,170054.15952788884,166504.85436893205,177892.15686274512,2958208.8,2944160.0,2996856.0,139409.0,132249.0,142489.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.13,172521.19118745334,172407.76699029127,172634.6153846154,2988146.0,2962340.0,3013952.0,136539.5,130964.0,142115.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.14,169076.9230769231,165557.6923076923,171471.15384615384,2963244.0,2959360.0,2966988.0,143005.66666666666,142310.0,143819.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.24,177797.33485627262,166359.2233009709,199682.6923076923,2987960.0,2973456.0,3030048.0,141941.6,133352.0,145133.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.34,168948.3265972558,163298.07692307694,176000.0,3000695.2,2986188.0,3043032.0,138216.2,133190.0,143989.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.44,170191.04742345033,166679.61165048546,173750.0,3013533.0,2998292.0,3055120.0,140485.0,133804.0,144947.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.45,175941.74757281554,175941.74757281554,175941.74757281554,3006268.0,3006268.0,3006268.0,135675.0,135675.0,135675.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.55,171053.51008215087,138769.23076923078,203625.0,3022535.2,3009056.0,3069376.0,139760.6,135523.0,144590.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.65,171501.79705003736,156259.6153846154,192699.0291262136,3034120.0,3017472.0,3079060.0,134023.75,130238.0,137457.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.66,169653.84615384616,169653.84615384616,169653.84615384616,3021880.0,3021880.0,3021880.0,135811.0,135811.0,135811.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.75,169193.66131441377,163576.9230769231,176384.6153846154,3042446.0,3027104.0,3086292.0,132260.5,130380.0,133238.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
1.76,175582.52427184468,175582.52427184468,175582.52427184468,3031772.0,3031772.0,3031772.0,130781.0,130781.0,130781.0,0.0,0.0,lock_stripping,32,1,0,20000,sync_off,lock_stripping_p32_w1_i0_t20000
