elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,304.9504950495049,178.21782178217822,356.43564356435644,667389.6,666840.0,667808.0,69659.0,69384.0,69728.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.2,213.86138613861385,79.20792079207921,287.1287128712871,669168.0,667380.0,669928.0,70474.8,69724.0,70796.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.3,163.92933410988158,9.803921568627452,237.6237623762376,670470.4,667384.0,671488.0,71489.8,69727.0,71934.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.41,298.7186953989517,225.49019607843138,346.53465346534654,673272.0,670452.0,674280.0,73687.6,71917.0,74132.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.51,159.43506115317413,49.5049504950495,225.49019607843138,674346.0,670528.0,675968.0,74446.5,71917.0,75511.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.54,242.6470588235294,242.6470588235294,242.6470588235294,677292.0,677292.0,677292.0,76329.0,76329.0,76329.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.61,195.52028732284992,9.803921568627452,267.3267326732673,675992.0,671000.0,678016.0,75447.75,72228.0,76737.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.64,178.21782178217822,178.21782178217822,178.21782178217822,678672.0,678672.0,678672.0,77334.0,77334.0,77334.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.71,289.21568627450984,254.90196078431373,343.13725490196083,678260.0,673412.0,680028.0,77428.0,74115.0,78533.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.74,205.8823529411765,205.8823529411765,205.8823529411765,680340.0,680340.0,680340.0,78619.0,78619.0,78619.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.81,169.11764705882354,9.803921568627452,264.7058823529412,679737.0,673416.0,681972.0,78567.5,74115.0,80154.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.85,225.49019607843138,225.49019607843138,225.49019607843138,682180.0,682180.0,682180.0,80154.0,80154.0,80154.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.91,180.08639099204038,39.603960396039604,245.0980392156863,672121.0,670692.0,674212.0,70303.5,68265.0,74565.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.95,306.9306930693069,306.9306930693069,306.9306930693069,672540.0,672540.0,672540.0,69588.0,69588.0,69588.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.01,204.03805086390992,176.47058823529412,227.7227722772277,671733.3333333334,671248.0,672188.0,68953.0,68334.0,69594.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.02,147.05882352941177,147.05882352941177,147.05882352941177,676128.0,676128.0,676128.0,76308.0,76308.0,76308.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.05,274.5098039215686,274.5098039215686,274.5098039215686,673276.0,673276.0,673276.0,69861.0,69861.0,69861.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.12,197.00058241118228,0.0,376.2376237623762,673448.0,671488.0,676128.0,70984.25,67891.0,76308.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.15,287.1287128712871,287.1287128712871,287.1287128712871,672632.0,672632.0,672632.0,68686.0,68686.0,68686.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
