elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,11996.11650485437,6388.349514563107,16174.757281553399,2757712.8,2686996.0,2799952.0,176024.4,170659.0,177394.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.2,13303.921568627451,13303.921568627451,13303.921568627451,2811712.0,2811712.0,2811712.0,173955.0,173955.0,173955.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.21,8009.708737864078,2349.5145631067962,12776.699029126214,2755018.0,2689036.0,2811248.0,173840.25,170692.0,177353.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.31,9886.837191934279,2941.747572815534,14278.846153846154,2772580.8,2692364.0,2819512.0,174283.8,170729.0,177369.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.41,10267.307692307691,5115.384615384615,16394.23076923077,2778851.2,2697456.0,2826172.0,174528.2,170763.0,177399.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.52,8695.201643017177,2990.2912621359224,14300.97087378641,2782928.8,2700148.0,2831316.0,174802.6,170789.0,178000.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.62,12357.748319641523,6307.692307692308,18029.126213592233,2788502.4,2706368.0,2837572.0,174527.0,170814.0,180161.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.72,9428.846153846154,3375.0,16951.923076923078,2791535.2,2708220.0,2841780.0,174767.0,170842.0,181149.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.83,10709.802091112771,4125.0,17942.30769230769,2794420.0,2710736.0,2845708.0,173381.0,170885.0,174164.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.93,12060.194174757282,5942.307692307692,16730.76923076923,2798392.8,2713708.0,2849996.0,173440.8,170919.0,174238.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.03,12298.520351008216,5233.0097087378645,15669.90291262136,2795278.0,2716760.0,2852372.0,174169.0,173779.0,174406.0,0.25,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.04,4269.2307692307695,4269.2307692307695,4269.2307692307695,2824440.0,2824440.0,2824440.0,170941.0,170941.0,170941.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.14,10111.538461538463,2730.769230769231,14634.615384615385,2803622.4,2719952.0,2854984.0,172055.6,170615.0,174253.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.24,10015.384615384615,2019.2307692307693,13759.615384615385,2805859.2,2720876.0,2857408.0,172162.0,170692.0,174591.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.35,10876.923076923076,3096.153846153846,17211.53846153846,2807851.2,2722744.0,2859688.0,171413.0,170640.0,173842.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.45,9873.842419716206,1815.5339805825245,14663.461538461539,2809538.4,2723352.0,2861364.0,171472.8,170720.0,173855.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.55,9096.807318894698,2586.5384615384614,12355.76923076923,2805564.0,2724588.0,2863168.0,172090.0,170794.0,173868.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.56,6067.307692307692,6067.307692307692,6067.307692307692,2833844.0,2833844.0,2833844.0,171085.0,171085.0,171085.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
