elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,20478.0,19480.0,21710.0,783338.4,747124.0,795520.0,115554.2,115538.0,115566.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.2,28911.68316831683,27820.0,29683.16831683168,783964.8,747648.0,795988.0,115703.6,115685.0,115716.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.3,29641.643564356433,28514.851485148512,30400.0,784192.0,748064.0,796240.0,115856.4,115837.0,115871.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.4,29968.0,28960.0,30830.0,784358.4,748140.0,796752.0,115994.6,115983.0,116012.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.5,30004.178217821776,28405.940594059404,30891.089108910888,784484.0,748220.0,796828.0,116139.6,116115.0,116164.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.6,29664.118811881188,28940.59405940594,30550.0,784661.6,748688.0,796828.0,116292.6,116260.0,116320.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.7,29511.62376237624,28188.118811881188,30260.0,784854.4,748896.0,796888.0,116440.6,116399.0,116464.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.8,29308.257425742573,28670.0,29613.86138613861,785152.0,749144.0,797060.0,116596.6,116562.0,116636.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.9,29804.0,28450.0,30470.0,785366.4,749316.0,797208.0,116764.4,116720.0,116796.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.0,29546.0396039604,28346.534653465344,30079.207920792076,785561.6,749528.0,797356.0,116915.6,116853.0,116957.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.1,29701.0297029703,28450.0,30600.0,785745.6,749684.0,797604.0,117064.4,116979.0,117113.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.2,29730.0,29460.0,29850.0,783643.0,749884.0,797836.0,117231.75,117193.0,117258.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
