elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,32694.498381877027,30728.155339805828,35666.66666666667,2771247.2,2729836.0,2834660.0,168909.2,161640.0,171822.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.2,34862.74509803922,34862.74509803922,34862.74509803922,2846896.0,2846896.0,2846896.0,162273.0,162273.0,162273.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.21,38809.10772075821,32893.203883495145,45323.80952380953,2776371.0,2747608.0,2855372.0,161854.0,148969.0,170018.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.31,37348.627890289805,32611.650485436894,46254.901960784315,2801003.2,2757036.0,2867388.0,156581.8,144981.0,172049.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.41,35775.093353248696,32980.58252427185,41067.961165048546,2809745.6,2765412.0,2876860.0,157179.0,148443.0,170050.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.52,36947.53547423451,32894.23076923077,43718.44660194175,2818168.8,2773272.0,2886264.0,160005.2,151672.0,171779.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.62,37253.846153846156,31932.69230769231,44836.53846153846,2826470.4,2780400.0,2896136.0,159104.8,154934.0,165973.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.72,37924.73604826546,33134.61538461538,44250.0,2834604.8,2787896.0,2905452.0,162106.0,159051.0,167796.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.83,38913.46153846154,33144.23076923077,44788.46153846154,2842980.0,2796312.0,2914632.0,162964.6,161523.0,164377.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
0.93,36734.61538461539,32884.61538461538,40692.307692307695,2850779.2,2804176.0,2923212.0,159607.8,150881.0,165918.0,0.0,0.2,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
1.03,40504.807692307695,37644.23076923077,43365.38461538462,2876134.0,2821056.0,2931212.0,148586.0,144739.0,152433.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
1.04,32761.48244958925,31278.846153846156,33582.52427184466,2849388.0,2811188.0,2923652.0,160146.66666666666,156912.0,161873.0,0.0,0.3333333333333333,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
1.14,37194.79373377432,29980.76923076923,42548.07692307692,2867948.8,2818604.0,2940868.0,155477.0,148387.0,161014.0,0.0,0.2,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
1.24,41701.92307692308,41615.38461538462,41788.46153846154,2895090.0,2840524.0,2949656.0,151328.0,150321.0,152335.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
1.25,34821.47747074932,33384.61538461538,36778.846153846156,2863762.6666666665,2825536.0,2938680.0,161815.33333333334,158442.0,163614.0,0.0,0.3333333333333333,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
1.34,44145.63106796117,44145.63106796117,44145.63106796117,2957944.0,2957944.0,2957944.0,147573.0,147573.0,147573.0,0.0,0.0,hard,32,3,10000,100000,sync_off,hard_p32_w3_i10000_t100000
