elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,4077.227722772277,3920.7920792079203,4178.217821782178,3873160.8,3873044.0,3873268.0,1981910.4,1981908.0,1981916.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.2,2845.8745874587457,2772.2772277227723,2980.19801980198,3873259.2,3873156.0,3873352.0,1981970.4,1981968.0,1981972.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.3,3755.853232382062,3568.6274509803925,3881.188118811881,3873341.6,3873220.0,3873444.0,1982018.4,1982016.0,1982020.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.41,3039.6039603960394,2901.9607843137255,3207.920792079208,3873409.6,3873292.0,3873504.0,1982084.0,1982080.0,1982088.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.51,5237.041351193942,5158.415841584158,5326.732673267326,3873474.4,3873356.0,3873576.0,1982143.2,1982140.0,1982148.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.61,3864.9194331197823,3465.346534653465,4643.564356435643,3873549.6,3873440.0,3873648.0,1982195.2,1982192.0,1982208.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.71,4125.354300135896,3544.554455445544,4784.313725490197,3873615.2,3873516.0,3873708.0,1982239.2,1982232.0,1982248.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.81,3836.653077072413,3568.6274509803925,4019.6078431372553,3873670.4,3873560.0,3873756.0,1982286.4,1982280.0,1982296.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
0.91,4458.551737526694,3613.861386138614,5696.078431372549,3873729.6,3873620.0,3873820.0,1982330.4,1982324.0,1982336.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.01,5236.342457775189,4774.509803921569,5872.549019607844,3873768.8,3873652.0,3873864.0,1982376.8,1982368.0,1982388.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.11,5155.568498026273,4862.745098039216,5584.1584158415835,3873857.3333333335,3873804.0,3873920.0,1982412.0,1982408.0,1982416.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.12,5176.470588235294,5000.0,5352.941176470588,3873744.0,3873688.0,3873800.0,1982422.0,1982416.0,1982428.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.22,4499.029314696176,3524.7524752475247,5107.843137254902,3873851.2,3873744.0,3873948.0,1982456.0,1982440.0,1982468.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.32,4226.5191225004855,3882.3529411764707,4558.823529411765,3873908.8,3873796.0,3873996.0,1982497.6,1982484.0,1982508.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.42,5038.769171034751,3656.8627450980393,6267.326732673267,3873958.4,3873840.0,3874056.0,1982535.2,1982516.0,1982548.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.52,4534.4593282857695,3431.372549019608,5029.411764705883,3874002.4,3873888.0,3874096.0,1982581.6,1982564.0,1982596.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.62,4471.384197243254,3306.930693069307,5108.910891089108,3874043.2,3873928.0,3874136.0,1982629.6,1982616.0,1982648.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.72,4137.902025496667,3215.686274509804,5722.772277227722,3874125.3333333335,3874076.0,3874180.0,1982670.6666666667,1982660.0,1982676.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.73,4338.235294117647,4303.921568627451,4372.549019607844,3874032.0,3873976.0,3874088.0,1982682.0,1982676.0,1982688.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.82,4972.869345758105,4480.392156862746,5465.346534653465,3874142.0,3874120.0,3874164.0,1982706.0,1982692.0,1982720.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.83,5012.00414159063,4465.346534653465,5362.745098039216,3874133.3333333335,3874036.0,3874228.0,1982726.6666666667,1982720.0,1982736.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
1.93,5067.249077848961,4396.039603960396,5882.352941176471,3874188.8,3874088.0,3874280.0,1982760.8,1982744.0,1982776.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.03,5144.9039021549215,3376.237623762376,6460.78431372549,3874232.8,3874128.0,3874328.0,1982798.4,1982788.0,1982816.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.13,3666.7831489031255,588.2352941176471,5686.274509803922,3874259.2,3874164.0,3874352.0,1982838.4,1982792.0,1982864.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.23,5097.8062512133565,2277.227722772277,7470.588235294118,3874299.2,3874208.0,3874400.0,1982872.0,1982808.0,1982900.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.33,4457.348087749951,1267.3267326732673,7069.306930693069,3874336.0,3874244.0,3874448.0,1982906.4,1982824.0,1982944.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.43,2524.5098039215686,960.7843137254903,4088.2352941176473,3874336.0,3874256.0,3874416.0,1982900.0,1982840.0,1982960.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.44,3990.228434608167,3225.4901960784314,4735.2941176470595,3874390.6666666665,3874288.0,3874488.0,1982981.3333333333,1982972.0,1982992.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
2.54,3730.887206367696,1217.8217821782177,4960.39603960396,3874417.6,3874264.0,3874548.0,1982988.0,1982856.0,1983036.0,0.0,0.0,hard,32,1,0,200000,sync_on,hard_p32_w1_i0_t200000
