elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,522.2772277227723,410.0,800.0,4363436.0,4363228.0,4363652.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.2,283.2475247524752,158.41584158415841,650.0,4363442.4,4363232.0,4363656.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.3,264.0,110.0,660.0,4363448.0,4363240.0,4363660.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.4,286.2178217821782,170.0,683.1683168316831,4363449.6,4363240.0,4363664.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.5,237.44554455445547,128.7128712871287,590.0,4363450.4,4363240.0,4363664.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.6,301.6237623762376,188.1188118811881,620.0,4363452.0,4363240.0,4363668.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.7,278.8118811881188,160.0,594.059405940594,4363452.8,4363240.0,4363672.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.8,261.0693069306931,138.6138613861386,700.0,4363453.6,4363240.0,4363672.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.9,282.0,140.0,720.0,4363454.4,4363240.0,4363672.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.0,255.7029702970297,148.5148514851485,540.0,4363454.4,4363240.0,4363672.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.1,265.78217821782175,158.41584158415841,594.059405940594,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.2,292.0,130.0,710.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.3,265.5049504950495,170.0,490.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.4,421.58415841584156,160.0,683.1683168316831,4363410.0,4363308.0,4363512.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.41,191.4191419141914,168.31683168316832,207.9207920792079,4363485.333333333,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.5,254.0,130.0,690.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.6,248.0,90.0,820.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.71,258.019801980198,99.009900990099,782.1782178217821,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.8,355.0,150.0,560.0,4363410.0,4363308.0,4363512.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.81,165.67656765676568,128.7128712871287,200.0,4363485.333333333,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.91,276.0,110.0,800.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.0,650.0,650.0,650.0,4363512.0,4363512.0,4363512.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.01,141.78217821782178,100.0,180.0,4363441.0,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.11,268.0,128.7128712871287,663.3663366336633,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.21,240.0,140.0,540.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.31,175.4257425742574,130.0,280.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.41,149.16831683168317,118.8118811881188,200.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.51,170.0,120.0,200.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.61,181.22772277227722,140.0,217.8217821782178,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.71,186.0,130.0,220.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.81,164.990099009901,120.0,200.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
2.91,127.7029702970297,100.0,148.5148514851485,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
3.01,179.68316831683168,158.41584158415841,210.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
3.11,177.04950495049505,128.7128712871287,210.0,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
3.21,191.5049504950495,150.0,247.5247524752475,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
3.31,235.44554455445547,160.0,277.2277227722772,4363455.2,4363240.0,4363676.0,1850180.0,1850180.0,1850180.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
