elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,1270.4752475247524,1247.5247524752474,1300.0,2639252.0,2631024.0,2648564.0,124191.0,115475.0,158986.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.2,1258.0,1210.0,1300.0,2639543.2,2631264.0,2649052.0,124664.8,115537.0,161096.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.3,1241.7351970491168,1130.0,1326.7326732673266,2639815.2,2631492.0,2649492.0,125142.0,115609.0,163211.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.4,1258.4072995534848,1227.7227722772277,1290.0,2640230.4,2631704.0,2650704.0,126006.2,115673.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.5,1147.247524752475,140.0,1420.0,2640427.2,2631924.0,2650760.0,126066.2,115750.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.6,1146.1782178217823,0.0,1475.247524752475,2640604.0,2632168.0,2650760.0,126125.8,115821.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.7,1067.2079207920792,0.0,1396.0396039603959,2640800.8,2632424.0,2650760.0,126178.6,115888.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.8,992.5,0.0,1390.0,2641331.0,2632680.0,2650760.0,128798.25,115959.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.81,1366.3366336633662,1366.3366336633662,1366.3366336633662,2639656.0,2639656.0,2639656.0,115951.0,115951.0,115951.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.9,825.8415841584159,0.0,1247.5247524752474,2641608.0,2632892.0,2650760.0,133112.0,116022.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
0.91,1303.3168316831684,1270.0,1336.6336633663366,2640498.0,2639884.0,2641112.0,116032.5,116013.0,116052.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.0,1025.0,0.0,1420.0,2641642.0,2633116.0,2650760.0,128897.5,116089.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.01,1366.3366336633662,1366.3366336633662,1366.3366336633662,2640096.0,2640096.0,2640096.0,116074.0,116074.0,116074.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.1,1008.9851485148515,0.0,1405.9405940594058,2641816.0,2633364.0,2650760.0,128947.5,116156.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.11,1410.0,1410.0,1410.0,2640332.0,2640332.0,2640332.0,116142.0,116142.0,116142.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.2,740.0,0.0,1160.0,2642020.0,2633524.0,2650760.0,133240.33333333334,116214.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.21,1079.2079207920792,1069.3069306930693,1089.108910891089,2641092.0,2640508.0,2641676.0,116225.5,116204.0,116247.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.3,801.9801980198021,0.0,1227.7227722772277,2642157.3333333335,2633692.0,2650760.0,133281.0,116277.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.31,1255.0,1230.0,1280.0,2641310.0,2640704.0,2641916.0,116286.5,116266.0,116307.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.4,1260.0,1260.0,1260.0,2642260.0,2642260.0,2642260.0,116371.0,116371.0,116371.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.41,986.8564356435643,0.0,1400.0,2641958.0,2633924.0,2650760.0,129080.75,116337.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.5,655.0,0.0,1310.0,2646668.0,2642576.0,2650760.0,141853.0,116437.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.51,1288.3498349834983,1168.3168316831682,1370.0,2639305.3333333335,2634176.0,2642484.0,116422.66666666667,116408.0,116443.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.6,625.0,0.0,1250.0,2646794.0,2642828.0,2650760.0,141889.5,116510.0,167269.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.61,1236.6666666666667,1200.0,1300.0,2639540.0,2634428.0,2642704.0,116494.66666666667,116482.0,116512.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
1.7,1390.0,1390.0,1390.0,2643120.0,2643120.0,2643120.0,116582.0,116582.0,116582.0,0.0,0.0,engine,1,1,0,10000000,sync_on,engine_p1_w1_i0_t10000000
