elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,12677.725914861838,10961.16504854369,13971.153846153848,2925205.6,2894376.0,2975600.0,177400.0,177388.0,177409.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.2,24049.01960784314,22568.627450980395,25529.411764705885,3060008.0,3021272.0,3098744.0,173755.5,173746.0,173765.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.21,28268.608414239483,26883.49514563107,29699.029126213594,3041470.6666666665,3017764.0,3086544.0,173783.0,173772.0,173791.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.31,36825.775747192085,35825.24271844661,37617.64705882353,3058198.4,3025120.0,3110672.0,173971.4,173942.0,173997.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.41,38054.901960784315,36833.333333333336,38715.686274509804,3063604.0,3030792.0,3117628.0,174163.6,174135.0,174186.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.51,38195.754806777084,36980.39215686275,39558.82352941177,3067692.0,3035964.0,3121168.0,174536.0,174345.0,174651.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.61,37068.62745098039,36843.137254901965,37294.117647058825,3039174.0,3036368.0,3041980.0,170795.5,170782.0,170809.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.62,36569.28702524077,35009.70873786408,37394.23076923077,3090588.0,3040984.0,3123656.0,170778.33333333334,170767.0,170791.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.72,37234.07576622882,36392.1568627451,38362.74509803922,3071524.0,3037024.0,3126112.0,170981.2,170940.0,171023.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.82,33325.490196078434,32519.607843137255,35274.50980392157,3073927.2,3038848.0,3127988.0,164484.0,163603.0,167611.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
0.92,34371.15933752142,32813.725490196084,35883.49514563107,3075958.4,3042156.0,3130004.0,160040.6,159971.0,160102.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.02,34983.51418237198,34686.27450980392,35533.98058252427,3077705.6,3043188.0,3131624.0,156507.4,156394.0,156781.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.12,35607.8431372549,35607.8431372549,35607.8431372549,3049920.0,3049920.0,3049920.0,152853.0,152853.0,152853.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.13,35159.456501047025,34166.66666666667,36705.88235294118,3086284.0,3043944.0,3132632.0,152863.5,152799.0,152917.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.23,36472.32057871693,35686.27450980392,37116.50485436893,3079724.8,3044632.0,3133364.0,153063.2,153015.0,153128.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.33,35657.433847325345,35049.01960784314,36352.94117647059,3080426.4,3045620.0,3133632.0,153257.2,153208.0,153330.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.43,36242.29963830193,33834.95145631068,37696.07843137255,3081336.8,3046524.0,3134184.0,152689.2,149736.0,153443.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.53,34444.22234913383,34378.64077669903,34509.80392156863,3050158.0,3046736.0,3053580.0,148137.5,146157.0,150118.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.54,33973.85620915033,32137.254901960787,35725.490196078434,3103445.3333333335,3056144.0,3135160.0,148573.33333333334,146081.0,149824.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.64,35880.39215686275,34500.0,36931.37254901961,3082644.0,3046964.0,3136304.0,146264.6,146224.0,146331.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
1.74,35634.81819912432,34718.44660194175,36213.59223300971,3082836.0,3047304.0,3136280.0,145702.0,142733.0,146468.0,0.0,0.0,hard,32,3,0,20000,sync_off,hard_p32_w3_i0_t20000
