elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,2547.5918522748907,2480.392156862745,2640.7766990291266,897056.8,893736.0,901256.0,177324.6,177324.0,177325.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.2,2275.2522368170567,2225.4901960784314,2339.8058252427186,927625.6,923764.0,931124.0,177344.2,177344.0,177345.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.31,2373.991784914115,2300.970873786408,2417.4757281553398,955288.8,951980.0,958568.0,177360.2,177360.0,177361.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.41,2709.111277072442,2548.0769230769233,2980.769230769231,983700.8,980156.0,986276.0,177376.6,177376.0,177379.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.52,2304.4249439880505,2278.846153846154,2336.5384615384614,1008892.0,1005396.0,1011176.0,177395.0,177393.0,177399.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.62,2557.6923076923076,2240.3846153846157,3028.846153846154,1033229.6,1029564.0,1039512.0,177412.4,177411.0,177416.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.72,3494.2307692307695,3298.0769230769233,3634.6153846153848,1068812.0,1065524.0,1074392.0,176668.6,173653.0,177425.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.83,2721.153846153846,2644.2307692307695,2788.4615384615386,1091131.2,1086576.0,1097200.0,173666.0,173663.0,173674.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
0.93,2372.2367438386855,2192.3076923076924,2563.106796116505,1106943.2,1102864.0,1111376.0,173684.2,173681.0,173690.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.03,2884.6153846153848,2884.6153846153848,2884.6153846153848,1123544.0,1123544.0,1123544.0,173706.0,173706.0,173706.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.04,2817.3076923076924,2750.0,2884.6153846153848,1121429.0,1118504.0,1123848.0,173695.5,173694.0,173698.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.14,2576.923076923077,2509.6153846153848,2692.3076923076924,1127998.4,1124728.0,1130464.0,173716.4,173713.0,173723.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.24,2596.153846153846,2461.5384615384614,2750.0,1131791.2,1128568.0,1134480.0,173735.8,173733.0,173742.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.35,3076.923076923077,2913.4615384615386,3326.923076923077,1133685.6,1130036.0,1136328.0,173750.6,173748.0,173756.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.45,3310.4929051531,3144.2307692307695,3456.310679611651,1134804.0,1130352.0,1138120.0,173765.4,173763.0,173771.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.55,3227.564102564103,2980.769230769231,3355.769230769231,1136158.6666666667,1134940.0,1138468.0,173780.33333333334,173777.0,173786.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.56,3341.3461538461543,3259.6153846153848,3423.0769230769233,1134824.0,1131328.0,1138320.0,173778.5,173776.0,173781.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.66,3019.510828976848,2913.4615384615386,3145.631067961165,1136333.6,1132200.0,1139736.0,173796.0,173793.0,173802.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.76,3378.846153846154,3134.6153846153848,3605.769230769231,1136969.6,1132756.0,1140588.0,173809.6,173805.0,173818.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.86,3009.6153846153848,3009.6153846153848,3009.6153846153848,1138120.0,1138120.0,1138120.0,173836.0,173836.0,173836.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.87,2846.153846153846,2701.923076923077,3009.6153846153848,1137443.0,1133388.0,1141484.0,173827.0,173825.0,173831.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
1.97,2801.923076923077,2750.0,2836.538461538462,1137886.4,1133756.0,1141852.0,173846.0,173842.0,173854.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.07,2586.5384615384614,2586.5384615384614,2586.5384615384614,1139008.0,1139008.0,1139008.0,173875.0,173875.0,173875.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.08,2771.6346153846152,2644.2307692307695,2903.846153846154,1137874.0,1134384.0,1141852.0,173863.0,173860.0,173870.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.18,2843.614637789395,2679.611650485437,3355.769230769231,1138609.6,1135016.0,1142056.0,173884.6,173881.0,173890.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.28,3210.2315160567587,3048.0769230769233,3320.3883495145633,1138784.0,1135104.0,1142188.0,173900.0,173895.0,173909.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.38,2951.923076923077,2865.3846153846157,3038.4615384615386,1140368.0,1139620.0,1141116.0,173921.5,173916.0,173927.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.39,2903.846153846154,2730.769230769231,3125.0,1138472.0,1135104.0,1142544.0,173915.33333333334,173912.0,173920.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.49,2853.603435399552,2750.0,2942.3076923076924,1139427.2,1135468.0,1142576.0,173933.8,173929.0,173943.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.59,3240.3846153846152,3096.153846153846,3384.6153846153848,1140894.0,1139620.0,1142168.0,173950.0,173944.0,173956.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.6,3217.9487179487182,3096.153846153846,3423.0769230769233,1139546.6666666667,1136980.0,1143552.0,173945.66666666666,173943.0,173951.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.7,3103.2201379431535,2932.6923076923076,3235.294117647059,1140508.8,1137576.0,1144364.0,173963.0,173959.0,173972.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.8,2715.3846153846157,1596.1538461538462,3115.3846153846157,1140946.4,1137652.0,1144632.0,173978.0,173975.0,173987.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.9,2990.3846153846157,2865.3846153846157,3057.6923076923076,1141218.6666666667,1139632.0,1142232.0,173997.0,173993.0,174005.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
2.91,2754.8076923076924,2326.923076923077,3182.6923076923076,1141524.0,1137876.0,1145172.0,173990.0,173987.0,173993.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
3.01,2703.995519044063,2077.6699029126216,3048.0769230769233,1141419.2,1137876.0,1145528.0,174009.8,173999.0,174019.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
3.11,3233.9743589743593,2932.6923076923076,3413.4615384615386,1141230.6666666667,1139632.0,1142232.0,174027.0,174022.0,174037.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
3.12,3048.076923076923,2528.846153846154,3567.3076923076924,1141838.0,1137876.0,1145800.0,174019.5,174016.0,174023.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
3.21,3456.310679611651,3456.310679611651,3456.310679611651,1141828.0,1141828.0,1141828.0,174053.0,174053.0,174053.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
3.22,2939.903846153846,2692.3076923076924,3403.846153846154,1141389.0,1137876.0,1145800.0,174038.0,174029.0,174042.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
3.32,3115.3846153846157,2990.3846153846157,3221.153846153846,1141476.8,1137876.0,1145800.0,174057.2,174047.0,174072.0,0.0,0.0,hard,32,3,0,200000,sync_on,hard_p32_w3_i0_t200000
