elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,31780.0,27430.0,33350.0,766651.2,761180.0,769936.0,117064.8,116850.0,117157.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.2,35120.0,34910.0,35300.0,773780.8,768344.0,777108.0,118877.6,118652.0,118963.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.3,33912.87128712871,33316.83168316831,34237.623762376235,780532.0,775256.0,783864.0,120654.2,120414.0,120748.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.4,34826.0,34260.0,35260.0,787412.8,782220.0,790788.0,122443.0,122170.0,122557.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.5,34843.623762376235,34188.118811881184,35080.0,794092.0,788872.0,797460.0,124243.6,123972.0,124375.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.6,33768.21782178218,33138.61386138613,34039.60396039604,800232.8,795012.0,803564.0,129035.0,127735.0,130082.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.7,33592.0,33200.0,33880.0,804520.8,799044.0,807912.0,131642.2,131350.0,131843.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.8,31111.247524752474,29178.217821782175,34198.0198019802,725183.2,700912.0,809164.0,81444.0,68091.0,133488.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
0.9,34418.59405940594,33900.9900990099,34730.0,726031.2,701216.0,811124.0,84836.6,71893.0,135224.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.0,34281.50495049505,34150.0,34600.0,727334.4,702116.0,812972.0,88064.2,74678.0,136972.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.1,34491.60396039604,34198.0198019802,34670.0,728722.4,703412.0,814932.0,78537.0,73996.0,80381.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.2,34007.08910891089,30680.0,34930.69306930693,710980.8,704240.0,720300.0,81929.8,76598.0,84210.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.3,34730.77227722772,34260.0,35100.0,712188.0,704984.0,720300.0,85541.2,79481.0,88031.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.4,34640.0,34310.0,34970.0,710032.0,707856.0,712208.0,90187.0,90006.0,90368.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.41,33994.719471947195,33742.57425742574,34400.0,717422.6666666666,710260.0,721708.0,88441.0,83304.0,91810.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.5,34545.06930693069,34138.61386138613,34950.0,716327.2,709820.0,723672.0,92955.0,87123.0,95626.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.6,34762.5,34400.0,35140.0,716755.0,711800.0,725708.0,98256.5,97663.0,99517.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.61,34504.9504950495,34504.9504950495,34504.9504950495,723564.0,723564.0,723564.0,90943.0,90943.0,90943.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
1.71,34125.78217821782,33990.09900990099,34250.0,719807.2,713732.0,727692.0,100170.2,93654.0,102327.0,0.0,0.0,engine,1,1,0,100000,sync_off,engine_p1_w1_i0_t100000
