elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,69409.63259090044,68087.3786407767,71411.76470588236,1548160.8,1535820.0,1591704.0,179000.0,178904.0,179122.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.2,70600.34266133638,67407.76699029126,73611.6504854369,1565815.2,1553332.0,1610204.0,167533.4,167429.0,167692.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.31,68246.65795369679,61653.846153846156,71951.45631067961,1580903.2,1568012.0,1624992.0,159131.6,155987.0,160311.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.41,70413.12546676624,63990.38461538462,72825.2427184466,1595881.6,1581880.0,1639988.0,148586.4,147694.0,149101.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.52,71101.89195917352,69666.66666666667,71834.95145631068,1610641.6,1596660.0,1654924.0,137145.4,136119.0,137642.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.62,68737.52800597461,65625.0,71519.23076923077,1624694.4,1610704.0,1669124.0,128878.0,125918.0,130055.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.72,69730.88125466768,68211.53846153847,71394.23076923077,1638550.4,1624552.0,1682584.0,118234.0,117262.0,118565.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.82,67509.80392156863,67509.80392156863,67509.80392156863,1643184.0,1643184.0,1643184.0,111061.0,111061.0,111061.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.83,70730.76923076923,66413.46153846155,72567.3076923077,1655050.0,1638172.0,1697432.0,114448.25,107145.0,119985.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
0.93,71950.85884988798,69500.0,73611.6504854369,1666539.2,1651668.0,1710256.0,114319.4,112766.0,116396.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.03,72912.90141896938,70625.0,73883.49514563107,1684551.0,1668576.0,1725444.0,115379.5,112131.0,116680.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.04,70134.61538461539,70134.61538461539,70134.61538461539,1665848.0,1665848.0,1665848.0,110133.0,110133.0,110133.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.14,73635.6796116505,70798.07692307692,74701.92307692308,1694194.4,1678584.0,1739460.0,115997.2,113406.0,120125.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.24,70663.0507841673,69174.75728155341,72326.92307692308,1706860.8,1691472.0,1751800.0,118497.4,117087.0,119231.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.34,70434.27931292009,68480.76923076923,72660.19417475729,1725204.0,1709104.0,1766336.0,124199.0,123963.0,124376.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.35,70288.46153846155,70288.46153846155,70288.46153846155,1705920.0,1705920.0,1705920.0,122450.0,122450.0,122450.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.45,73706.79611650486,71174.75728155341,74514.56310679612,1735012.0,1719420.0,1780180.0,126950.2,122263.0,128270.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.55,70523.63704256908,68990.38461538462,71990.29126213593,1747650.4,1732224.0,1792744.0,127832.6,125573.0,131990.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.65,72796.11650485438,72796.11650485438,72796.11650485438,1752172.0,1752172.0,1752172.0,130960.0,130960.0,130960.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.66,71315.79070201643,68846.15384615384,73194.17475728155,1762123.0,1745216.0,1804832.0,130158.0,128683.0,130929.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.76,72083.17774458551,70519.23076923077,74262.1359223301,1772908.0,1757036.0,1819296.0,133445.4,130726.0,135885.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.86,73611.38909634056,71432.69230769231,74553.39805825244,1786739.2,1771924.0,1832740.0,137120.8,134285.0,139840.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
1.96,69990.29126213593,69990.29126213593,69990.29126213593,1790344.0,1790344.0,1790344.0,135733.0,135733.0,135733.0,0.0,0.0,lock_stripping,32,1,0,100000,sync_off,lock_stripping_p32_w1_i0_t100000
