elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,11856.310679611652,11203.883495145632,12533.980582524273,1481193.6,1438808.0,1544804.0,172465.0,152869.0,177377.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.2,11364.705882352942,9931.372549019608,12500.0,1492248.0,1447368.0,1557624.0,172703.8,152931.0,177705.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.31,10734.185959671397,8855.76923076923,12192.307692307693,1499425.6,1455752.0,1564260.0,169571.6,153006.0,173730.0,0.2,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.41,12013.59223300971,9471.153846153846,13528.846153846154,1506199.2,1463140.0,1569992.0,169635.4,153077.0,173792.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.52,10700.0,8980.76923076923,12990.384615384615,1511218.4,1469132.0,1574456.0,169696.4,153145.0,173853.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.62,11068.764002987304,7826.923076923077,13105.76923076923,1515808.0,1473752.0,1577944.0,169758.6,153208.0,173916.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.72,11291.187453323375,9407.766990291262,12605.76923076923,1519504.8,1477444.0,1581156.0,169821.6,153270.0,173982.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.82,10088.235294117647,10088.235294117647,10088.235294117647,1481244.0,1481244.0,1481244.0,174054.0,174054.0,174054.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.83,10000.0,7721.153846153847,10980.76923076923,1533671.0,1483756.0,1583712.0,168845.75,153329.0,174046.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.93,10450.653472740853,6173.076923076924,12923.076923076924,1526220.0,1484036.0,1586268.0,169949.8,153393.0,174117.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.03,11014.451082897685,8864.077669902914,12807.692307692309,1529253.6,1487276.0,1589412.0,169258.4,149681.0,174182.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.14,10877.55787901419,6778.846153846154,12737.864077669903,1531944.8,1489948.0,1592584.0,169322.8,149749.0,174249.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.24,10505.76923076923,7086.538461538462,11817.307692307693,1534360.8,1492588.0,1595272.0,169387.2,149819.0,174319.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.34,12846.153846153848,12846.153846153848,12846.153846153848,1494868.0,1494868.0,1494868.0,170609.0,170609.0,170609.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.35,10853.365384615385,7644.2307692307695,12509.615384615385,1546907.0,1497164.0,1597484.0,165384.25,146104.0,174240.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.45,10947.087378640777,7485.436893203884,12673.076923076924,1538684.0,1497100.0,1600036.0,166490.8,146164.0,174286.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.55,10967.49439880508,7230.769230769231,12786.407766990293,1540427.2,1498440.0,1602244.0,165044.0,142453.0,170740.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.66,11026.923076923078,8528.846153846154,11951.923076923078,1542386.4,1500196.0,1604372.0,165107.6,142519.0,170800.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.76,10266.094100074683,8368.932038834952,12269.23076923077,1543946.4,1501604.0,1606424.0,165171.4,142581.0,170871.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.86,11296.76997759522,8028.846153846154,13592.233009708738,1537426.6666666667,1503396.0,1602736.0,170871.33333333334,170745.0,170935.0,0.0,0.3333333333333333,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.87,10451.923076923078,9788.461538461539,11115.384615384615,1557772.0,1507384.0,1608160.0,156885.0,142645.0,171125.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.97,10733.028379387604,7451.923076923077,13221.153846153848,1547228.8,1505036.0,1610432.0,166002.0,142708.0,172833.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.07,7909.213965646005,7307.692307692308,8740.384615384615,1531312.0,1504312.0,1605136.0,171059.0,170853.0,171198.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.08,10076.923076923078,10076.923076923078,10076.923076923078,1611532.0,1611532.0,1611532.0,142780.0,142780.0,142780.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.17,10245.9858103062,8326.923076923078,12165.048543689321,1556398.0,1506196.0,1606600.0,169246.5,167589.0,170904.0,0.0,0.5,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.18,11673.637042569082,10701.923076923078,12174.757281553399,1544288.0,1508864.0,1613320.0,159154.33333333334,142842.0,167311.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.28,10657.038834951458,7336.538461538462,12000.0,1550894.4,1508452.0,1614980.0,160935.6,142900.0,170963.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.38,10022.45145631068,8971.153846153846,11339.80582524272,1536272.0,1509952.0,1608920.0,164688.0,159904.0,171015.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.39,11028.846153846154,11028.846153846154,11028.846153846154,1616076.0,1616076.0,1616076.0,142966.0,142966.0,142966.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.48,12524.271844660196,12524.271844660196,12524.271844660196,1511712.0,1511712.0,1511712.0,159971.0,159971.0,159971.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.49,10402.282486930546,8349.514563106797,11884.615384615385,1564390.0,1514280.0,1617636.0,158707.5,143887.0,171068.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.59,10084.297983569828,5942.307692307692,14423.076923076924,1555299.2,1513784.0,1618596.0,158461.4,144913.0,167349.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.69,10771.634615384617,7596.153846153847,12942.307692307693,1541018.0,1515436.0,1612684.0,162254.75,160066.0,168786.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.7,14067.307692307693,14067.307692307693,14067.307692307693,1618772.0,1618772.0,1618772.0,143130.0,143130.0,143130.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.79,11631.067961165048,11631.067961165048,11631.067961165048,1516828.0,1516828.0,1516828.0,156380.0,156380.0,156380.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.8,8779.803024645258,3951.4563106796118,11067.307692307693,1567478.0,1518404.0,1619992.0,157926.0,143198.0,167706.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.9,10060.096153846154,7701.923076923077,12307.692307692309,1543134.0,1518548.0,1612920.0,157318.75,156417.0,159988.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
2.91,13048.076923076924,13048.076923076924,13048.076923076924,1621752.0,1621752.0,1621752.0,143271.0,143271.0,143271.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.0,10913.461538461539,8990.384615384615,12836.538461538463,1567446.0,1520020.0,1614872.0,156476.5,156222.0,156731.0,0.0,0.5,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.01,11159.914115011203,9903.846153846154,11893.203883495145,1555734.6666666667,1521532.0,1622964.0,152103.66666666666,143339.0,156490.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.11,10244.454817027634,7116.504854368933,11951.923076923078,1561957.6,1521516.0,1624804.0,151092.6,143409.0,154013.0,0.0,0.2,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.21,9167.919156086633,5300.970873786408,11553.398058252427,1547119.0,1520712.0,1617664.0,153377.5,152559.0,154313.0,0.0,0.25,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.22,11394.23076923077,11394.23076923077,11394.23076923077,1625976.0,1625976.0,1625976.0,143477.0,143477.0,143477.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.31,10673.076923076924,10673.076923076924,10673.076923076924,1522276.0,1522276.0,1522276.0,152892.0,152892.0,152892.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.32,8900.252053771472,6330.097087378641,13174.757281553399,1573776.0,1523812.0,1627552.0,150934.5,145382.0,152870.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.42,10623.562359970127,7922.330097087379,12192.307692307693,1564847.2,1524012.0,1627164.0,151252.0,144747.0,152955.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.52,11810.096153846154,11326.923076923078,12394.23076923077,1550797.0,1525496.0,1621808.0,152943.0,152755.0,153018.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.53,4682.692307692308,4682.692307692308,4682.692307692308,1626604.0,1626604.0,1626604.0,143613.0,143613.0,143613.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.62,13567.307692307693,13567.307692307693,13567.307692307693,1527088.0,1527088.0,1527088.0,153085.0,153085.0,153085.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.63,11084.95145631068,10097.087378640777,12757.28155339806,1577575.0,1529064.0,1628632.0,150656.5,143677.0,153065.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.73,12131.814787154593,11903.846153846154,12611.650485436894,1568997.6,1528484.0,1630420.0,151444.8,143751.0,153687.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.83,7947.115384615385,6442.307692307692,9451.923076923078,1577710.0,1529692.0,1625728.0,154906.5,154772.0,155041.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.84,11721.153846153846,11240.384615384615,12586.538461538463,1565370.6666666667,1531588.0,1632288.0,150532.0,143816.0,154219.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
3.94,9678.304705003735,5436.8932038834955,12000.0,1570696.0,1529396.0,1633888.0,151683.4,143874.0,155088.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.04,10792.895817774459,10115.384615384615,11679.611650485438,1555869.0,1530836.0,1627756.0,153235.25,153047.0,153325.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.05,12048.076923076924,12048.076923076924,12048.076923076924,1635592.0,1635592.0,1635592.0,143941.0,143941.0,143941.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.14,10615.384615384615,10500.0,10730.76923076923,1580824.0,1532588.0,1629060.0,154167.5,153109.0,155226.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.15,11357.760766741349,10543.68932038835,12451.923076923078,1568237.3333333333,1533852.0,1636800.0,150234.66666666666,144009.0,153356.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.25,9200.429424943988,5538.461538461539,12223.300970873786,1574184.0,1532052.0,1637956.0,151863.2,144079.0,155271.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.35,8350.074682598955,2769.2307692307695,12155.339805825244,1559081.0,1533840.0,1632128.0,153549.0,153236.0,153751.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.36,9653.846153846154,9653.846153846154,9653.846153846154,1639100.0,1639100.0,1639100.0,144136.0,144136.0,144136.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.45,12105.76923076923,12105.76923076923,12105.76923076923,1535692.0,1535692.0,1535692.0,149779.0,149779.0,149779.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.46,10081.707430918595,6844.660194174758,12500.0,1586767.0,1536372.0,1640420.0,150623.75,144191.0,155259.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.56,9146.634615384615,3028.846153846154,12480.76923076923,1561380.0,1535096.0,1634904.0,150932.25,149581.0,153441.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.57,13009.708737864079,13009.708737864079,13009.708737864079,1641892.0,1641892.0,1641892.0,144252.0,144252.0,144252.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.66,9491.038088125468,5029.126213592233,13174.757281553399,1571542.6666666667,1537984.0,1636512.0,151428.33333333334,150862.0,151730.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.67,7774.038461538461,3567.3076923076924,11980.76923076923,1589348.0,1535676.0,1643020.0,148892.5,144315.0,153470.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.76,10471.153846153846,10471.153846153846,10471.153846153846,1537832.0,1537832.0,1537832.0,151783.0,151783.0,151783.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.77,8271.844660194176,5563.106796116505,11567.307692307693,1589196.0,1536828.0,1644104.0,147850.25,144381.0,149952.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.87,7392.130321135176,4519.2307692307695,10548.076923076924,1562885.0,1537000.0,1637292.0,148422.25,146157.0,151583.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.88,10750.0,10750.0,10750.0,1645272.0,1645272.0,1645272.0,144701.0,144701.0,144701.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.97,8884.171956684093,3281.5533980582527,12533.980582524273,1564164.0,1537956.0,1637312.0,147288.75,146221.0,149768.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
4.98,8349.514563106797,8349.514563106797,8349.514563106797,1646368.0,1646368.0,1646368.0,140714.0,140714.0,140714.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.08,10121.209858103062,6262.135922330098,14766.990291262136,1581791.2,1539012.0,1647612.0,145887.0,140782.0,149800.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.18,9091.626213592233,3798.0769230769233,11509.615384615385,1566907.0,1539504.0,1639324.0,147780.0,146521.0,149828.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.19,9615.384615384615,9615.384615384615,9615.384615384615,1648628.0,1648628.0,1648628.0,137066.0,137066.0,137066.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.28,11126.21359223301,11126.21359223301,11126.21359223301,1544924.0,1544924.0,1544924.0,148300.0,148300.0,148300.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.29,8653.052651232263,5669.90291262136,10836.538461538463,1594239.0,1540628.0,1649872.0,143883.5,137135.0,148238.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.39,7041.669229304866,1451.923076923077,12901.960784313726,1584448.8,1539128.0,1651372.0,143465.4,137195.0,146720.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
5.49,9213.825616131442,3834.95145631068,12592.233009708738,1569242.0,1540076.0,1641692.0,143981.5,142466.0,147946.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
