elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,103366.33663366336,102366.33663366336,104613.86138613861,3871340.0,3871044.0,3871564.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.2,108670.6076490002,108088.23529411765,109079.20792079208,3871344.0,3871048.0,3871568.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.3,106630.24655406717,105568.6274509804,107326.73267326732,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.41,108958.10522228693,108156.86274509804,109346.53465346534,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.51,106207.70724131237,105676.4705882353,106930.69306930693,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.61,107461.38613861385,107326.73267326732,107673.26732673266,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.71,107198.54397204428,106617.64705882354,108257.42574257425,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.81,108286.00271791886,107568.6274509804,108742.57425742573,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
0.91,108773.05377596585,107794.11764705883,109643.56435643564,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.01,107790.89497185012,107235.29411764706,108445.54455445544,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.11,110425.74257425743,110326.73267326732,110514.85148514851,3871397.3333333335,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.12,109029.41176470589,108754.90196078432,109303.92156862745,3871274.0,3871088.0,3871460.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.22,106842.18598330421,106500.0,107267.32673267326,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.32,107672.23840031063,106205.88235294119,108396.0396039604,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.42,109809.90099009899,109613.86138613861,109950.49504950494,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.52,105966.66666666667,105539.21568627452,106215.6862745098,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.62,108017.82178217822,107693.06930693069,108356.43564356436,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.72,109215.6862745098,108803.92156862745,109549.01960784315,3871397.3333333335,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.73,109014.70588235295,108490.19607843139,109539.21568627452,3871274.0,3871088.0,3871460.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.82,109336.63366336633,109198.01980198019,109445.54455445544,3871397.3333333335,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.83,109242.57425742573,109009.900990099,109475.24752475247,3871274.0,3871088.0,3871460.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
1.93,108722.88875946419,107872.54901960785,109485.14851485148,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.03,107941.2152980004,107303.92156862745,108485.14851485148,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.13,108224.18947777132,107333.33333333334,109009.900990099,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.23,107112.11415259172,105598.03921568628,108178.21782178218,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.33,107515.1038633275,106794.11764705883,107960.39603960395,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.43,109687.01870187018,108833.33333333334,110217.82178217822,3871397.3333333335,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.44,108916.5695981363,107852.9411764706,109980.19801980197,3871274.0,3871088.0,3871460.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.53,108235.29411764706,108235.29411764706,108235.29411764706,3871052.0,3871052.0,3871052.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.54,109255.96971461852,108588.23529411765,109683.16831683168,3871422.0,3871088.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.63,108940.59405940594,108940.59405940594,108940.59405940594,3871052.0,3871052.0,3871052.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.64,108531.18326538536,107411.76470588236,109396.0396039604,3871422.0,3871088.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.74,109786.19685497961,108901.96078431373,110584.15841584158,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.84,107861.91030867794,106803.92156862745,108683.16831683168,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
2.94,108784.10017472335,108411.76470588236,109158.41584158415,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
3.04,107923.84003106193,107029.41176470589,108782.17821782177,3871348.0,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
3.14,106968.90571410082,106421.568627451,107336.63366336633,3871397.3333333335,3871052.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
3.15,106990.09900990098,106415.8415841584,107564.35643564355,3871274.0,3871088.0,3871460.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
3.24,108534.65346534652,108534.65346534652,108534.65346534652,3871052.0,3871052.0,3871052.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
3.25,107779.53310036886,106843.13725490197,108653.46534653465,3871422.0,3871088.0,3871572.0,1981868.0,1981868.0,1981868.0,0.0,0.0,hard,32,1,0,100000,sync_off,hard_p32_w1_i0_t100000
