elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,22073.23937099592,6594.059405940594,27198.019801980197,2016275.2,2007296.0,2040380.0,115550.0,115469.0,115587.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.2,22319.980198019803,4782.178217821782,27100.0,2018301.6,2007728.0,2042868.0,115663.6,115502.0,115724.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.3,22946.871287128713,6860.0,27564.356435643564,2020327.2,2008304.0,2045256.0,115777.8,115540.0,115857.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.4,21362.712871287127,7792.079207920791,26000.0,2022385.6,2009148.0,2047648.0,115900.8,115575.0,116006.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.5,22491.603960396038,5570.0,27495.049504950493,2024512.0,2009604.0,2050352.0,116018.8,115616.0,116144.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.6,22855.287128712873,7390.0,27790.0,2026688.0,2010272.0,2052976.0,116136.4,115651.0,116279.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.7,22345.44554455445,8782.178217821782,27130.0,2028871.2,2011112.0,2055580.0,116253.8,115687.0,116413.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.8,22311.445544554455,8570.0,27870.0,2031020.8,2011904.0,2058292.0,116375.8,115723.0,116550.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.9,23564.019801980197,7250.0,28780.0,2033369.6,2012504.0,2061016.0,116489.0,115758.0,116681.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.0,23011.069306930694,7029.702970297029,27920.0,2035556.0,2013128.0,2063692.0,116600.4,115793.0,116815.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.1,21540.21782178218,4830.0,26910.0,2037501.6,2013584.0,2066068.0,116717.0,115830.0,116959.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.2,25880.0,23830.0,27930.0,2054160.0,2040224.0,2068096.0,117061.5,117059.0,117064.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.21,20394.752475247526,5610.0,28455.445544554455,2029698.6666666667,2014092.0,2037952.0,116670.0,115864.0,117084.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.3,28353.333333333332,27210.0,29800.0,2050656.0,2039224.0,2070328.0,117196.0,117194.0,117197.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.31,17025.742574257427,6851.485148514851,27200.0,2027442.0,2014744.0,2040140.0,116563.5,115900.0,117227.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.4,24540.0,24540.0,24540.0,2043916.0,2043916.0,2043916.0,117320.0,117320.0,117320.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.41,22092.9702970297,6660.0,27520.0,2042409.0,2015444.0,2071536.0,116988.5,115936.0,117362.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.5,26559.752475247522,26070.0,27049.504950495048,2058552.0,2044812.0,2072292.0,117450.5,117448.0,117453.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.51,20573.16831683168,7670.0,27049.504950495048,2033493.3333333333,2016156.0,2042608.0,116978.0,115971.0,117492.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.6,26800.0,26800.0,26800.0,2045384.0,2045384.0,2045384.0,117585.0,117585.0,117585.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.61,22618.836633663366,9029.702970297029,28920.0,2043732.0,2016940.0,2072668.0,117205.25,116006.0,117625.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.71,21843.58415841584,8620.0,26070.0,2044545.6,2017756.0,2073140.0,117401.2,116043.0,117763.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.81,23294.633663366338,7170.0,29930.0,2044883.2,2018508.0,2073352.0,117515.0,116079.0,117901.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.91,22997.366336633662,8574.257425742573,27160.0,2045249.6,2019348.0,2073516.0,117631.0,116115.0,118041.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.01,22733.78217821782,7620.0,27050.0,2045624.0,2020136.0,2073768.0,117748.8,116151.0,118185.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.11,22467.227722772277,7180.0,27386.138613861385,2045956.8,2020732.0,2073988.0,117866.6,116188.0,118317.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.21,21707.425742574258,5742.574257425742,27108.91089108911,2046280.0,2021272.0,2074236.0,117981.0,116224.0,118450.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.31,22659.366336633662,6800.0,27320.0,2046588.0,2021936.0,2074424.0,118098.8,116267.0,118592.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.41,23008.316831683165,8740.0,27510.0,2046965.6,2022764.0,2074652.0,118210.2,116302.0,118723.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.51,22089.9603960396,7980.19801980198,27390.0,2047336.8,2023508.0,2074912.0,118324.4,116344.0,118844.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.61,22042.257425742573,7550.0,26470.0,2047678.4,2024296.0,2075156.0,118445.2,116378.0,118982.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.71,22042.316831683165,7544.554455445544,27370.0,2048001.6,2025008.0,2075392.0,118560.6,116411.0,119116.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
2.81,22887.881188118812,7510.0,28780.0,2048311.2,2025712.0,2075616.0,118675.8,116447.0,119253.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
