elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,5762.376237623762,3267.326732673267,6603.960396039603,2622539.2,2621408.0,2624232.0,1982834.4,1982168.0,1984144.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.2,5652.086973403222,1696.0784313725492,7237.623762376237,2622609.6,2621492.0,2624248.0,1982900.0,1982240.0,1984176.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.3,4784.6437584934965,881.1881188118812,6287.128712871287,2622674.4,2621568.0,2624252.0,1982982.4,1982344.0,1984188.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.41,5754.455445544554,1774.5098039215688,7257.425742574257,2622736.8,2621656.0,2624284.0,1983048.0,1982432.0,1984216.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.51,4748.068336245389,2019.8019801980197,5970.588235294118,2622816.8,2621740.0,2624316.0,1983112.8,1982504.0,1984252.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.61,5681.7899437002525,617.6470588235295,7237.623762376237,2622884.0,2621820.0,2624328.0,1983170.4,1982564.0,1984256.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.71,6445.505727043293,1346.5346534653465,8118.811881188119,2622935.2,2621884.0,2624336.0,1983227.2,1982636.0,1984264.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.81,6489.963113958454,2901.9607843137255,7990.196078431373,2622984.0,2621940.0,2624356.0,1983280.8,1982700.0,1984284.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
0.91,5611.764705882353,1431.372549019608,6901.9607843137255,2623045.6,2622016.0,2624364.0,1983330.4,1982760.0,1984304.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
1.01,5933.605125218404,1257.4257425742574,7861.386138613861,2623100.8,2622080.0,2624396.0,1983392.8,1982844.0,1984336.0,0.0,0.0,hard,32,3,10000,200000,sync_on,hard_p32_w3_i10000_t200000
