elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,192936.41584158415,182584.15841584158,202890.0,2643813.6,2606952.0,2654636.0,164091.2,164035.0,164131.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.2,177246.0,146120.0,217640.0,2658744.8,2620568.0,2670356.0,164974.6,164759.0,165229.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.3,155397.28712871287,146630.0,162841.58415841582,2661478.4,2624912.0,2672048.0,165808.4,165542.0,166090.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.4,155674.21782178216,146891.08910891088,179290.0,2662766.4,2626264.0,2673220.0,166598.6,166311.0,166872.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.5,151747.00990099012,145220.0,172643.56435643564,2663928.8,2627312.0,2674288.0,167401.6,167084.0,167790.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.6,147967.60396039602,144297.0297029703,156760.0,2664917.6,2628164.0,2675396.0,168157.8,167823.0,168546.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.7,145941.9207920792,142039.60396039602,151470.0,2665865.6,2629044.0,2676376.0,168907.2,168535.0,169231.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.8,147517.74257425743,145435.64356435643,153554.45544554453,2666794.4,2629916.0,2677268.0,169687.6,169280.0,170056.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
0.9,152680.0,144870.0,173360.0,2667723.2,2630864.0,2678284.0,170460.2,170035.0,170846.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.0,147108.05940594058,144316.8316831683,148712.8712871287,2668594.4,2631904.0,2679148.0,171239.0,170823.0,171608.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.1,146396.55445544556,142871.28712871287,149980.0,2669426.4,2632756.0,2679972.0,172827.6,171571.0,174436.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.21,155925.20792079208,147550.0,160930.0,2670355.2,2633764.0,2680908.0,176468.4,174606.0,177294.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.3,150480.0,150480.0,150480.0,2681728.0,2681728.0,2681728.0,178078.0,178078.0,178078.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.31,162687.1287128713,143600.0,193960.39603960395,2643355.0,2577132.0,2681620.0,149566.5,65663.0,177687.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.41,154351.34653465348,137880.0,170840.0,2619308.0,2576988.0,2682556.0,111395.0,65968.0,178889.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.51,169888.55445544556,146670.0,195425.74257425743,2620130.4,2577460.0,2683440.0,113487.4,68910.0,179625.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.61,190385.66336633664,147320.0,275680.0,2620993.6,2578776.0,2684428.0,115518.8,71645.0,180499.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.71,197022.53465346532,146050.0,288490.0,2621668.0,2579672.0,2685220.0,117347.4,74035.0,181256.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.81,209999.08910891088,146890.0,299860.0,2622564.8,2580348.0,2686016.0,119675.6,77343.0,182037.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
1.91,220478.7326732673,147455.44554455444,295851.48514851485,2623588.0,2581568.0,2686784.0,122026.0,80790.0,182793.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.01,229584.85148514854,145287.1287128713,297050.0,2625292.0,2583912.0,2687556.0,124207.6,84298.0,183542.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.11,234878.29702970298,147990.0,295790.0,2626308.8,2584736.0,2688316.0,126245.8,86838.0,184304.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.21,231854.099009901,139350.0,295570.0,2606596.0,2584616.0,2687536.0,106212.8,72663.0,184518.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.31,242964.29702970298,153880.0,298207.9207920792,2587312.0,2585056.0,2589168.0,86431.4,72882.0,95123.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.41,250852.9900990099,174170.0,299590.0,2588742.4,2585956.0,2590916.0,89774.8,75819.0,98695.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.51,269263.1881188119,221405.9405940594,299570.0,2590337.6,2586764.0,2592660.0,92807.4,79001.0,102238.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.61,288748.0,280240.0,298820.0,2592042.4,2587756.0,2595220.0,95736.2,81466.0,104802.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.71,296971.1683168317,292801.98019801977,306530.0,2593866.4,2589280.0,2598104.0,99336.2,85075.0,108399.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.81,292549.5049504951,284860.0,301200.0,2595380.0,2590856.0,2599296.0,102901.8,88652.0,112005.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
2.91,297169.3267326733,284030.0,303390.0,2596956.8,2593572.0,2600340.0,105868.2,92323.0,115590.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.01,296600.0,283300.0,303450.0,2598596.8,2595220.0,2601760.0,109276.6,96018.0,118113.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.11,290246.71287128713,282722.7722772277,297440.0,2600221.6,2596120.0,2603464.0,112803.8,99530.0,121557.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.21,296802.51485148515,289742.57425742573,304140.0,2602543.2,2597812.0,2606068.0,115989.8,102118.0,125201.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.31,296703.5643564357,292310.0,302217.8217821782,2604736.8,2599576.0,2608296.0,119380.2,105750.0,128859.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.41,297914.0,282330.0,305600.0,2607287.2,2601244.0,2611072.0,122732.4,109301.0,132358.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.51,292441.1881188119,280425.7425742574,300356.4356435643,2609458.4,2604920.0,2612912.0,125885.8,112926.0,134902.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.61,293958.0,283450.0,301910.0,2611012.0,2606660.0,2614368.0,129445.4,116552.0,138463.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.71,294779.1683168317,286600.0,299750.0,2613388.0,2608012.0,2619260.0,132603.0,119089.0,142081.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.81,294684.59405940596,282600.0,302630.0,2615966.4,2609632.0,2621376.0,135968.6,122741.0,145686.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
3.91,300324.7722772277,289530.0,309480.0,2618629.6,2611820.0,2623348.0,139146.8,126330.0,148277.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.01,297290.0,285540.0,307580.0,2620429.6,2613500.0,2625212.0,142717.0,129963.0,151765.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.11,296815.0,286490.0,303550.0,2624356.0,2616968.0,2627152.0,149250.5,134878.0,155307.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.12,307653.4653465346,307653.4653465346,307653.4653465346,2617564.0,2617564.0,2617564.0,133664.0,133664.0,133664.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.21,294323.20792079205,269396.03960396035,308740.0,2624463.2,2618092.0,2628700.0,149269.4,136237.0,158706.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.31,287668.31683168316,286782.17821782175,288554.45544554456,2630136.0,2629824.0,2630448.0,159992.5,159916.0,160069.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.32,293493.3333333333,283410.0,306070.0,2623393.3333333335,2619872.0,2629968.0,147356.0,139888.0,161208.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.41,289240.0,286390.0,292090.0,2631818.0,2631480.0,2632156.0,163487.5,163444.0,163531.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
4.42,291920.0,282690.0,305280.0,2625152.0,2621604.0,2631724.0,150863.0,143441.0,164696.0,0.0,0.0,engine,1,1,0,20000,sync_off,engine_p1_w1_i0_t20000
