elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
21.8,45488.015340364334,45488.015340364334,45488.015340364334,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
22.9,63559.500959692894,63559.500959692894,63559.500959692894,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
23.9,27762.224352828383,27762.224352828383,27762.224352828383,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
24.9,0.0,0.0,0.0,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
26.0,0.0,0.0,0.0,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
27.0,3387.5,3387.5,3387.5,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
28.1,2527.831094049904,2527.831094049904,2527.831094049904,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
29.1,23638.195777351248,23638.195777351248,23638.195777351248,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
30.1,26867.81609195402,26867.81609195402,26867.81609195402,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
31.2,15321.188878235858,15321.188878235858,15321.188878235858,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
32.2,3235.858101629914,3235.858101629914,3235.858101629914,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
33.3,10022.094140249761,10022.094140249761,10022.094140249761,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
34.3,13412.272291466923,13412.272291466923,13412.272291466923,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
35.4,6526.366251198467,6526.366251198467,6526.366251198467,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
36.4,4775.0,4775.0,4775.0,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
37.4,6258.157389635317,6258.157389635317,6258.157389635317,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
38.5,12919.385796545104,12919.385796545104,12919.385796545104,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
39.5,20487.05656759348,20487.05656759348,20487.05656759348,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
40.6,27086.2895493768,27086.2895493768,27086.2895493768,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
41.6,3603.448275862069,3603.448275862069,3603.448275862069,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
42.7,9501.440922190202,9501.440922190202,9501.440922190202,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
43.7,2230.105465004794,2230.105465004794,2230.105465004794,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
44.7,9444.23076923077,9444.23076923077,9444.23076923077,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
45.8,1458.7332053742803,1458.7332053742803,1458.7332053742803,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
46.8,1243.7379576107899,1243.7379576107899,1243.7379576107899,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
47.9,6910.662824207493,6910.662824207493,6910.662824207493,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
48.9,11084.372003835091,11084.372003835091,11084.372003835091,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
49.9,48534.48275862069,48534.48275862069,48534.48275862069,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
51.0,28716.203259827424,28716.203259827424,28716.203259827424,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
52.0,14281.460134486073,14281.460134486073,14281.460134486073,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
53.1,3761.036468330134,3761.036468330134,3761.036468330134,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
54.1,2084.2105263157896,2084.2105263157896,2084.2105263157896,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
55.2,733.4611697027805,733.4611697027805,733.4611697027805,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
56.2,614.6435452793834,614.6435452793834,614.6435452793834,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
57.2,37245.192307692305,37245.192307692305,37245.192307692305,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
58.3,63136.015325670494,63136.015325670494,63136.015325670494,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
59.3,63481.303930968366,63481.303930968366,63481.303930968366,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
60.4,63173.53787152445,63173.53787152445,63173.53787152445,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
61.4,61675.934803451586,61675.934803451586,61675.934803451586,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
62.5,62807.471264367814,62807.471264367814,62807.471264367814,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
63.5,63988.47262247839,63988.47262247839,63988.47262247839,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
64.5,63804.03458213257,63804.03458213257,63804.03458213257,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
65.6,63304.5148895293,63304.5148895293,63304.5148895293,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
66.6,63549.471661863594,63549.471661863594,63549.471661863594,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
67.7,63975.02401536984,63975.02401536984,63975.02401536984,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
68.7,63512.00768491835,63512.00768491835,63512.00768491835,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
69.7,63805.955811719505,63805.955811719505,63805.955811719505,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
70.8,63399.808245445834,63399.808245445834,63399.808245445834,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
71.8,63722.64875239923,63722.64875239923,63722.64875239923,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
72.9,63651.0067114094,63651.0067114094,63651.0067114094,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
73.9,63400.38314176245,63400.38314176245,63400.38314176245,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
75.0,63430.48897411314,63430.48897411314,63430.48897411314,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
76.0,63787.35632183908,63787.35632183908,63787.35632183908,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
77.0,96070.94918504315,96070.94918504315,96070.94918504315,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
78.1,138831.09404990403,138831.09404990403,138831.09404990403,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
79.1,83476.92307692308,83476.92307692308,83476.92307692308,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
80.2,66611.69702780442,66611.69702780442,66611.69702780442,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
81.2,64904.122722914675,64904.122722914675,64904.122722914675,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
82.3,64104.50623202301,64104.50623202301,64104.50623202301,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
83.3,63625.47892720306,63625.47892720306,63625.47892720306,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
84.3,63865.771812080544,63865.771812080544,63865.771812080544,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
85.4,64134.22818791947,64134.22818791947,64134.22818791947,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
86.4,64136.2763915547,64136.2763915547,64136.2763915547,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
87.5,63667.305848513904,63667.305848513904,63667.305848513904,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
88.5,63561.84084372004,63561.84084372004,63561.84084372004,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
89.6,63393.85206532181,63393.85206532181,63393.85206532181,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
90.6,64018.21668264622,64018.21668264622,64018.21668264622,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
91.6,63695.110258868655,63695.110258868655,63695.110258868655,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
92.7,63924.32950191571,63924.32950191571,63924.32950191571,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
93.7,63668.26462128476,63668.26462128476,63668.26462128476,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
94.8,63727.70853307767,63727.70853307767,63727.70853307767,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
95.8,63625.47892720306,63625.47892720306,63625.47892720306,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
96.9,63845.637583892625,63845.637583892625,63845.637583892625,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
97.9,63788.111217641424,63788.111217641424,63788.111217641424,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
98.9,64272.988505747126,64272.988505747126,64272.988505747126,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
100.0,64744.007670182174,64744.007670182174,64744.007670182174,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
101.0,64487.992315081654,64487.992315081654,64487.992315081654,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
102.1,64317.04980842912,64317.04980842912,64317.04980842912,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
103.1,64026.845637583894,64026.845637583894,64026.845637583894,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
104.2,64482.262703739216,64482.262703739216,64482.262703739216,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
105.2,64050.7662835249,64050.7662835249,64050.7662835249,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
106.2,64655.76923076923,64655.76923076923,64655.76923076923,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
107.3,63591.9540229885,63591.9540229885,63591.9540229885,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
108.3,64116.97027804411,64116.97027804411,64116.97027804411,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
109.4,64641.41898370087,64641.41898370087,64641.41898370087,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
110.4,64386.015325670494,64386.015325670494,64386.015325670494,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
111.5,63417.06615532119,63417.06615532119,63417.06615532119,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
112.5,93868.6481303931,93868.6481303931,93868.6481303931,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
113.5,138348.36852207294,138348.36852207294,138348.36852207294,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
114.6,138162.18809980806,138162.18809980806,138162.18809980806,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
115.6,136861.80422264876,136861.80422264876,136861.80422264876,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
116.7,138023.99232245682,138023.99232245682,138023.99232245682,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
117.7,138023.99232245682,138023.99232245682,138023.99232245682,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
118.8,135818.61804222647,135818.61804222647,135818.61804222647,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
119.8,138738.00383877158,138738.00383877158,138738.00383877158,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
120.8,138997.12092130518,138997.12092130518,138997.12092130518,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
121.9,137094.04990403072,137094.04990403072,137094.04990403072,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
122.9,131451.0556621881,131451.0556621881,131451.0556621881,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
124.0,135910.74856046063,135910.74856046063,135910.74856046063,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
125.0,140312.85988483686,140312.85988483686,140312.85988483686,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
126.1,136971.20921305183,136971.20921305183,136971.20921305183,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
127.1,139686.18042226488,139686.18042226488,139686.18042226488,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
128.1,139682.3416506718,139682.3416506718,139682.3416506718,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
129.2,137307.1017274472,137307.1017274472,137307.1017274472,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
130.2,139190.01919385797,139190.01919385797,139190.01919385797,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
131.3,140034.58213256486,140034.58213256486,140034.58213256486,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
132.3,137316.69865642994,137316.69865642994,137316.69865642994,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
133.3,177673.70441458732,177673.70441458732,177673.70441458732,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
134.4,189512.47600767753,189512.47600767753,189512.47600767753,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
1.0,187996.12403100776,187996.12403100776,187996.12403100776,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
2.1,186566.7311411992,186566.7311411992,186566.7311411992,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
3.1,185635.74879227055,185635.74879227055,185635.74879227055,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
4.1,187004.82160077148,187004.82160077148,187004.82160077148,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
5.2,186969.1417550627,186969.1417550627,186969.1417550627,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
6.2,184675.96153846153,184675.96153846153,184675.96153846153,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
7.3,186422.52165543794,186422.52165543794,186422.52165543794,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
8.3,187290.3846153846,187290.3846153846,187290.3846153846,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
9.3,184849.03846153847,184849.03846153847,184849.03846153847,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
10.4,186693.85796545105,186693.85796545105,186693.85796545105,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
11.4,162192.8982725528,162192.8982725528,162192.8982725528,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
12.5,116973.18007662834,116973.18007662834,116973.18007662834,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
13.5,187370.47619047618,187370.47619047618,187370.47619047618,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
14.6,186778.94736842107,186778.94736842107,186778.94736842107,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
15.6,185214.0115163148,185214.0115163148,185214.0115163148,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
16.6,187291.74664107486,187291.74664107486,187291.74664107486,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
17.7,67866.60268714011,67866.60268714011,67866.60268714011,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
18.7,25074.71264367816,25074.71264367816,25074.71264367816,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
19.8,16081.495685522532,16081.495685522532,16081.495685522532,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
20.8,15734.674329501915,15734.674329501915,15734.674329501915,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
21.9,5840.038314176245,5840.038314176245,5840.038314176245,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
22.9,5569.511025886865,5569.511025886865,5569.511025886865,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
23.9,2417.8674351585014,2417.8674351585014,2417.8674351585014,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
25.0,8468.780019212296,8468.780019212296,8468.780019212296,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
26.0,25456.375838926175,25456.375838926175,25456.375838926175,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
27.1,10297.892720306512,10297.892720306512,10297.892720306512,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
28.1,19174.496644295305,19174.496644295305,19174.496644295305,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
29.2,2331.0940499040307,2331.0940499040307,2331.0940499040307,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
30.2,7241.114313160423,7241.114313160423,7241.114313160423,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
31.2,2961.5384615384614,2961.5384615384614,2961.5384615384614,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
32.3,18495.19230769231,18495.19230769231,18495.19230769231,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
33.3,8633.748801534037,8633.748801534037,8633.748801534037,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
34.4,19691.570881226053,19691.570881226053,19691.570881226053,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
35.4,3611.6970278044105,3611.6970278044105,3611.6970278044105,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
36.4,25465.898174831895,25465.898174831895,25465.898174831895,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
37.5,21110.15325670498,21110.15325670498,21110.15325670498,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
38.5,10464.55938697318,10464.55938697318,10464.55938697318,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
39.6,7191.754554170662,7191.754554170662,7191.754554170662,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
40.6,46659.00383141762,46659.00383141762,46659.00383141762,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
41.7,3684.8659003831417,3684.8659003831417,3684.8659003831417,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
42.7,20665.7060518732,20665.7060518732,20665.7060518732,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
43.8,6795.781399808246,6795.781399808246,6795.781399808246,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
44.8,50051.724137931036,50051.724137931036,50051.724137931036,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
45.8,12428.57142857143,12428.57142857143,12428.57142857143,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
46.9,18520.114942528737,18520.114942528737,18520.114942528737,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
47.9,20660.268714011516,20660.268714011516,20660.268714011516,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
49.0,26634.00576368876,26634.00576368876,26634.00576368876,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
50.0,31803.639846743295,31803.639846743295,31803.639846743295,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
51.1,13975.071907957816,13975.071907957816,13975.071907957816,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
52.1,18317.049808429118,18317.049808429118,18317.049808429118,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
53.1,38132.183908045976,38132.183908045976,38132.183908045976,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
54.2,21257.909875359543,21257.909875359543,21257.909875359543,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
55.2,6793.863854266539,6793.863854266539,6793.863854266539,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
56.3,10636.015325670498,10636.015325670498,10636.015325670498,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
57.3,33135.44668587897,33135.44668587897,33135.44668587897,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
58.3,34138.43175217813,34138.43175217813,34138.43175217813,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
59.4,41839.731285988484,41839.731285988484,41839.731285988484,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
60.4,42015.32567049808,42015.32567049808,42015.32567049808,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
61.5,26498.561840843722,26498.561840843722,26498.561840843722,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
62.5,9147.65100671141,9147.65100671141,9147.65100671141,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
63.6,4660.90297790586,4660.90297790586,4660.90297790586,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
64.6,30622.115384615383,30622.115384615383,30622.115384615383,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
65.6,52004.78927203065,52004.78927203065,52004.78927203065,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
66.7,43156.279961649096,43156.279961649096,43156.279961649096,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
67.7,68298.17833173538,68298.17833173538,68298.17833173538,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
68.8,180389.63531669864,180389.63531669864,180389.63531669864,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
69.8,180800.57526366253,180800.57526366253,180800.57526366253,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
70.9,179036.43336529244,179036.43336529244,179036.43336529244,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
71.9,180764.87523992322,180764.87523992322,180764.87523992322,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
72.9,181373.32053742802,181373.32053742802,181373.32053742802,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
74.0,179706.33397312858,179706.33397312858,179706.33397312858,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
75.0,180953.93474088292,180953.93474088292,180953.93474088292,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
76.1,181372.0038350911,181372.0038350911,181372.0038350911,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
77.1,181407.86948176584,181407.86948176584,181407.86948176584,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
78.1,180729.36660268714,180729.36660268714,180729.36660268714,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
79.2,182663.14779270632,182663.14779270632,182663.14779270632,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
80.2,181076.7754318618,181076.7754318618,181076.7754318618,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
81.3,182374.88015340365,182374.88015340365,182374.88015340365,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
82.3,182429.9424184261,182429.9424184261,182429.9424184261,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
83.4,180858.92514395394,180858.92514395394,180858.92514395394,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
84.4,182335.89251439538,182335.89251439538,182335.89251439538,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
85.4,180826.46212847557,180826.46212847557,180826.46212847557,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
86.5,183423.2245681382,183423.2245681382,183423.2245681382,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
87.5,181902.1113243762,181902.1113243762,181902.1113243762,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
88.6,184302.97219558965,184302.97219558965,184302.97219558965,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
89.6,184823.41650671785,184823.41650671785,184823.41650671785,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
90.7,183631.47792706333,183631.47792706333,183631.47792706333,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
91.7,184344.52975047985,184344.52975047985,184344.52975047985,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
92.7,184731.28598848367,184731.28598848367,184731.28598848367,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
93.8,179602.68714011516,179602.68714011516,179602.68714011516,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
94.8,184568.13819577734,184568.13819577734,184568.13819577734,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
95.9,184976.96737044145,184976.96737044145,184976.96737044145,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
96.9,184501.91938579653,184501.91938579653,184501.91938579653,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
98.0,186283.7967401726,186283.7967401726,186283.7967401726,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
99.0,187888.67562380037,187888.67562380037,187888.67562380037,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
100.0,175259.36599423632,175259.36599423632,175259.36599423632,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
1.0,187279.06976744186,187279.06976744186,187279.06976744186,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
2.1,186414.39688715953,186414.39688715953,186414.39688715953,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
3.1,186914.97584541063,186914.97584541063,186914.97584541063,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
4.1,181494.6962391514,181494.6962391514,181494.6962391514,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
5.2,162386.6923818708,162386.6923818708,162386.6923818708,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
6.2,187546.6794995188,187546.6794995188,187546.6794995188,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
7.2,186321.46294513956,186321.46294513956,186321.46294513956,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
8.3,187795.58541266795,187795.58541266795,187795.58541266795,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
9.3,189595.00959692898,189595.00959692898,189595.00959692898,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
10.4,181695.4413191077,181695.4413191077,181695.4413191077,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
11.4,165891.45052833814,165891.45052833814,165891.45052833814,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
12.4,186656.4299424184,186656.4299424184,186656.4299424184,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
13.5,188143.9539347409,188143.9539347409,188143.9539347409,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
14.5,187260.07677543187,187260.07677543187,187260.07677543187,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
15.6,188610.95100864556,188610.95100864556,188610.95100864556,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
16.6,178219.7696737044,178219.7696737044,178219.7696737044,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
17.7,168081.8094321463,168081.8094321463,168081.8094321463,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
18.7,183746.64107485604,183746.64107485604,183746.64107485604,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
