elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
13.5,543085.4126679462,543085.4126679462,543085.4126679462,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
14.5,554055.6621880998,554055.6621880998,554055.6621880998,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
15.6,553012.4760076775,553012.4760076775,553012.4760076775,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
16.6,544384.2459173872,544384.2459173872,544384.2459173872,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
17.7,556042.226487524,556042.226487524,556042.226487524,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
1.0,627792.6356589147,627792.6356589147,627792.6356589147,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
2.1,484877.1760154739,484877.1760154739,484877.1760154739,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
3.1,649351.3513513514,649351.3513513514,649351.3513513514,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
4.1,630472.9729729729,630472.9729729729,630472.9729729729,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
5.2,650821.7726396917,650821.7726396917,650821.7726396917,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
6.2,637459.6153846154,637459.6153846154,637459.6153846154,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
7.3,640546.1538461539,640546.1538461539,640546.1538461539,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
8.3,648414.0249759847,648414.0249759847,648414.0249759847,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
9.3,640031.7307692308,640031.7307692308,640031.7307692308,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
10.4,642775.0,642775.0,642775.0,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
11.4,644208.0536912752,644208.0536912752,644208.0536912752,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
12.5,637426.6538830298,637426.6538830298,637426.6538830298,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
13.5,640650.9615384615,640650.9615384615,640650.9615384615,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
14.5,641873.4419942474,641873.4419942474,641873.4419942474,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
15.6,637560.8820709492,637560.8820709492,637560.8820709492,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
