elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,17950.594059405943,17340.0,18640.0,1394219.2,1385420.0,1414336.0,115527.4,115505.0,115538.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.2,16909.78217821782,16640.0,17120.0,1395887.2,1387120.0,1416016.0,115619.2,115602.0,115630.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.3,18375.72277227723,17570.0,19170.0,1397557.6,1388704.0,1417688.0,115706.0,115686.0,115717.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.4,17481.663366336634,16630.0,18190.0,1399062.4,1390284.0,1419132.0,115795.2,115778.0,115807.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.5,18201.980198019803,16980.0,20010.0,1400742.4,1391992.0,1420764.0,115887.6,115874.0,115899.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.6,17826.73267326733,16198.019801980197,19210.0,1402392.0,1393744.0,1422444.0,115978.6,115965.0,115995.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.7,17677.0099009901,15850.0,19780.0,1404004.8,1395184.0,1424060.0,116068.6,116060.0,116078.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.8,16575.623762376235,14594.059405940594,17640.0,1405638.4,1396652.0,1425728.0,116157.6,116134.0,116168.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
0.9,17544.73267326733,15660.0,18287.128712871287,1407228.8,1398256.0,1427396.0,116250.4,116226.0,116265.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.0,17686.039603960395,15090.0,18683.16831683168,1408884.8,1399652.0,1429132.0,116339.6,116311.0,116360.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.1,17942.9900990099,16198.019801980197,19100.0,1410644.0,1401356.0,1430996.0,116428.6,116394.0,116452.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.2,17462.351485148516,16210.0,19059.405940594057,1407301.0,1403020.0,1409348.0,116527.25,116512.0,116547.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.21,16752.47524752475,16752.47524752475,16752.47524752475,1432704.0,1432704.0,1432704.0,116497.0,116497.0,116497.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
1.3,17837.90099009901,17049.504950495048,18620.0,1414265.6,1405024.0,1434572.0,116613.6,116587.0,116637.0,0.0,0.0,engine,1,1,0,200000,sync_on,engine_p1_w1_i0_t200000
