elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
7.3,229178.84615384616,229178.84615384616,229178.84615384616,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
8.3,231171.15384615384,231171.15384615384,231171.15384615384,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
9.3,224703.4548944338,224703.4548944338,224703.4548944338,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
10.4,231384.83685220729,231384.83685220729,231384.83685220729,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
11.4,233118.0422264875,233118.0422264875,233118.0422264875,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
12.5,232168.90595009597,232168.90595009597,232168.90595009597,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
13.5,231815.73896353165,231815.73896353165,231815.73896353165,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
14.5,234048.9443378119,234048.9443378119,234048.9443378119,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
15.6,234906.99904122725,234906.99904122725,234906.99904122725,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
16.6,183936.660268714,183936.660268714,183936.660268714,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
17.7,143717.14285714284,143717.14285714284,143717.14285714284,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
18.7,119411.82078169686,119411.82078169686,119411.82078169686,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
19.8,117785.85086042064,117785.85086042064,117785.85086042064,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
20.8,118219.88527724665,118219.88527724665,118219.88527724665,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
21.9,96276.29063097514,96276.29063097514,96276.29063097514,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
22.9,115793.69627507163,115793.69627507163,115793.69627507163,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
24.0,119363.28871892925,119363.28871892925,119363.28871892925,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
25.0,113757.17017208412,113757.17017208412,113757.17017208412,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
26.1,102683.55640535372,102683.55640535372,102683.55640535372,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
27.1,93192.08494208494,93192.08494208494,93192.08494208494,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
28.1,114137.27359389896,114137.27359389896,114137.27359389896,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
29.2,118081.49568552255,118081.49568552255,118081.49568552255,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
30.2,111242.80230326296,111242.80230326296,111242.80230326296,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
31.3,145233.59073359074,145233.59073359074,145233.59073359074,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
32.3,146319.53801732435,146319.53801732435,146319.53801732435,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
33.3,145969.17148362234,145969.17148362234,145969.17148362234,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
34.4,140837.34359961504,140837.34359961504,140837.34359961504,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
35.4,137845.3410182517,137845.3410182517,137845.3410182517,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
36.5,134889.5292987512,134889.5292987512,134889.5292987512,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
37.5,136245.91738712776,136245.91738712776,136245.91738712776,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
38.5,137022.09414024977,137022.09414024977,137022.09414024977,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
39.6,136409.96168582374,136409.96168582374,136409.96168582374,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
40.6,137514.36781609195,137514.36781609195,137514.36781609195,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
41.7,137813.64073006724,137813.64073006724,137813.64073006724,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
42.7,136060.3448275862,136060.3448275862,136060.3448275862,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
43.8,137504.3227665706,137504.3227665706,137504.3227665706,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
44.8,138780.65134099618,138780.65134099618,138780.65134099618,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
45.8,136935.76222435283,136935.76222435283,136935.76222435283,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
46.9,135463.60153256703,135463.60153256703,135463.60153256703,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
47.9,134531.6091954023,134531.6091954023,134531.6091954023,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
49.0,136769.1570881226,136769.1570881226,136769.1570881226,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
50.0,134935.82375478928,134935.82375478928,134935.82375478928,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
51.1,136607.27969348658,136607.27969348658,136607.27969348658,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
52.1,137355.4274735831,137355.4274735831,137355.4274735831,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
53.1,137712.36816874403,137712.36816874403,137712.36816874403,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
54.2,111032.62955854126,111032.62955854126,111032.62955854126,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
55.2,40484.61538461538,40484.61538461538,40484.61538461538,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
56.3,41000.96993210476,41000.96993210476,41000.96993210476,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
57.3,103957.6923076923,103957.6923076923,103957.6923076923,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
58.3,115316.34615384616,115316.34615384616,115316.34615384616,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
59.4,116017.25790987536,116017.25790987536,116017.25790987536,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
60.4,117920.34548944337,117920.34548944337,117920.34548944337,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
61.5,118603.2660902978,118603.2660902978,118603.2660902978,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
62.5,118814.7792706334,118814.7792706334,118814.7792706334,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
63.5,120391.5547024952,120391.5547024952,120391.5547024952,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
64.6,118884.83685220729,118884.83685220729,118884.83685220729,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
65.6,118367.20997123682,118367.20997123682,118367.20997123682,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
66.7,120705.09125840539,120705.09125840539,120705.09125840539,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
67.7,119297.50479846449,119297.50479846449,119297.50479846449,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
1.0,135056.31067961163,135056.31067961163,135056.31067961163,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
2.1,146458.41392649902,146458.41392649902,146458.41392649902,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
3.1,147189.18918918917,147189.18918918917,147189.18918918917,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
4.1,148249.03474903473,148249.03474903473,148249.03474903473,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
5.2,148007.71456123434,148007.71456123434,148007.71456123434,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
6.2,147286.82170542635,147286.82170542635,147286.82170542635,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
7.2,148267.3076923077,148267.3076923077,148267.3076923077,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
8.3,146465.38461538462,146465.38461538462,146465.38461538462,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
9.3,146318.61804222647,146318.61804222647,146318.61804222647,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
10.4,147856.0460652591,147856.0460652591,147856.0460652591,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
11.4,147118.0422264875,147118.0422264875,147118.0422264875,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
12.5,145358.92514395394,145358.92514395394,145358.92514395394,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
13.5,146590.2111324376,146590.2111324376,146590.2111324376,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
14.5,146578.69481765834,146578.69481765834,146578.69481765834,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
15.6,144658.34932821497,144658.34932821497,144658.34932821497,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
16.6,146383.50910834133,146383.50910834133,146383.50910834133,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
17.7,145237.0441458733,145237.0441458733,145237.0441458733,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
18.7,142622.60536398468,142622.60536398468,142622.60536398468,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
19.8,143937.61996161228,143937.61996161228,143937.61996161228,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
20.8,146563.339731286,146563.339731286,146563.339731286,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
21.8,143218.80998080614,143218.80998080614,143218.80998080614,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
22.9,117620.92130518233,117620.92130518233,117620.92130518233,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
23.9,143900.19193857964,143900.19193857964,143900.19193857964,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
25.0,143721.95589645256,143721.95589645256,143721.95589645256,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
26.0,145987.52399232244,145987.52399232244,145987.52399232244,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
27.0,147773.51247600766,147773.51247600766,147773.51247600766,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
28.1,146194.81765834932,146194.81765834932,146194.81765834932,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
29.1,147422.26487523993,147422.26487523993,147422.26487523993,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
30.2,148060.46065259117,148060.46065259117,148060.46065259117,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
31.2,145689.35762224355,145689.35762224355,145689.35762224355,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
32.3,148208.25335892514,148208.25335892514,148208.25335892514,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
33.3,146861.80422264876,146861.80422264876,146861.80422264876,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
34.3,147010.556621881,147010.556621881,147010.556621881,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
35.4,145843.57005758156,145843.57005758156,145843.57005758156,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
36.4,146765.83493282148,146765.83493282148,146765.83493282148,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
37.5,147007.67018216682,147007.67018216682,147007.67018216682,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
38.5,146326.29558541265,146326.29558541265,146326.29558541265,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
39.6,146495.20153550862,146495.20153550862,146495.20153550862,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
40.6,145812.85988483686,145812.85988483686,145812.85988483686,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
41.6,144978.90699904124,144978.90699904124,144978.90699904124,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
42.7,146913.62763915546,146913.62763915546,146913.62763915546,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
43.7,146689.0595009597,146689.0595009597,146689.0595009597,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
44.8,145763.91554702495,145763.91554702495,145763.91554702495,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
45.8,146248.56046065257,146248.56046065257,146248.56046065257,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
46.8,146613.24376199616,146613.24376199616,146613.24376199616,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
47.9,146009.59692898273,146009.59692898273,146009.59692898273,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
48.9,147252.3992322457,147252.3992322457,147252.3992322457,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
50.0,144824.54458293386,144824.54458293386,144824.54458293386,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
51.0,145908.8291746641,145908.8291746641,145908.8291746641,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
52.1,146439.53934740883,146439.53934740883,146439.53934740883,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
53.1,146543.18618042226,146543.18618042226,146543.18618042226,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
54.1,145348.36852207294,145348.36852207294,145348.36852207294,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
55.2,146435.70057581575,146435.70057581575,146435.70057581575,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
56.2,144234.1650671785,144234.1650671785,144234.1650671785,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
57.3,144023.03262955853,144023.03262955853,144023.03262955853,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
58.3,146438.15915627996,146438.15915627996,146438.15915627996,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
59.4,146222.64875239923,146222.64875239923,146222.64875239923,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
60.4,145672.74472168906,145672.74472168906,145672.74472168906,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
61.4,145031.0378273521,145031.0378273521,145031.0378273521,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
62.5,146219.7696737044,146219.7696737044,146219.7696737044,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
63.5,146963.46153846153,146963.46153846153,146963.46153846153,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
64.5,144890.59500959693,144890.59500959693,144890.59500959693,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
65.6,147032.62955854126,147032.62955854126,147032.62955854126,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
66.6,146059.5009596929,146059.5009596929,146059.5009596929,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
67.7,144809.2042186002,144809.2042186002,144809.2042186002,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
68.7,144729.36660268714,144729.36660268714,144729.36660268714,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
1.0,113206.3953488372,113206.3953488372,113206.3953488372,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
2.1,124782.39845261122,124782.39845261122,124782.39845261122,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
3.1,125466.66666666667,125466.66666666667,125466.66666666667,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
4.1,125277.02702702703,125277.02702702703,125277.02702702703,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
5.2,127076.18129218902,127076.18129218902,127076.18129218902,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
6.2,126697.11538461538,126697.11538461538,126697.11538461538,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
7.3,126244.46583253129,126244.46583253129,126244.46583253129,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
8.3,125292.98751200769,125292.98751200769,125292.98751200769,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
9.3,124789.22040423485,124789.22040423485,124789.22040423485,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
10.4,124390.38461538461,124390.38461538461,124390.38461538461,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
11.4,123351.24760076775,123351.24760076775,123351.24760076775,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
12.5,124674.01725790989,124674.01725790989,124674.01725790989,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
13.5,123500.0,123500.0,123500.0,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
14.5,123287.90786948176,123287.90786948176,123287.90786948176,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
15.6,123670.82533589251,123670.82533589251,123670.82533589251,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
16.6,121069.9904122723,121069.9904122723,121069.9904122723,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
17.7,123149.71209213052,123149.71209213052,123149.71209213052,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
18.7,124824.37619961612,124824.37619961612,124824.37619961612,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
19.8,124873.32053742802,124873.32053742802,124873.32053742802,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
20.8,121346.44913627638,121346.44913627638,121346.44913627638,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
21.8,122314.77927063339,122314.77927063339,122314.77927063339,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
22.9,121465.96356663472,121465.96356663472,121465.96356663472,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
23.9,121582.53358925144,121582.53358925144,121582.53358925144,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
25.0,124287.90786948176,124287.90786948176,124287.90786948176,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
26.0,7419.138755980862,7419.138755980862,7419.138755980862,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
27.0,102113.46153846153,102113.46153846153,102113.46153846153,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
28.1,122943.37811900192,122943.37811900192,122943.37811900192,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
29.1,123907.86948176583,123907.86948176583,123907.86948176583,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
30.2,122693.19271332695,122693.19271332695,122693.19271332695,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
31.2,69893.47408829174,69893.47408829174,69893.47408829174,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
32.3,120954.11089866156,120954.11089866156,120954.11089866156,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
33.3,122052.88461538461,122052.88461538461,122052.88461538461,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
