elapsed_s,mean,min,max,memory_kb_mean,memory_kb_min,memory_kb_max,disk_kb_mean,disk_kb_min,disk_kb_max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,thinking_time,sync_mode,line_label
0.1,187582.17821782175,173396.03960396038,199702.97029702968,3874995.2,3874464.0,3875532.0,1984572.0,1984296.0,1984728.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.2,164611.49291399727,148663.36633663366,201524.75247524751,3876678.4,3876268.0,3877088.0,1986253.6,1986108.0,1986552.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.3,157821.54921374487,148205.88235294117,176911.76470588238,3878288.8,3877888.0,3878560.0,1987860.0,1987688.0,1988136.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.4,150693.06930693067,150693.06930693067,150693.06930693067,3879896.0,3879896.0,3879896.0,1989604.0,1989604.0,1989604.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.41,153390.482430596,148245.0980392157,162435.64356435643,3879792.0,3879444.0,3880004.0,1989324.0,1989128.0,1989704.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.51,149185.78916715202,146607.8431372549,150861.38613861386,3881289.6,3880968.0,3881436.0,1990862.4,1990556.0,1991164.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.61,148765.71539506892,148029.70297029702,150287.1287128713,3882768.8,3882440.0,3882940.0,1992341.6,1991976.0,1992636.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.71,149395.43777907203,147712.8712871287,150564.35643564357,3884265.6,3884000.0,3884548.0,1993831.2,1993428.0,1994252.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.81,149156.43564356436,146500.0,152237.62376237623,3885718.4,3885400.0,3885984.0,1995300.0,1994828.0,1995680.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
0.91,149470.21937487865,147148.51485148515,151079.20792079208,3887248.0,3886980.0,3887460.0,1996826.4,1996368.0,1997176.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
1.01,149745.0203843914,146598.0392156863,151039.60396039602,3888767.2,3888516.0,3888976.0,1998348.8,1997828.0,1998676.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
1.11,149429.55251407495,148009.900990099,151227.72277227722,3890296.0,3890028.0,3890460.0,1999914.0,1999420.0,2000188.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
1.12,210392.15686274512,210392.15686274512,210392.15686274512,3891016.0,3891016.0,3891016.0,2000468.0,2000468.0,2000468.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
1.22,149948.5730926034,145862.74509803922,157326.7326732673,3891994.4,3891612.0,3892636.0,2001569.6,2000868.0,2002096.0,0.0,0.0,hard,32,1,10000,20000,sync_off,hard_p32_w1_i10000_t20000
