elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.574.168,1.935.856,x,x
101,65,2.580.812,1.935.856,x,x
202,151,2.580.176,1.935.864,x,x
303,216,2.580.280,1.935.872,x,x
404,295,2.576.456,1.935.876,x,x
506,365,2.576.624,1.935.892,x,x
607,402,2.576.636,1.935.900,x,x
709,445,2.583.440,1.935.912,x,x
810,494,2.580.524,1.935.924,x,x
912,560,2.581.256,1.935.932,x,x
1.013,604,2.579.300,1.935.944,x,x
1.115,652,2.576.612,1.935.952,x,x
1.216,718,2.583.340,1.935.960,x,x
1.318,770,2.580.668,1.935.972,x,x
1.419,825,2.578.200,1.935.980,x,x
1.520,887,2.581.708,1.935.984,x,x
1.622,963,2.579.256,1.935.988,x,x
1.723,1.042,2.578.520,1.935.992,x,x
1.825,1.070,2.578.792,1.936.004,x,x
1.926,1.099,2.576.576,1.936.012,x,x
2.028,1.162,2.580.056,1.936.016,x,x
2.129,1.229,2.578.452,1.936.028,x,x
2.230,1.261,2.576.432,1.936.052,x,x
2.332,1.312,2.580.372,1.936.052,x,x
2.433,1.357,2.576.548,1.936.064,x,x
2.535,1.416,2.576.688,1.936.076,x,x
2.636,1.476,2.577.036,1.936.084,x,x
2.738,1.566,2.576.728,1.936.088,x,x
2.839,1.627,2.576.800,1.936.104,x,x
2.940,1.732,2.580.020,1.936.104,x,x
3.042,1.833,2.578.924,1.936.108,x,x
3.143,1.895,2.576.712,1.936.124,x,x
3.245,1.941,2.577.532,1.936.128,x,x
3.346,1.991,2.576.708,1.936.140,x,x
3.447,2.044,2.578.464,1.936.148,x,x
3.549,2.112,2.576.672,1.936.152,x,x
3.650,2.167,2.582.700,1.936.160,x,x
3.752,2.231,2.576.796,1.936.164,x,x
3.853,2.270,2.577.104,1.936.176,x,x
3.955,2.323,2.578.524,1.936.184,x,x
4.056,2.360,2.576.868,1.936.200,x,x
4.157,2.406,2.576.572,1.936.208,x,x
4.259,2.467,2.582.088,1.936.212,x,x
4.360,2.542,2.582.000,1.936.216,x,x
4.462,2.619,2.576.896,1.936.216,x,x
4.563,2.712,2.576.812,1.936.220,x,x
4.665,2.782,2.580.392,1.936.228,x,x
4.766,2.847,2.581.000,1.936.232,x,x
4.867,2.890,2.576.724,1.936.240,x,x
4.969,2.940,2.577.048,1.936.248,x,x
5.070,2.999,2.583.220,1.936.252,x,x
5.172,3.048,2.582.200,1.936.256,x,x
5.273,3.113,2.577.036,1.936.264,x,x
5.375,3.160,2.579.580,1.936.268,x,x
5.476,3.182,2.576.724,1.936.284,x,x
5.577,3.228,2.578.100,1.936.292,x,x
5.679,3.322,2.576.960,1.936.292,x,x
5.780,3.394,2.576.840,1.936.296,x,x
5.882,3.426,2.581.800,1.936.304,x,x
5.983,3.487,2.577.148,1.936.312,x,x
6.084,3.555,2.577.444,1.936.312,x,x
6.186,3.645,2.580.880,1.936.316,x,x
6.287,3.726,2.579.776,1.936.316,x,x
6.389,3.783,2.576.916,1.936.332,x,x
6.490,3.839,2.577.064,1.936.336,x,x
6.591,3.913,2.579.232,1.936.344,x,x
6.693,3.990,2.579.680,1.936.348,x,x
6.794,4.077,2.579.500,1.936.352,x,x
6.896,4.130,2.579.492,1.936.360,x,x
6.997,4.206,2.576.992,1.936.368,x,x
7.099,4.279,2.582.964,1.936.368,x,x
7.200,4.361,2.579.960,1.936.372,x,x
7.301,4.424,2.578.268,1.936.376,x,x
7.403,4.475,2.581.564,1.936.384,x,x
7.504,4.559,2.579.288,1.936.388,x,x
7.606,4.617,2.580.368,1.936.396,x,x
7.707,4.699,2.581.572,1.936.400,x,x
7.808,4.764,2.577.044,1.936.404,x,x
7.910,4.879,2.577.072,1.936.412,x,x
8.011,4.924,2.577.412,1.936.420,x,x
8.113,4.977,2.577.292,1.936.428,x,x
8.214,5.030,2.577.236,1.936.428,x,x
8.316,5.071,2.576.872,1.936.436,x,x
8.417,5.126,2.577.224,1.936.440,x,x
