elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,3.246.004,1.981.868,x,x
101,233,3.247.220,1.981.884,x,x
202,423,3.247.268,1.981.920,x,x
303,520,3.247.292,1.981.944,x,x
405,694,3.247.324,1.981.968,x,x
506,818,3.247.356,1.981.992,x,x
608,1.059,3.247.396,1.982.016,x,x
709,1.242,3.247.424,1.982.056,x,x
811,1.415,3.247.464,1.982.096,x,x
912,1.630,3.247.504,1.982.124,x,x
1.014,1.935,3.247.528,1.982.152,x,x
1.115,2.193,3.247.572,1.982.180,x,x
1.217,2.374,3.247.624,1.982.220,x,x
1.318,2.734,3.247.656,1.982.240,x,x
1.420,2.987,3.247.688,1.982.276,x,x
1.522,3.365,3.247.744,1.982.320,x,x
1.623,3.625,3.247.772,1.982.336,x,x
1.725,3.850,3.247.788,1.982.364,x,x
1.826,4.255,3.247.820,1.982.392,x,x
1.928,4.526,3.247.840,1.982.412,x,x
2.029,4.794,3.247.852,1.982.440,x,x
2.131,4.937,3.247.884,1.982.452,x,x
2.233,5.113,3.247.900,1.982.476,x,x
2.334,5.369,3.247.940,1.982.500,x,x
2.436,5.603,3.247.956,1.982.512,x,x
2.537,5.878,3.247.980,1.982.536,x,x
2.639,6.073,3.248.000,1.982.564,x,x
2.740,6.314,3.248.024,1.982.588,x,x
2.842,6.588,3.248.040,1.982.616,x,x
2.943,6.925,3.248.068,1.982.640,x,x
3.045,7.258,3.248.096,1.982.676,x,x
3.147,7.554,3.248.132,1.982.688,x,x
3.248,7.692,3.248.144,1.982.716,x,x
3.350,7.925,3.248.172,1.982.736,x,x
3.451,8.324,3.248.196,1.982.760,x,x
3.553,8.548,3.248.232,1.982.784,x,x
3.654,8.959,3.248.256,1.982.820,x,x
3.756,9.155,3.248.272,1.982.840,x,x
3.857,9.507,3.248.308,1.982.868,x,x
3.959,9.673,3.248.332,1.982.888,x,x
4.060,9.997,3.248.352,1.982.908,x,x
4.162,10.451,3.248.380,1.982.948,x,x
4.264,10.739,3.248.400,1.982.980,x,x
4.365,11.111,3.248.432,1.983.000,x,x
4.467,11.488,3.248.468,1.983.032,x,x
4.569,11.777,3.248.500,1.983.068,x,x
4.670,12.046,3.248.536,1.983.092,x,x
4.772,12.507,3.248.564,1.983.128,x,x
4.873,12.707,3.248.588,1.983.160,x,x
4.975,12.957,3.248.612,1.983.196,x,x
5.077,13.217,3.248.644,1.983.204,x,x
5.178,13.500,3.248.664,1.983.236,x,x
5.280,13.671,3.248.688,1.983.252,x,x
5.381,14.027,3.248.704,1.983.284,x,x
5.483,14.388,3.248.724,1.983.312,x,x
5.585,14.551,3.248.744,1.983.336,x,x
5.686,14.954,3.248.768,1.983.348,x,x
5.788,15.218,3.248.796,1.983.368,x,x
5.889,15.450,3.248.816,1.983.384,x,x
5.991,15.619,3.248.832,1.983.408,x,x
6.093,15.767,3.248.844,1.983.424,x,x
6.194,15.888,3.248.868,1.983.444,x,x
6.296,16.144,3.248.900,1.983.472,x,x
6.397,16.420,3.248.920,1.983.488,x,x
6.499,16.715,3.248.964,1.983.516,x,x
6.601,16.948,3.248.988,1.983.552,x,x
6.702,17.210,3.249.012,1.983.580,x,x
6.804,17.305,3.249.036,1.983.588,x,x
6.906,17.569,3.249.068,1.983.608,x,x
7.007,17.828,3.249.080,1.983.664,x,x
7.109,18.220,3.249.124,1.983.684,x,x
7.210,18.437,3.249.144,1.983.712,x,x
7.312,18.640,3.249.168,1.983.724,x,x
7.414,18.996,3.249.196,1.983.756,x,x
7.515,19.239,3.249.228,1.983.772,x,x
7.617,19.516,3.249.244,1.983.804,x,x
7.718,19.743,3.249.268,1.983.840,x,x
7.820,19.983,3.249.288,1.983.860,x,x
7.921,20.285,3.249.332,1.983.876,x,x
8.023,20.475,3.249.348,1.983.896,x,x
8.124,20.647,3.249.352,1.983.924,x,x
8.226,20.934,3.249.372,1.983.940,x,x
8.328,21.161,3.249.400,1.983.972,x,x
8.429,21.422,3.249.412,1.983.988,x,x
8.531,21.586,3.249.440,1.984.008,x,x
8.632,21.967,3.249.460,1.984.040,x,x
8.734,22.193,3.249.484,1.984.056,x,x
8.835,22.440,3.249.512,1.984.080,x,x
8.937,22.591,3.249.524,1.984.112,x,x
9.038,22.756,3.249.552,1.984.120,x,x
9.140,22.941,3.249.576,1.984.144,x,x
9.242,23.107,3.249.604,1.984.156,x,x
9.343,23.315,3.249.632,1.984.188,x,x
9.445,23.720,3.249.656,1.984.212,x,x
9.546,23.964,3.249.680,1.984.232,x,x
9.648,24.114,3.249.700,1.984.248,x,x
9.749,24.350,3.249.720,1.984.264,x,x
9.851,24.642,3.249.752,1.984.296,x,x
9.952,24.835,3.249.772,1.984.324,x,x
10.054,24.976,3.249.796,1.984.336,x,x
10.156,25.259,3.249.816,1.984.360,x,x
10.257,25.505,3.249.844,1.984.384,x,x
10.359,25.633,3.249.856,1.984.404,x,x
10.461,25.841,3.249.872,1.984.432,x,x
10.562,26.127,3.249.904,1.984.460,x,x
10.664,26.485,3.249.932,1.984.488,x,x
10.765,26.681,3.249.956,1.984.508,x,x
10.867,26.882,3.249.972,1.984.536,x,x
10.969,27.278,3.250.004,1.984.564,x,x
11.070,27.495,3.250.028,1.984.588,x,x
11.172,27.770,3.250.052,1.984.628,x,x
11.273,28.138,3.250.076,1.984.648,x,x
11.375,28.492,3.250.092,1.984.672,x,x
11.477,28.607,3.250.112,1.984.700,x,x
11.578,28.870,3.250.140,1.984.720,x,x
11.680,29.129,3.250.164,1.984.740,x,x
11.782,29.261,3.250.208,1.984.768,x,x
11.883,29.386,3.250.232,1.984.776,x,x
11.985,29.653,3.250.256,1.984.792,x,x
12.086,29.875,3.250.268,1.984.820,x,x
12.188,29.996,3.250.292,1.984.840,x,x
12.290,30.273,3.250.316,1.984.864,x,x
12.391,30.548,3.250.336,1.984.896,x,x
12.493,30.808,3.250.372,1.984.916,x,x
12.594,30.976,3.250.384,1.984.944,x,x
12.696,31.285,3.250.408,1.984.960,x,x
12.797,31.585,3.250.436,1.984.988,x,x
12.899,31.790,3.250.468,1.985.012,x,x
13.001,31.970,3.250.488,1.985.048,x,x
13.102,32.324,3.250.520,1.985.080,x,x
13.204,32.484,3.250.544,1.985.088,x,x
13.305,32.761,3.250.584,1.985.108,x,x
13.406,32.889,3.250.596,1.985.136,x,x
13.508,33.206,3.250.604,1.985.168,x,x
13.610,33.383,3.250.628,1.985.184,x,x
13.711,33.638,3.250.664,1.985.216,x,x
13.813,34.000,3.250.692,1.985.228,x,x
13.915,34.349,3.250.712,1.985.260,x,x
14.016,34.769,3.250.740,1.985.296,x,x
14.118,35.259,3.250.788,1.985.332,x,x
14.219,35.708,3.250.844,1.985.368,x,x
14.321,36.161,3.250.880,1.985.424,x,x
14.423,36.659,3.250.912,1.985.464,x,x
14.524,37.038,3.250.968,1.985.508,x,x
14.626,37.517,3.251.008,1.985.556,x,x
14.727,37.807,3.251.048,1.985.608,x,x
14.829,38.324,3.251.108,1.985.648,x,x
14.931,38.835,3.251.132,1.985.696,x,x
15.032,39.277,3.251.184,1.985.732,x,x
15.134,39.677,3.251.248,1.985.780,x,x
15.236,40.157,3.251.296,1.985.828,x,x
15.337,40.639,3.251.340,1.985.876,x,x
15.439,41.118,3.251.368,1.985.924,x,x
15.541,41.550,3.251.432,1.985.964,x,x
15.642,41.971,3.251.464,1.986.016,x,x
15.744,42.457,3.251.512,1.986.072,x,x
15.845,42.844,3.251.560,1.986.136,x,x
15.947,43.312,3.251.616,1.986.168,x,x
16.049,43.757,3.251.668,1.986.204,x,x
16.150,44.148,3.251.704,1.986.252,x,x
16.252,44.691,3.251.752,1.986.296,x,x
16.354,45.165,3.251.800,1.986.340,x,x
16.455,45.609,3.251.824,1.986.396,x,x
16.557,46.047,3.251.880,1.986.440,x,x
16.658,46.586,3.251.932,1.986.480,x,x
16.760,46.995,3.251.992,1.986.532,x,x
16.861,47.386,3.252.044,1.986.580,x,x
16.963,47.899,3.252.084,1.986.624,x,x
17.065,48.280,3.252.132,1.986.668,x,x
17.166,48.603,3.252.160,1.986.728,x,x
17.268,49.126,3.252.212,1.986.756,x,x
17.370,49.672,3.252.252,1.986.796,x,x
17.471,50.198,3.252.300,1.986.844,x,x
17.573,50.776,3.252.340,1.986.896,x,x
17.675,51.218,3.252.384,1.986.940,x,x
17.776,51.703,3.252.440,1.986.992,x,x
17.878,52.234,3.252.488,1.987.032,x,x
17.980,52.724,3.252.536,1.987.076,x,x
18.081,53.236,3.252.584,1.987.116,x,x
18.183,53.697,3.252.616,1.987.168,x,x
18.285,54.150,3.252.660,1.987.220,x,x
18.386,54.649,3.252.724,1.987.260,x,x
18.488,55.155,3.252.764,1.987.308,x,x
18.589,55.672,3.252.808,1.987.344,x,x
18.691,56.007,3.252.848,1.987.388,x,x
18.793,56.386,3.252.888,1.987.440,x,x
18.894,56.781,3.252.944,1.987.496,x,x
18.996,57.270,3.252.984,1.987.548,x,x
19.097,57.690,3.253.048,1.987.592,x,x
19.199,58.142,3.253.100,1.987.640,x,x
19.301,58.695,3.253.144,1.987.680,x,x
19.402,59.183,3.253.180,1.987.712,x,x
19.504,59.524,3.253.212,1.987.756,x,x
19.605,59.959,3.253.264,1.987.812,x,x
19.707,60.447,3.253.320,1.987.856,x,x
19.809,60.953,3.253.352,1.987.904,x,x
19.910,61.503,3.253.408,1.987.936,x,x
20.011,61.932,3.253.440,1.987.988,x,x
20.113,62.328,3.253.500,1.988.036,x,x
20.214,62.734,3.253.548,1.988.080,x,x
20.316,63.134,3.253.596,1.988.132,x,x
20.418,63.519,3.253.644,1.988.188,x,x
20.519,64.011,3.253.688,1.988.236,x,x
20.621,64.495,3.253.740,1.988.280,x,x
20.723,64.959,3.253.788,1.988.328,x,x
20.824,65.424,3.253.840,1.988.376,x,x
20.926,65.895,3.253.880,1.988.420,x,x
21.027,66.364,3.253.928,1.988.468,x,x
21.129,66.891,3.253.968,1.988.520,x,x
21.230,67.315,3.254.008,1.988.560,x,x
21.332,67.817,3.254.052,1.988.596,x,x
21.434,68.263,3.254.088,1.988.648,x,x
21.535,68.733,3.254.144,1.988.684,x,x
21.637,69.200,3.254.188,1.988.736,x,x
21.739,69.670,3.254.240,1.988.796,x,x
21.840,70.168,3.254.284,1.988.832,x,x
21.942,70.618,3.254.332,1.988.864,x,x
22.043,71.048,3.254.376,1.988.916,x,x
22.145,71.423,3.254.416,1.988.984,x,x
22.247,71.942,3.254.472,1.989.020,x,x
22.348,72.539,3.254.520,1.989.060,x,x
22.450,73.011,3.254.572,1.989.116,x,x
22.551,73.412,3.254.624,1.989.160,x,x
22.653,74.055,3.254.660,1.989.204,x,x
22.755,74.456,3.254.708,1.989.244,x,x
22.856,75.046,3.254.748,1.989.300,x,x
22.958,75.436,3.254.800,1.989.344,x,x
23.059,75.946,3.254.844,1.989.392,x,x
23.160,76.387,3.254.896,1.989.428,x,x
23.262,76.867,3.254.936,1.989.464,x,x
23.364,77.304,3.254.972,1.989.516,x,x
23.465,77.777,3.255.040,1.989.560,x,x
23.567,78.267,3.255.068,1.989.616,x,x
23.668,78.789,3.255.104,1.989.660,x,x
