elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,4.363.272,1.850.180,x,x
101,785,4.363.584,1.850.232,x,x
201,1.406,4.363.632,1.850.280,x,x
301,1.828,4.363.688,1.850.332,x,x
402,2.485,4.363.736,1.850.380,x,x
502,2.934,4.363.792,1.850.432,x,x
602,3.290,4.363.840,1.850.480,x,x
703,3.874,4.363.888,1.850.528,x,x
803,4.509,4.363.940,1.850.580,x,x
903,5.227,4.363.984,1.850.628,x,x
1.004,5.791,4.364.044,1.850.688,x,x
1.104,6.372,4.364.092,1.850.732,x,x
1.204,6.924,4.364.140,1.850.784,x,x
1.305,7.451,4.364.192,1.850.836,x,x
1.405,7.957,4.364.244,1.850.884,x,x
1.505,8.587,4.364.292,1.850.936,x,x
1.606,9.083,4.364.344,1.850.984,x,x
1.706,9.537,4.364.396,1.851.036,x,x
1.806,10.043,4.364.444,1.851.088,x,x
1.907,10.603,4.364.500,1.851.144,x,x
2.007,11.255,4.364.552,1.851.196,x,x
2.107,11.672,4.364.604,1.851.248,x,x
2.207,12.147,4.364.656,1.851.296,x,x
2.308,12.782,4.364.708,1.851.348,x,x
2.408,13.245,4.364.756,1.851.396,x,x
2.509,13.810,4.364.804,1.851.444,x,x
2.609,14.121,4.364.844,1.851.484,x,x
2.709,14.224,4.364.856,1.851.496,x,x
2.810,14.479,4.364.864,1.851.508,x,x
2.910,14.633,4.364.876,1.851.520,x,x
3.010,14.778,4.364.888,1.851.532,x,x
3.111,14.919,4.364.904,1.851.548,x,x
3.211,15.037,4.364.916,1.851.560,x,x
3.311,15.166,4.364.932,1.851.572,x,x
3.412,15.308,4.364.940,1.851.580,x,x
3.512,15.384,4.364.952,1.851.592,x,x
3.612,15.496,4.364.968,1.851.612,x,x
3.713,15.753,4.364.984,1.851.624,x,x
3.813,15.929,4.364.992,1.851.636,x,x
3.913,16.033,4.365.004,1.851.644,x,x
4.014,16.176,4.365.012,1.851.652,x,x
4.114,16.424,4.365.024,1.851.668,x,x
4.214,16.554,4.365.040,1.851.684,x,x
4.314,16.598,4.365.052,1.851.692,x,x
4.415,16.707,4.365.064,1.851.704,x,x
4.515,16.784,4.365.072,1.851.716,x,x
4.615,16.916,4.365.084,1.851.728,x,x
4.716,17.221,4.365.104,1.851.744,x,x
4.816,17.342,4.365.116,1.851.756,x,x
4.916,17.384,4.365.124,1.851.764,x,x
5.017,17.570,4.365.136,1.851.780,x,x
5.117,17.657,4.365.156,1.851.800,x,x
5.217,17.875,4.365.168,1.851.808,x,x
5.317,18.052,4.365.180,1.851.820,x,x
5.418,18.182,4.365.188,1.851.832,x,x
5.518,18.486,4.365.204,1.851.848,x,x
5.618,18.556,4.365.216,1.851.860,x,x
5.719,18.689,4.365.236,1.851.876,x,x
5.819,18.861,4.365.248,1.851.888,x,x
5.919,18.989,4.365.260,1.851.904,x,x
6.020,19.034,4.365.272,1.851.912,x,x
6.120,19.296,4.365.288,1.851.928,x,x
6.220,19.437,4.365.304,1.851.944,x,x
6.321,19.711,4.365.316,1.851.960,x,x
6.421,19.950,4.365.336,1.851.976,x,x
6.521,20.095,4.365.348,1.851.988,x,x
6.621,20.253,4.365.360,1.852.004,x,x
6.722,20.393,4.365.372,1.852.016,x,x
6.822,20.575,4.365.388,1.852.028,x,x
6.922,20.766,4.365.400,1.852.040,x,x
