elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.727.848,167.495,x,x
103,96,2.974.252,167.495,x,x
206,260,3.108.008,167.509,x,x
309,415,3.181.352,167.509,x,x
412,589,3.238.676,167.524,x,x
516,730,3.277.060,167.536,x,x
620,857,3.302.528,167.546,x,x
724,991,3.316.484,167.546,x,x
827,1.133,3.340.920,167.568,x,x
931,1.324,3.356.228,167.583,x,x
1.034,1.503,3.370.232,167.583,x,x
1.138,1.636,3.408.940,167.594,x,x
1.242,1.835,3.410.988,167.594,x,x
1.345,2.041,3.429.508,163.831,x,x
1.447,2.188,3.449.604,163.845,x,x
1.550,2.318,3.466.104,163.845,x,x
1.653,2.442,3.500.384,163.857,x,x
1.757,2.541,3.519.388,163.870,x,x
1.861,2.745,3.517.528,163.870,x,x
1.964,2.944,3.516.804,163.886,x,x
2.068,3.103,3.524.320,163.902,x,x
2.172,3.326,3.524.768,163.915,x,x
2.276,3.505,3.525.148,163.915,x,x
2.379,3.686,3.546.920,163.928,x,x
2.481,3.845,3.546.580,163.928,x,x
2.583,4.081,3.549.060,163.944,x,x
2.687,4.273,3.560.488,163.959,x,x
2.791,4.495,3.559.396,163.959,x,x
2.895,4.693,3.568.576,163.974,x,x
2.997,4.900,3.568.196,163.974,x,x
3.100,5.076,3.573.092,163.989,x,x
3.204,5.207,3.585.184,164.003,x,x
3.307,5.409,3.580.736,164.003,x,x
3.411,5.560,3.578.968,164.016,x,x
3.515,5.721,3.572.280,164.028,x,x
3.618,5.940,3.577.172,164.044,x,x
3.722,6.090,3.574.052,164.254,x,x
3.826,6.327,3.570.792,165.903,x,x
3.928,6.546,3.572.504,164.072,x,x
4.032,6.683,3.572.504,164.083,x,x
4.135,6.840,3.582.316,164.083,x,x
4.239,7.059,3.582.948,164.100,x,x
4.343,7.190,3.586.544,164.114,x,x
4.446,7.441,3.577.072,164.114,x,x
4.550,7.602,3.574.736,164.131,x,x
4.654,7.820,3.573.424,164.131,x,x
4.757,7.960,3.575.564,164.142,x,x
4.861,8.131,3.582.336,164.147,x,x
4.965,8.341,3.581.776,164.156,x,x
5.068,8.493,3.590.704,164.168,x,x
5.172,8.662,3.601.948,164.182,x,x
5.276,8.903,3.596.008,164.182,x,x
5.379,9.121,3.594.240,164.199,x,x
5.483,9.230,3.593.168,164.199,x,x
5.586,9.428,3.593.660,164.212,x,x
5.690,9.616,3.589.936,164.226,x,x
5.794,9.788,3.581.728,164.226,x,x
5.897,9.997,3.575.880,164.242,x,x
6.001,10.191,3.575.324,164.256,x,x
6.105,10.349,3.570.260,164.273,x,x
6.208,10.583,3.567.076,164.273,x,x
6.312,10.757,3.566.384,164.273,x,x
6.416,10.941,3.586.488,164.694,x,x
6.520,11.101,3.590.032,166.406,x,x
6.623,11.203,3.645.496,164.308,x,x
6.725,11.320,3.645.848,164.308,x,x
6.829,11.564,3.642.064,164.324,x,x
6.932,11.737,3.618.148,164.324,x,x
7.036,11.961,3.600.872,164.339,x,x
7.139,12.117,3.588.432,164.354,x,x
7.243,12.315,3.589.544,164.354,x,x
7.346,12.519,3.596.440,164.367,x,x
7.450,12.609,3.607.072,164.367,x,x
7.553,12.853,3.614.684,164.384,x,x
7.657,13.060,3.613.792,164.398,x,x
7.761,13.247,3.620.188,164.398,x,x
7.864,13.435,3.617.868,164.412,x,x
7.968,13.596,3.619.872,164.428,x,x
8.072,13.817,3.611.312,164.428,x,x
8.175,14.022,3.608.572,164.444,x,x
8.278,14.189,3.593.008,164.458,x,x
8.380,14.410,3.588.732,164.458,x,x
8.484,14.534,3.628.756,164.458,x,x
8.587,14.687,3.650.180,164.470,x,x
8.691,14.792,3.652.520,164.470,x,x
8.795,14.872,3.710.352,164.470,x,x
8.898,15.031,3.724.544,164.484,x,x
9.002,15.181,3.717.644,164.484,x,x
9.106,15.378,3.717.200,164.497,x,x
9.209,15.557,3.716.744,164.497,x,x
9.313,15.727,3.692.088,164.512,x,x
9.417,15.930,3.666.036,160.751,x,x
9.519,16.111,3.666.060,160.765,x,x
9.621,16.311,3.665.292,160.780,x,x
9.724,16.498,3.657.576,160.793,x,x
9.828,16.718,3.656.804,160.793,x,x
9.932,16.837,3.678.480,160.793,x,x
10.035,17.042,3.678.196,160.806,x,x
10.139,17.157,3.683.552,160.806,x,x
10.243,17.307,3.693.496,160.820,x,x
10.345,17.467,3.696.672,160.836,x,x
10.448,17.637,3.695.712,160.836,x,x
10.552,17.781,3.695.328,160.847,x,x
10.656,17.972,3.691.876,160.860,x,x
10.759,18.140,3.690.648,160.872,x,x
10.863,18.286,3.689.868,160.872,x,x
10.967,18.481,3.688.904,160.887,x,x
11.070,18.670,3.688.904,160.901,x,x
11.174,18.813,3.704.572,160.919,x,x
11.276,19.017,3.709.000,160.919,x,x
11.379,19.228,3.704.724,160.931,x,x
11.483,19.362,3.704.724,160.931,x,x
11.586,19.580,3.707.356,160.947,x,x
11.690,19.690,3.708.788,160.963,x,x
11.794,19.907,3.712.924,160.963,x,x
11.897,20.111,3.718.448,162.832,x,x
12.001,20.276,3.717.632,162.256,x,x
12.105,20.538,3.716.660,161.604,x,x
12.208,20.659,3.715.828,161.013,x,x
12.312,20.846,3.735.100,161.026,x,x
12.415,20.956,3.734.604,161.040,x,x
12.519,21.130,3.730.568,161.053,x,x
12.622,21.310,3.719.104,161.067,x,x
12.726,21.519,3.719.276,162.335,x,x
12.829,21.688,3.719.772,162.940,x,x
12.932,21.808,3.707.476,163.104,x,x
13.036,21.945,3.701.796,164.809,x,x
13.139,22.093,3.707.140,164.833,x,x
13.243,22.269,3.708.584,164.412,x,x
13.346,22.500,3.708.272,163.728,x,x
13.450,22.686,3.713.528,165.149,x,x
13.553,22.955,3.707.120,164.895,x,x
13.660,23.161,3.701.744,164.919,x,x
13.764,23.277,3.711.932,164.928,x,x
13.867,23.488,3.724.248,164.951,x,x
13.970,23.634,3.726.028,166.601,x,x
14.073,23.804,3.724.936,166.246,x,x
14.177,23.951,3.721.116,166.110,x,x
14.280,24.145,3.719.992,165.410,x,x
14.383,24.305,3.720.708,166.898,x,x
14.485,24.441,3.730.176,168.754,x,x
14.588,24.610,3.724.752,168.664,x,x
14.691,24.741,3.706.728,168.101,x,x
14.793,24.963,3.707.200,167.457,x,x
14.896,25.165,3.707.912,169.092,x,x
14.999,25.296,3.724.524,168.854,x,x
15.102,25.435,3.724.400,168.730,x,x
15.205,25.623,3.728.324,168.476,x,x
15.308,25.768,3.731.760,167.985,x,x
15.411,25.967,3.730.032,167.481,x,x
15.514,26.166,3.719.468,168.950,x,x
15.617,26.374,3.711.944,168.974,x,x
15.720,26.633,3.703.728,168.983,x,x
15.822,26.838,3.703.364,168.516,x,x
15.925,27.001,3.702.596,167.579,x,x
16.028,27.202,3.703.640,169.036,x,x
16.131,27.432,3.695.240,161.145,x,x
16.233,27.640,3.691.164,160.978,x,x
16.336,27.815,3.690.788,159.966,x,x
16.439,27.978,3.689.844,154.080,x,x
16.541,28.180,3.693.016,154.095,x,x
16.644,28.320,3.693.016,154.095,x,x
16.746,28.496,3.703.248,154.111,x,x
16.848,28.667,3.702.380,154.126,x,x
16.951,28.857,3.701.300,154.126,x,x
17.053,28.959,3.725.528,154.126,x,x
17.156,29.162,3.721.684,154.141,x,x
17.258,29.315,3.721.132,154.156,x,x
17.361,29.453,3.719.532,154.169,x,x
17.464,29.618,3.718.168,154.169,x,x
17.566,29.793,3.714.192,154.183,x,x
17.669,29.984,3.713.828,154.183,x,x
17.771,30.162,3.715.520,154.197,x,x
17.874,30.280,3.715.520,154.213,x,x
17.977,30.484,3.714.684,154.213,x,x
18.079,30.660,3.717.552,154.226,x,x
18.182,30.813,3.719.928,154.226,x,x
18.284,31.073,3.721.400,156.363,x,x
18.387,31.293,3.723.724,152.601,x,x
18.489,31.433,3.723.724,152.791,x,x
18.592,31.638,3.726.868,154.476,x,x
18.695,31.893,3.726.104,153.198,x,x
18.797,32.039,3.740.264,154.765,x,x
18.900,32.244,3.747.096,152.647,x,x
19.002,32.383,3.747.984,152.664,x,x
19.105,32.537,3.748.068,152.675,x,x
19.207,32.706,3.747.540,152.675,x,x
19.310,32.953,3.747.540,152.691,x,x
19.413,33.162,3.744.344,152.704,x,x
19.515,33.314,3.742.272,152.719,x,x
19.618,33.482,3.739.384,152.719,x,x
19.720,33.657,3.739.472,152.732,x,x
19.823,33.824,3.735.784,152.745,x,x
19.924,34.039,3.735.784,152.745,x,x
20.027,34.248,3.730.152,148.984,x,x
20.129,34.395,3.742.892,148.984,x,x
20.232,34.586,3.761.112,148.997,x,x
20.334,34.789,3.758.404,148.997,x,x
20.437,35.045,3.758.404,149.011,x,x
20.538,35.241,3.758.404,151.132,x,x
20.641,35.440,3.758.044,149.028,x,x
20.743,35.609,3.758.044,149.043,x,x
20.845,35.848,3.756.364,149.043,x,x
20.948,35.951,3.770.100,149.059,x,x
21.049,36.185,3.774.356,150.705,x,x
21.152,36.336,3.771.088,151.180,x,x
21.254,36.505,3.778.988,151.195,x,x
21.357,36.662,3.770.580,151.208,x,x
21.459,36.857,3.770.580,151.222,x,x
21.562,37.080,3.769.476,151.222,x,x
21.664,37.233,3.766.464,151.235,x,x
21.767,37.364,3.766.464,151.235,x,x
21.870,37.599,3.766.464,151.252,x,x
21.971,37.765,3.766.464,151.264,x,x
22.074,37.960,3.766.464,151.264,x,x
22.176,38.134,3.766.464,153.399,x,x
22.278,38.293,3.768.460,153.415,x,x
22.380,38.497,3.767.888,153.415,x,x
22.482,38.672,3.763.204,153.429,x,x
22.585,38.749,3.785.968,153.429,x,x
22.687,38.996,3.786.676,153.443,x,x
22.790,39.150,3.786.676,153.443,x,x
22.893,39.329,3.792.612,153.458,x,x
22.995,39.463,3.792.612,153.458,x,x
23.097,39.670,3.791.344,153.475,x,x
23.200,39.823,3.791.512,153.489,x,x
23.302,40.054,3.795.108,153.489,x,x
23.405,40.202,3.793.856,153.503,x,x
23.507,40.366,3.793.856,153.519,x,x
23.609,40.584,3.788.008,153.519,x,x
23.712,40.741,3.786.672,153.532,x,x
23.814,40.871,3.786.672,153.532,x,x
23.917,41.031,3.785.784,153.546,x,x
24.019,41.204,3.784.328,153.562,x,x
24.122,41.357,3.781.980,153.578,x,x
24.224,41.500,3.781.980,153.578,x,x
24.327,41.703,3.781.980,153.594,x,x
24.429,41.881,3.781.980,153.611,x,x
24.532,42.136,3.781.980,153.627,x,x
24.634,42.278,3.775.132,153.627,x,x
24.737,42.444,3.778.756,153.643,x,x
24.839,42.593,3.778.768,153.658,x,x
24.942,42.799,3.778.768,153.658,x,x
25.044,42.971,3.778.768,153.674,x,x
25.147,43.167,3.778.768,153.688,x,x
25.250,43.371,3.777.400,153.700,x,x
25.352,43.546,3.779.640,153.717,x,x
25.455,43.708,3.779.640,153.728,x,x
25.557,43.892,3.778.688,153.743,x,x
25.659,44.042,3.777.424,153.743,x,x
25.762,44.186,3.782.852,153.753,x,x
25.864,44.326,3.786.124,153.764,x,x
25.967,44.481,3.785.564,153.778,x,x
26.069,44.671,3.785.564,153.778,x,x
26.172,44.894,3.783.192,153.789,x,x
26.275,45.058,3.783.192,153.789,x,x
26.377,45.250,3.781.212,153.801,x,x
26.480,45.391,3.779.908,153.801,x,x
26.582,45.474,3.813.592,153.814,x,x
26.685,45.647,3.812.264,153.814,x,x
26.787,45.840,3.812.264,153.827,x,x
26.890,46.009,3.811.288,153.827,x,x
26.992,46.178,3.820.964,153.840,x,x
27.094,46.318,3.819.408,153.840,x,x
27.197,46.491,3.826.444,153.856,x,x
27.299,46.628,3.823.860,153.868,x,x
27.402,46.796,3.818.600,153.868,x,x
27.504,47.046,3.811.692,153.883,x,x
27.607,47.278,3.804.812,153.895,x,x
27.709,47.414,3.804.812,153.895,x,x
27.812,47.578,3.798.848,153.907,x,x
27.914,47.787,3.796.708,153.921,x,x
28.017,48.000,3.795.960,153.921,x,x
28.120,48.202,3.786.752,153.934,x,x
28.222,48.385,3.786.752,153.945,x,x
28.325,48.529,3.788.584,153.957,x,x
28.427,48.708,3.788.120,153.957,x,x
28.530,48.874,3.787.112,150.194,x,x
28.632,49.040,3.786.216,150.207,x,x
28.734,49.242,3.786.216,150.222,x,x
28.837,49.398,3.786.216,150.236,x,x
28.939,49.638,3.786.216,150.236,x,x
29.042,49.828,3.786.216,150.251,x,x
29.144,49.949,3.785.264,150.251,x,x
29.247,50.090,3.785.264,150.265,x,x
29.349,50.154,3.813.064,150.265,x,x
29.452,50.347,3.826.644,150.279,x,x
29.554,50.502,3.822.696,150.279,x,x
29.657,50.738,3.816.368,146.518,x,x
29.760,50.965,3.813.344,146.534,x,x
29.862,51.200,3.813.344,146.534,x,x
29.965,51.412,3.808.464,146.546,x,x
