elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,1.914.964,71.753,x,x
101,10.285,1.980.504,70.519,x,x
203,21.259,1.984.140,73.043,x,x
304,31.718,1.986.800,71.740,x,x
406,38.141,1.987.328,72.591,x,x
508,40.085,1.987.932,75.101,x,x
609,42.114,1.988.284,77.187,x,x
710,44.102,1.988.716,76.246,x,x
812,46.039,1.988.940,78.572,x,x
914,47.976,1.989.284,80.764,x,x
1.016,49.931,1.977.036,4.234,x,x
1.116,51.918,1.984.300,69.540,x,x
1.218,53.922,1.986.812,69.757,x,x
1.320,55.881,1.989.068,58.501,x,x
1.421,57.747,1.989.436,72.971,x,x
1.522,59.678,1.990.848,70.548,x,x
1.624,61.673,1.992.764,73.620,x,x
1.726,63.635,1.988.964,70.396,x,x
1.827,65.473,1.990.124,71.868,x,x
1.929,67.453,1.990.132,72.272,x,x
2.030,69.370,1.991.608,70.565,x,x
2.132,71.297,1.991.712,71.804,x,x
2.233,73.308,1.992.052,72.943,x,x
2.335,74.340,1.991.560,72.828,x,x
2.436,74.340,1.990.468,71.980,x,x
2.538,74.340,1.992.196,73.971,x,x
2.639,74.340,1.989.688,71.828,x,x
2.741,74.340,1.989.888,72.312,x,x
2.842,74.340,1.990.076,72.717,x,x
2.944,74.340,1.989.884,72.770,x,x
3.045,74.340,1.989.500,72.645,x,x
3.146,74.340,1.988.664,72.109,x,x
3.248,74.340,1.990.136,73.959,x,x
3.349,74.340,1.990.136,73.990,x,x
3.451,74.340,1.990.272,75.143,x,x
3.552,74.340,1.990.612,76.402,x,x
3.654,74.340,1.987.904,73.994,x,x
3.755,74.340,1.986.424,72.594,x,x
3.856,74.340,1.987.704,73.996,x,x
3.958,74.340,1.987.500,73.998,x,x
4.059,74.340,1.986.372,72.745,x,x
4.161,74.340,1.987.468,74.084,x,x
4.262,74.340,1.987.032,74.003,x,x
4.364,74.340,1.985.364,72.219,x,x
4.465,74.340,1.986.836,74.005,x,x
4.567,74.340,1.986.060,73.097,x,x
4.668,74.340,1.986.964,74.266,x,x
4.769,74.340,1.984.780,72.606,x,x
4.871,74.340,1.984.896,72.867,x,x
