elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,3.824.424,1.935.856,x,x
101,89,3.824.648,1.935.856,x,x
202,180,3.824.664,1.935.856,x,x
303,274,3.824.672,1.935.856,x,x
404,339,3.824.672,1.935.856,x,x
506,422,3.824.672,1.935.856,x,x
607,520,3.824.672,1.935.856,x,x
708,610,3.824.672,1.935.856,x,x
809,695,3.824.672,1.935.856,x,x
911,779,3.824.672,1.935.856,x,x
1.012,869,3.824.672,1.935.856,x,x
1.113,955,3.824.672,1.935.856,x,x
1.214,1.048,3.824.672,1.935.856,x,x
1.316,1.127,3.824.672,1.935.856,x,x
1.417,1.203,3.824.672,1.935.856,x,x
1.518,1.298,3.824.672,1.935.856,x,x
1.619,1.383,3.824.672,1.935.856,x,x
1.721,1.471,3.824.672,1.935.856,x,x
1.822,1.559,3.824.672,1.935.856,x,x
1.923,1.652,3.824.672,1.935.856,x,x
2.024,1.734,3.824.672,1.935.856,x,x
2.126,1.832,3.824.672,1.935.856,x,x
2.227,1.923,3.824.672,1.935.856,x,x
2.328,2.012,3.824.672,1.935.856,x,x
2.429,2.106,3.824.672,1.935.856,x,x
2.531,2.195,3.824.672,1.935.856,x,x
2.632,2.288,3.824.672,1.935.856,x,x
2.733,2.381,3.824.672,1.935.856,x,x
2.834,2.463,3.824.672,1.935.856,x,x
2.936,2.551,3.824.672,1.935.856,x,x
3.037,2.631,3.824.672,1.935.856,x,x
3.138,2.720,3.824.672,1.935.856,x,x
3.240,2.808,3.824.672,1.935.856,x,x
3.341,2.902,3.824.672,1.935.856,x,x
3.442,2.994,3.824.672,1.935.856,x,x
3.543,3.085,3.824.672,1.935.856,x,x
3.645,3.186,3.824.672,1.935.856,x,x
3.746,3.266,3.824.672,1.935.856,x,x
3.847,3.356,3.824.672,1.935.856,x,x
3.948,3.441,3.824.672,1.935.856,x,x
4.050,3.519,3.824.672,1.935.856,x,x
4.151,3.601,3.824.672,1.935.856,x,x
4.252,3.673,3.824.672,1.935.856,x,x
4.353,3.769,3.824.672,1.935.856,x,x
4.455,3.823,3.824.672,1.935.856,x,x
4.556,3.872,3.824.672,1.935.856,x,x
4.657,3.916,3.824.672,1.935.856,x,x
4.758,3.969,3.824.672,1.935.856,x,x
4.860,4.027,3.824.672,1.935.856,x,x
4.961,4.079,3.824.672,1.935.856,x,x
5.062,4.117,3.824.672,1.935.856,x,x
5.164,4.157,3.824.672,1.935.856,x,x
5.265,4.208,3.824.672,1.935.856,x,x
5.366,4.258,3.824.672,1.935.856,x,x
5.467,4.298,3.824.672,1.935.856,x,x
5.569,4.343,3.824.672,1.935.856,x,x
5.670,4.385,3.824.672,1.935.856,x,x
5.771,4.429,3.824.672,1.935.856,x,x
5.872,4.483,3.824.672,1.935.856,x,x
5.974,4.527,3.824.672,1.935.856,x,x
6.075,4.592,3.824.672,1.935.856,x,x
6.176,4.646,3.824.672,1.935.856,x,x
6.277,4.700,3.824.672,1.935.856,x,x
6.379,4.749,3.824.672,1.935.856,x,x
6.480,4.799,3.824.672,1.935.856,x,x
6.581,4.850,3.824.672,1.935.856,x,x
6.683,4.892,3.824.672,1.935.856,x,x
6.784,4.949,3.824.672,1.935.856,x,x
6.885,5.003,3.824.672,1.935.856,x,x
6.986,5.048,3.824.672,1.935.856,x,x
7.088,5.110,3.824.672,1.935.856,x,x
7.189,5.149,3.824.672,1.935.856,x,x
7.290,5.201,3.824.672,1.935.856,x,x
7.391,5.250,3.824.672,1.935.856,x,x
7.493,5.290,3.824.672,1.935.856,x,x
7.594,5.342,3.824.672,1.935.856,x,x
7.695,5.390,3.824.672,1.935.856,x,x
7.797,5.448,3.824.672,1.935.856,x,x
7.898,5.513,3.824.672,1.935.856,x,x
7.999,5.563,3.824.672,1.935.856,x,x
8.100,5.622,3.824.672,1.935.856,x,x
8.202,5.666,3.824.672,1.935.856,x,x
8.303,5.714,3.824.672,1.935.856,x,x
8.404,5.765,3.824.672,1.935.856,x,x
8.505,5.810,3.824.672,1.935.856,x,x
8.607,5.863,3.824.672,1.935.856,x,x
8.708,5.920,3.824.672,1.935.856,x,x
8.809,5.979,3.824.672,1.935.856,x,x
8.911,6.022,3.824.672,1.935.856,x,x
9.012,6.068,3.824.672,1.935.856,x,x
9.113,6.128,3.824.672,1.935.856,x,x
9.214,6.179,3.824.672,1.935.856,x,x
9.316,6.228,3.824.672,1.935.856,x,x
9.417,6.280,3.824.672,1.935.856,x,x
9.518,6.327,3.824.672,1.935.856,x,x
9.619,6.377,3.824.672,1.935.856,x,x
9.720,6.424,3.824.672,1.935.856,x,x
9.822,6.466,3.824.672,1.935.856,x,x
9.923,6.509,3.824.672,1.935.856,x,x
10.024,6.556,3.824.672,1.935.856,x,x
10.125,6.599,3.824.672,1.935.856,x,x
10.227,6.654,3.824.672,1.935.856,x,x
10.328,6.698,3.824.672,1.935.856,x,x
10.429,6.752,3.824.672,1.935.856,x,x
10.531,6.803,3.824.672,1.935.856,x,x
10.632,6.845,3.824.672,1.935.856,x,x
10.733,6.901,3.824.672,1.935.856,x,x
10.834,6.958,3.824.672,1.935.856,x,x
10.936,7.019,3.824.672,1.935.856,x,x
11.037,7.066,3.824.672,1.935.856,x,x
11.138,7.127,3.824.672,1.935.856,x,x
11.240,7.183,3.824.672,1.935.856,x,x
11.341,7.241,3.824.672,1.935.856,x,x
11.442,7.291,3.824.672,1.935.856,x,x
11.543,7.327,3.824.672,1.935.856,x,x
11.645,7.372,3.824.672,1.935.856,x,x
11.746,7.419,3.824.672,1.935.856,x,x
11.847,7.471,3.824.672,1.935.856,x,x
11.948,7.518,3.824.672,1.935.856,x,x
12.050,7.574,3.824.672,1.935.856,x,x
12.151,7.622,3.824.672,1.935.856,x,x
12.252,7.671,3.824.672,1.935.856,x,x
12.354,7.712,3.824.672,1.935.856,x,x
12.455,7.765,3.824.672,1.935.856,x,x
12.556,7.813,3.824.672,1.935.856,x,x
12.657,7.872,3.824.672,1.935.856,x,x
12.758,7.923,3.824.672,1.935.856,x,x
12.860,7.983,3.824.672,1.935.856,x,x
12.961,8.031,3.824.672,1.935.856,x,x
13.062,8.090,3.824.672,1.935.856,x,x
13.163,8.139,3.824.672,1.935.856,x,x
13.265,8.186,3.824.672,1.935.856,x,x
13.366,8.237,3.824.672,1.935.856,x,x
13.467,8.273,3.824.672,1.935.856,x,x
13.569,8.323,3.824.672,1.935.856,x,x
13.670,8.374,3.824.672,1.935.856,x,x
13.771,8.424,3.824.672,1.935.856,x,x
13.872,8.460,3.824.672,1.935.856,x,x
13.974,8.506,3.824.672,1.935.856,x,x
14.075,8.550,3.824.672,1.935.856,x,x
14.176,8.599,3.824.672,1.935.856,x,x
14.278,8.640,3.824.672,1.935.856,x,x
14.379,8.698,3.824.672,1.935.856,x,x
14.480,8.751,3.824.672,1.935.856,x,x
14.581,8.788,3.824.672,1.935.856,x,x
14.683,8.842,3.824.672,1.935.856,x,x
14.784,8.893,3.824.672,1.935.856,x,x
14.885,8.939,3.824.672,1.935.856,x,x
14.987,9.004,3.824.672,1.935.856,x,x
15.088,9.038,3.824.672,1.935.856,x,x
15.189,9.087,3.824.672,1.935.856,x,x
15.290,9.136,3.824.672,1.935.856,x,x
15.392,9.183,3.824.672,1.935.856,x,x
15.493,9.239,3.824.672,1.935.856,x,x
15.594,9.283,3.824.672,1.935.856,x,x
15.695,9.332,3.824.672,1.935.856,x,x
15.797,9.381,3.824.672,1.935.856,x,x
15.898,9.444,3.824.672,1.935.856,x,x
15.999,9.486,3.824.672,1.935.856,x,x
16.100,9.521,3.824.672,1.935.856,x,x
16.201,9.576,3.824.672,1.935.856,x,x
16.303,9.614,3.824.672,1.935.856,x,x
16.404,9.664,3.824.672,1.935.856,x,x
16.505,9.708,3.824.672,1.935.856,x,x
16.607,9.762,3.824.672,1.935.856,x,x
16.708,9.800,3.824.672,1.935.856,x,x
16.810,9.850,3.824.672,1.935.856,x,x
16.911,9.906,3.824.672,1.935.856,x,x
17.012,9.959,3.824.672,1.935.856,x,x
17.113,10.008,3.824.672,1.935.856,x,x
17.215,10.052,3.824.672,1.935.856,x,x
17.316,10.106,3.824.672,1.935.856,x,x
17.418,10.155,3.824.672,1.935.856,x,x
17.519,10.204,3.824.672,1.935.856,x,x
17.620,10.259,3.824.672,1.935.856,x,x
17.721,10.305,3.824.672,1.935.856,x,x
17.823,10.370,3.824.672,1.935.856,x,x
17.924,10.423,3.824.672,1.935.856,x,x
18.026,10.476,3.824.672,1.935.856,x,x
18.127,10.535,3.824.672,1.935.856,x,x
18.228,10.598,3.824.672,1.935.856,x,x
18.330,10.659,3.824.672,1.935.856,x,x
18.431,10.721,3.824.672,1.935.856,x,x
18.532,10.769,3.824.672,1.935.856,x,x
18.634,10.819,3.824.672,1.935.856,x,x
18.735,10.858,3.824.672,1.935.856,x,x
18.836,10.900,3.824.672,1.935.856,x,x
18.938,10.951,3.824.672,1.935.856,x,x
19.039,10.993,3.824.672,1.935.856,x,x
19.141,11.038,3.824.672,1.935.856,x,x
19.242,11.081,3.824.672,1.935.856,x,x
19.343,11.132,3.824.672,1.935.856,x,x
19.445,11.179,3.824.672,1.935.856,x,x
19.546,11.228,3.824.672,1.935.856,x,x
19.647,11.269,3.824.672,1.935.856,x,x
19.749,11.311,3.824.672,1.935.856,x,x
19.850,11.355,3.824.672,1.935.856,x,x
19.951,11.413,3.824.672,1.935.856,x,x
20.053,11.462,3.824.672,1.935.856,x,x
20.154,11.499,3.824.672,1.935.856,x,x
20.256,11.541,3.824.672,1.935.856,x,x
20.357,11.579,3.824.672,1.935.856,x,x
20.458,11.636,3.824.672,1.935.856,x,x
