elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.796.156,177.310,x,x
103,1.372,3.019.876,177.405,x,x
205,3.943,3.137.756,173.769,x,x
307,7.621,3.147.976,173.965,x,x
410,11.311,3.153.212,174.173,x,x
512,14.953,3.157.208,174.644,x,x
614,18.538,3.159.712,170.788,x,x
716,22.111,3.163.188,170.989,x,x
818,25.186,3.165.720,163.608,x,x
920,28.621,3.166.028,160.015,x,x
1.022,32.102,3.166.488,156.428,x,x
1.124,35.490,3.167.724,152.831,x,x
1.226,39.373,3.167.896,153.014,x,x
1.328,43.060,3.169.376,153.210,x,x
1.430,46.801,3.170.352,153.407,x,x
1.533,50.381,3.171.732,149.826,x,x
1.635,54.006,3.172.772,146.229,x,x
1.739,57.613,3.173.580,146.444,x,x
1.841,61.218,3.173.892,142.853,x,x
1.944,64.890,3.174.216,143.057,x,x
2.046,68.566,3.175.636,143.244,x,x
2.148,72.163,3.175.776,143.435,x,x
2.250,75.799,3.176.268,143.604,x,x
2.352,79.321,3.176.268,143.802,x,x
2.454,82.786,3.178.864,143.996,x,x
2.556,86.383,3.178.888,144.189,x,x
2.658,89.650,3.179.592,144.387,x,x
2.760,93.218,3.179.644,144.549,x,x
2.862,96.572,3.179.920,140.951,x,x
2.965,99.910,3.180.228,137.355,x,x
3.067,103.263,3.180.228,137.558,x,x
3.169,106.742,3.181.016,137.999,x,x
3.271,110.041,3.181.904,134.134,x,x
3.373,113.576,3.181.964,134.312,x,x
3.475,116.959,3.181.964,134.484,x,x
3.577,120.436,3.182.084,134.672,x,x
3.679,123.797,3.182.688,134.885,x,x
3.781,127.186,3.183.820,131.295,x,x
3.883,130.611,3.184.856,131.483,x,x
3.985,133.785,3.184.984,133.528,x,x
4.087,137.074,3.185.032,131.877,x,x
4.189,140.777,3.185.796,132.051,x,x
4.291,144.194,3.186.100,128.461,x,x
4.393,147.491,3.186.288,130.466,x,x
4.495,150.794,3.186.612,128.808,x,x
4.597,154.197,3.186.688,129.907,x,x
4.699,157.439,3.187.384,129.450,x,x
4.802,160.964,3.188.776,125.579,x,x
4.904,164.274,3.188.904,127.598,x,x
5.006,167.519,3.189.072,127.773,x,x
5.108,170.812,3.189.592,127.941,x,x
5.210,174.214,3.189.752,126.276,x,x
5.312,177.780,3.189.752,126.558,x,x
5.414,180.992,3.189.880,128.482,x,x
5.516,184.412,3.191.944,124.912,x,x
5.618,187.721,3.193.364,121.298,x,x
5.720,191.346,3.193.792,121.492,x,x
5.822,194.583,3.194.184,119.728,x,x
