elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,884.664,177.315,x,x
103,12.704,952.096,174.202,x,x
205,27.243,972.508,171.441,x,x
308,41.793,986.648,170.064,x,x
412,55.705,999.320,161.583,x,x
516,70.411,1.014.524,155.823,x,x
620,85.283,1.027.276,156.143,x,x
723,100.255,1.039.920,156.466,x,x
827,114.479,1.055.200,146.437,x,x
931,129.403,1.067.776,146.709,x,x
1.035,144.155,1.081.596,149.088,x,x
1.138,158.919,1.094.124,149.887,x,x
1.242,173.190,1.106.972,150.672,x,x
1.345,186.751,1.119.092,142.113,x,x
1.449,201.566,1.132.080,144.792,x,x
1.552,215.427,1.143.148,147.145,x,x
1.656,230.113,1.153.684,149.148,x,x
1.760,244.553,1.163.280,151.184,x,x
1.863,259.406,1.171.888,153.859,x,x
1.967,273.310,1.179.644,144.012,x,x
2.070,288.161,1.186.864,144.469,x,x
2.174,302.310,1.192.668,144.812,x,x
2.278,316.522,1.198.332,145.231,x,x
2.381,330.837,1.206.452,130.731,x,x
2.485,344.965,1.214.084,120.555,x,x
2.588,359.647,1.220.752,122.806,x,x
2.692,374.294,1.226.896,123.613,x,x
2.795,388.385,1.231.944,115.268,x,x
2.899,402.208,1.237.864,100.790,x,x
3.002,417.167,1.241.768,103.278,x,x
3.105,431.240,1.244.584,99.594,x,x
3.209,446.310,1.246.520,99.768,x,x
3.312,460.491,1.248.964,100.039,x,x
3.416,475.394,1.250.240,102.703,x,x
3.519,490.463,1.251.740,103.486,x,x
3.622,504.692,1.252.612,104.236,x,x
3.725,519.726,1.253.736,104.708,x,x
3.829,534.623,1.255.100,105.150,x,x
3.932,549.365,1.256.168,101.032,x,x
4.035,564.432,1.257.732,103.534,x,x
4.138,578.797,1.258.284,104.306,x,x
4.241,593.150,1.259.480,105.412,x,x
4.344,607.916,1.260.200,105.394,x,x
4.447,622.156,1.260.944,105.835,x,x
4.550,637.017,1.261.700,106.288,x,x
4.653,651.364,1.262.556,106.705,x,x
4.756,666.097,1.264.648,109.375,x,x
4.858,680.501,1.265.536,109.845,x,x
4.961,694.722,1.266.588,110.884,x,x
5.064,709.549,1.267.424,111.440,x,x
5.167,723.747,1.268.052,111.865,x,x
5.270,738.520,1.268.624,111.915,x,x
5.372,753.347,1.270.956,112.209,x,x
5.475,767.948,1.271.628,114.780,x,x
5.578,782.192,1.273.028,116.463,x,x
