elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,3.871.324,1.981.872,x,x
101,18.280,3.873.220,1.983.656,x,x
202,33.619,3.874.656,1.985.072,x,x
304,48.746,3.876.164,1.986.580,x,x
405,64.091,3.877.824,1.988.252,x,x
507,79.453,3.879.304,1.989.748,x,x
608,94.897,3.880.820,1.991.244,x,x
710,110.127,3.882.284,1.992.696,x,x
811,125.576,3.883.688,1.994.116,x,x
912,140.626,3.885.104,1.995.528,x,x
1.014,155.994,3.886.684,1.997.104,x,x
1.115,171.139,3.888.392,1.998.828,x,x
1.217,186.447,3.889.848,2.000.260,x,x
1.318,201.733,3.891.348,2.001.792,x,x
1.420,217.020,3.892.848,2.003.240,x,x
1.521,232.289,3.894.308,2.004.736,x,x
1.622,247.720,3.895.924,2.006.332,x,x
1.724,263.108,3.897.392,2.007.832,x,x
1.825,278.550,3.898.912,2.009.336,x,x
1.927,293.669,3.900.384,2.010.804,x,x
2.028,308.941,3.901.912,2.012.332,x,x
2.130,324.266,3.903.412,2.013.856,x,x
2.231,339.625,3.904.860,2.015.284,x,x
2.332,355.067,3.906.304,2.016.708,x,x
2.434,370.443,3.907.720,2.018.140,x,x
2.535,385.688,3.909.236,2.019.664,x,x
2.637,400.858,3.910.616,2.021.028,x,x
2.738,416.177,3.912.140,2.022.580,x,x
2.839,431.735,3.913.684,2.024.112,x,x
2.941,450.089,3.915.540,2.025.944,x,x
3.042,465.624,3.917.112,2.027.532,x,x
3.144,480.911,3.918.644,2.029.068,x,x
3.245,496.224,3.920.224,2.030.636,x,x
3.347,511.518,3.921.756,2.032.172,x,x
3.448,526.665,3.923.284,2.033.700,x,x
3.550,541.775,3.924.748,2.035.184,x,x
3.651,557.310,3.926.264,2.036.704,x,x
3.753,572.400,3.927.816,2.038.248,x,x
3.854,587.673,3.929.348,2.039.780,x,x
3.955,602.832,3.930.740,2.041.160,x,x
4.057,618.212,3.932.304,2.042.736,x,x
4.158,633.760,3.933.836,2.044.264,x,x
4.260,649.200,3.935.496,2.045.916,x,x
4.361,664.456,3.936.984,2.047.412,x,x
4.462,679.822,3.938.584,2.048.996,x,x
4.564,694.999,3.940.104,2.050.524,x,x
4.665,710.227,3.941.656,2.052.076,x,x
