elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,3.873.168,1.982.724,x,x
101,10.390,3.873.352,1.982.724,x,x
202,21.445,3.873.356,1.982.724,x,x
304,32.276,3.873.360,1.982.724,x,x
405,43.333,3.873.360,1.982.724,x,x
506,54.162,3.873.360,1.982.724,x,x
608,64.774,3.874.196,1.982.824,x,o
709,74.519,3.875.416,1.983.984,x,o
809,84.944,3.875.944,1.984.512,x,x
911,96.050,3.875.944,1.984.512,x,x
1.012,106.926,3.875.944,1.984.512,x,x
1.113,118.052,3.875.944,1.984.512,x,x
1.215,128.889,3.875.944,1.984.512,x,x
1.316,139.880,3.875.944,1.984.512,x,x
1.418,150.921,3.875.944,1.984.512,x,x
1.519,161.755,3.875.944,1.984.512,x,x
1.620,172.664,3.875.944,1.984.512,x,x
1.722,183.819,3.875.944,1.984.512,x,x
1.823,194.840,3.875.944,1.984.512,x,x
1.925,205.891,3.875.944,1.984.512,x,x
2.026,216.897,3.875.944,1.984.512,x,x
2.127,227.946,3.875.944,1.984.512,x,x
2.229,238.731,3.875.944,1.984.512,x,x
2.330,249.691,3.875.944,1.984.512,x,x
2.432,260.741,3.875.944,1.984.512,x,x
2.533,271.863,3.875.944,1.984.512,x,x
2.635,282.824,3.875.944,1.984.512,x,x
2.736,293.955,3.875.944,1.984.512,x,x
2.837,304.906,3.875.944,1.984.512,x,x
2.939,315.986,3.875.944,1.984.512,x,x
3.040,326.937,3.875.944,1.984.512,x,x
3.142,337.741,3.875.944,1.984.512,x,x
3.243,348.720,3.875.944,1.984.512,x,x
3.345,359.692,3.875.944,1.984.512,x,x
3.446,370.820,3.875.944,1.984.512,x,x
3.547,381.911,3.875.944,1.984.512,x,x
3.649,392.997,3.875.944,1.984.512,x,x
3.750,403.971,3.875.944,1.984.512,x,x
3.852,414.964,3.875.944,1.984.512,x,x
3.952,425.851,3.875.944,1.984.512,x,x
4.054,436.969,3.875.944,1.984.512,x,x
4.155,447.918,3.875.944,1.984.512,x,x
4.257,458.877,3.875.944,1.984.512,x,x
4.358,469.818,3.875.944,1.984.512,x,x
4.460,480.757,3.875.944,1.984.512,x,x
4.561,491.769,3.875.944,1.984.512,x,x
4.662,502.854,3.875.944,1.984.512,x,x
4.764,513.952,3.875.944,1.984.512,x,x
4.865,524.984,3.875.944,1.984.512,x,x
4.967,535.958,3.875.944,1.984.512,x,x
5.068,546.992,3.875.944,1.984.512,x,x
5.169,558.175,3.875.944,1.984.512,x,x
5.271,569.284,3.875.944,1.984.512,x,x
5.372,580.385,3.875.944,1.984.512,x,x
5.474,591.306,3.875.944,1.984.512,x,x
5.575,602.344,3.875.944,1.984.512,x,x
5.676,613.430,3.875.944,1.984.512,x,x
5.778,624.298,3.875.944,1.984.512,x,x
5.879,635.143,3.875.944,1.984.512,x,x
5.980,646.196,3.875.944,1.984.512,x,x
6.082,657.208,3.875.944,1.984.512,x,x
6.183,668.268,3.875.944,1.984.512,x,x
6.285,679.253,3.875.944,1.984.512,x,x
6.386,690.315,3.875.944,1.984.512,x,x
6.488,701.263,3.875.944,1.984.512,x,x
6.589,712.288,3.875.944,1.984.512,x,x
6.690,723.401,3.875.944,1.984.512,x,x
6.792,734.517,3.875.944,1.984.512,x,x
6.893,745.438,3.875.944,1.984.512,x,x
6.995,756.557,3.875.944,1.984.512,x,x
7.096,767.418,3.875.944,1.984.512,x,x
7.197,778.397,3.875.944,1.984.512,x,x
7.298,789.496,3.875.944,1.984.512,x,x
7.400,800.543,3.875.944,1.984.512,x,x
7.501,811.888,3.875.944,1.984.512,x,x
7.603,823.055,3.875.944,1.984.512,x,x
7.704,834.046,3.875.944,1.984.512,x,x
7.805,844.961,3.875.944,1.984.512,x,x
7.907,856.057,3.875.944,1.984.512,x,x
8.008,866.956,3.875.944,1.984.512,x,x
8.110,877.898,3.875.944,1.984.512,x,x
8.211,888.813,3.875.944,1.984.512,x,x
8.313,899.695,3.875.944,1.984.512,x,x
8.414,910.765,3.875.944,1.984.512,x,x
8.515,921.729,3.875.944,1.984.512,x,x
8.617,932.702,3.875.944,1.984.512,x,x
8.718,943.813,3.875.944,1.984.512,x,x
8.820,954.721,3.875.944,1.984.512,x,x
8.921,965.790,3.875.944,1.984.512,x,x
9.022,976.826,3.875.944,1.984.512,x,x
9.124,987.644,3.875.944,1.984.512,x,x
9.225,998.625,3.875.944,1.984.512,x,x
9.327,1.009.551,3.875.944,1.984.512,x,x
9.428,1.020.473,3.875.944,1.984.512,x,x
9.530,1.031.635,3.875.944,1.984.512,x,x
9.631,1.042.578,3.875.944,1.984.512,x,x
9.732,1.053.722,3.875.944,1.984.512,x,x
9.834,1.064.830,3.875.944,1.984.512,x,x
9.935,1.075.783,3.875.944,1.984.512,x,x
10.037,1.086.831,3.875.944,1.984.512,x,x
10.138,1.097.677,3.875.944,1.984.512,x,x
10.239,1.108.729,3.875.944,1.984.512,x,x
10.341,1.119.714,3.875.944,1.984.512,x,x
10.442,1.130.630,3.875.944,1.984.512,x,x
10.543,1.141.820,3.875.944,1.984.512,x,x
10.645,1.152.829,3.875.944,1.984.512,x,x
10.746,1.163.855,3.875.944,1.984.512,x,x
10.848,1.174.280,3.876.148,1.984.704,x,o
10.949,1.184.012,3.876.952,1.985.524,x,o
11.050,1.194.308,3.877.868,1.986.420,x,x
11.152,1.205.430,3.877.868,1.986.420,x,x
11.253,1.216.506,3.877.868,1.986.420,x,x
11.355,1.227.654,3.877.868,1.986.420,x,x
11.456,1.238.493,3.877.868,1.986.420,x,x
11.558,1.249.661,3.877.868,1.986.420,x,x
11.659,1.260.631,3.877.868,1.986.420,x,x
11.760,1.271.641,3.877.868,1.986.420,x,x
11.862,1.282.534,3.877.868,1.986.420,x,x
11.963,1.293.571,3.877.868,1.986.420,x,x
12.065,1.304.727,3.877.868,1.986.420,x,x
12.166,1.315.899,3.877.868,1.986.420,x,x
12.268,1.327.002,3.877.868,1.986.420,x,x
12.369,1.337.968,3.877.868,1.986.420,x,x
12.470,1.348.862,3.877.868,1.986.420,x,x
12.572,1.360.001,3.877.868,1.986.420,x,x
12.673,1.371.046,3.877.868,1.986.420,x,x
12.775,1.381.895,3.877.868,1.986.420,x,x
12.876,1.392.733,3.877.868,1.986.420,x,x
12.977,1.403.860,3.877.868,1.986.420,x,x
13.079,1.414.936,3.877.868,1.986.420,x,x
13.180,1.426.031,3.877.868,1.986.420,x,x
13.282,1.437.075,3.877.868,1.986.420,x,x
13.383,1.448.148,3.877.868,1.986.420,x,x
13.484,1.459.178,3.877.868,1.986.420,x,x
13.586,1.470.232,3.877.868,1.986.420,x,x
13.687,1.480.998,3.877.868,1.986.420,x,x
13.788,1.491.899,3.877.868,1.986.420,x,x
13.890,1.502.909,3.877.868,1.986.420,x,x
13.991,1.513.980,3.877.868,1.986.420,x,x
14.092,1.524.998,3.877.868,1.986.420,x,x
14.194,1.535.967,3.877.868,1.986.420,x,x
14.295,1.546.791,3.877.868,1.986.420,x,x
14.397,1.557.957,3.877.868,1.986.420,x,x
14.498,1.568.962,3.877.868,1.986.420,x,x
14.600,1.579.965,3.877.868,1.986.420,x,x
14.701,1.591.121,3.877.868,1.986.420,x,x
