elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.045.592,177.310,x,x
103,17,2.048.212,177.319,x,x
206,53,2.050.920,177.335,x,x
308,73,2.052.072,177.343,x,x
412,97,2.053.176,177.361,x,x
515,124,2.054.132,177.375,x,x
619,161,2.056.112,177.390,x,x
723,183,2.056.944,177.405,x,x
826,193,2.057.256,177.676,x,x
930,193,2.057.256,177.676,x,x
1.033,228,2.058.984,177.690,x,x
1.137,262,2.060.424,173.668,x,x
1.240,295,2.061.424,173.682,x,x
1.344,322,2.061.824,173.700,x,x
1.448,350,2.062.788,173.714,x,x
1.551,377,2.063.404,173.730,x,x
1.655,396,2.063.716,173.744,x,x
1.758,420,2.064.624,173.754,x,x
1.862,455,2.065.540,173.773,x,x
1.965,481,2.066.176,173.788,x,x
2.069,510,2.067.028,173.802,x,x
2.173,543,2.067.644,173.819,x,x
2.276,565,2.068.180,173.834,x,x
2.380,606,2.068.984,173.851,x,x
2.483,625,2.069.332,173.863,x,x
2.587,651,2.069.788,173.879,x,x
2.690,683,2.070.828,173.900,x,x
2.794,701,2.071.328,173.909,x,x
2.897,738,2.071.860,173.928,x,x
3.001,768,2.072.588,173.943,x,x
3.104,796,2.073.164,173.958,x,x
3.208,832,2.074.132,173.972,x,x
3.312,849,2.074.420,173.983,x,x
3.415,883,2.074.960,174.000,x,x
3.519,915,2.075.536,174.017,x,x
3.622,947,2.076.004,174.030,x,x
3.726,971,2.076.252,174.039,x,x
3.829,991,2.076.452,174.056,x,x
3.933,1.032,2.077.500,174.075,x,x
4.035,1.074,2.078.424,174.087,x,x
4.138,1.093,2.078.480,174.098,x,x
4.242,1.135,2.079.748,174.114,x,x
4.345,1.161,2.080.216,174.128,x,x
4.449,1.184,2.080.360,174.145,x,x
4.553,1.216,2.080.764,174.165,x,x
4.656,1.250,2.081.288,174.173,x,x
4.760,1.279,2.081.852,174.188,x,x
4.863,1.312,2.082.344,174.199,x,x
4.967,1.339,2.082.760,174.216,x,x
5.070,1.371,2.083.080,174.229,x,x
5.174,1.394,2.083.340,174.244,x,x
5.277,1.439,2.084.000,174.257,x,x
5.381,1.460,2.084.200,174.264,x,x
5.484,1.477,2.084.480,174.285,x,x
5.588,1.499,2.084.624,174.300,x,x
5.692,1.539,2.085.424,174.318,x,x
5.795,1.561,2.085.612,174.334,x,x
5.899,1.592,2.085.848,174.347,x,x
6.002,1.620,2.086.144,174.364,x,x
6.106,1.652,2.086.896,174.378,x,x
6.210,1.680,2.087.560,174.391,x,x
6.313,1.701,2.087.676,174.401,x,x
6.417,1.732,2.088.200,174.422,x,x
6.520,1.754,2.088.336,174.434,x,x
6.624,1.786,2.088.832,174.446,x,x
6.727,1.803,2.089.052,174.463,x,x
6.831,1.832,2.089.388,174.475,x,x
6.934,1.854,2.089.752,174.490,x,x
7.038,1.884,2.090.288,174.503,x,x
7.142,1.922,2.091.032,174.524,x,x
7.245,1.950,2.091.536,174.541,x,x
7.349,1.983,2.092.004,174.557,x,x
7.452,2.050,2.092.496,174.594,x,x
7.556,2.138,2.093.308,174.649,x,x
7.659,2.226,2.094.660,170.914,x,x
7.763,2.314,2.096.004,167.180,x,x
7.866,2.411,2.097.024,167.226,x,x
7.970,2.508,2.097.828,167.271,x,x
8.073,2.606,2.099.080,167.321,x,x
8.177,2.714,2.100.188,167.379,x,x
8.280,2.798,2.101.072,163.651,x,x
8.384,2.899,2.102.064,163.700,x,x
8.487,2.986,2.102.824,163.752,x,x
8.591,3.085,2.103.700,160.027,x,x
8.694,3.185,2.104.376,160.081,x,x
8.798,3.272,2.105.356,160.128,x,x
8.901,3.362,2.105.928,160.175,x,x
9.004,3.456,2.106.760,156.707,x,x
9.107,3.543,2.107.844,152.970,x,x
9.211,3.625,2.108.428,148.980,x,x
9.314,3.705,2.109.100,149.022,x,x
9.418,3.798,2.109.868,149.059,x,x
9.521,3.887,2.110.512,149.101,x,x
