elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,1.544.812,177.310,x,x
103,343,1.656.032,177.330,x,x
206,636,1.692.480,177.354,x,x
309,977,1.726.600,177.376,x,x
413,1.287,1.758.772,177.399,x,x
516,1.655,1.794.052,177.419,x,x
620,2.060,1.829.128,173.663,x,x
724,2.400,1.853.460,173.685,x,x
828,2.808,1.871.868,173.706,x,x
931,3.174,1.878.492,173.732,x,x
1.035,3.601,1.881.792,173.753,x,x
1.139,4.059,1.883.020,173.773,x,x
1.243,4.461,1.885.336,173.796,x,x
1.347,4.823,1.888.444,173.820,x,x
1.451,5.216,1.889.692,173.844,x,x
1.554,5.587,1.890.540,173.867,x,x
1.658,6.049,1.891.140,173.887,x,x
1.762,6.397,1.892.180,173.912,x,x
1.866,6.820,1.892.608,173.934,x,x
1.970,7.323,1.893.060,173.953,x,x
2.073,7.768,1.893.224,173.973,x,x
2.177,8.149,1.893.348,173.996,x,x
2.279,8.628,1.893.348,174.018,x,x
2.383,9.083,1.894.292,174.041,x,x
2.487,9.508,1.894.560,174.063,x,x
2.591,9.927,1.894.960,174.086,x,x
2.694,10.326,1.894.960,174.108,x,x
2.798,10.834,1.894.960,174.126,x,x
2.902,11.189,1.894.960,174.151,x,x
3.006,11.661,1.894.960,174.172,x,x
3.110,12.123,1.894.960,174.194,x,x
3.213,12.576,1.894.960,174.217,x,x
3.317,12.977,1.895.020,174.239,x,x
3.421,13.362,1.896.076,174.260,x,x
3.525,13.781,1.896.280,174.284,x,x
3.628,14.295,1.896.768,174.304,x,x
3.732,14.807,1.896.768,174.324,x,x
3.836,15.301,1.897.384,174.343,x,x
3.940,15.664,1.898.368,170.588,x,x
4.044,16.057,1.898.632,170.613,x,x
4.148,16.482,1.898.632,170.637,x,x
4.251,16.924,1.898.632,170.658,x,x
4.355,17.296,1.898.960,170.681,x,x
4.459,17.720,1.899.464,170.704,x,x
4.563,18.102,1.899.656,170.726,x,x
4.667,18.488,1.899.828,170.749,x,x
4.770,18.961,1.900.484,170.771,x,x
4.874,19.374,1.900.584,170.792,x,x
4.978,19.843,1.900.584,170.812,x,x
5.082,20.298,1.901.076,170.836,x,x
5.186,20.751,1.901.096,170.857,x,x
5.289,21.120,1.901.096,170.882,x,x
5.393,21.452,1.901.752,170.906,x,x
5.497,21.861,1.902.060,170.931,x,x
5.601,22.301,1.902.060,170.952,x,x
5.705,22.758,1.902.060,170.972,x,x
5.808,23.152,1.902.192,170.996,x,x
5.912,23.554,1.902.192,171.017,x,x
6.016,23.875,1.902.592,167.261,x,x
6.120,24.231,1.902.592,167.286,x,x
6.224,24.597,1.903.108,167.310,x,x
6.328,24.928,1.903.644,163.555,x,x
6.431,25.358,1.903.812,163.578,x,x
6.535,25.694,1.903.812,163.601,x,x
6.639,26.089,1.903.812,163.623,x,x
6.743,26.522,1.903.812,163.645,x,x
6.847,26.849,1.904.252,159.889,x,x
6.950,27.192,1.904.476,159.909,x,x
7.054,27.580,1.904.476,159.932,x,x
7.158,27.974,1.904.476,159.954,x,x
7.262,28.445,1.904.476,159.974,x,x
7.366,28.863,1.904.476,159.996,x,x
7.470,29.245,1.904.476,160.021,x,x
7.573,29.719,1.904.476,160.038,x,x
7.677,30.114,1.904.476,160.063,x,x
7.781,30.495,1.904.476,160.087,x,x
7.885,30.963,1.904.476,160.107,x,x
7.989,31.286,1.904.648,156.354,x,x
8.093,31.763,1.904.764,156.376,x,x
8.197,32.175,1.904.764,156.399,x,x
8.300,32.634,1.904.764,156.419,x,x
8.404,33.039,1.904.764,156.444,x,x
8.508,33.366,1.904.764,156.467,x,x
8.612,33.823,1.904.828,156.489,x,x
8.716,34.249,1.904.932,156.773,x,x
8.820,34.768,1.905.120,152.752,x,x
8.924,35.290,1.905.120,152.771,x,x
9.027,35.700,1.905.120,152.790,x,x
9.131,36.150,1.905.540,152.811,x,x
9.235,36.558,1.905.688,152.833,x,x
9.339,37.001,1.906.264,152.855,x,x
9.443,37.450,1.906.684,152.878,x,x
9.547,37.840,1.906.684,152.901,x,x
9.650,38.294,1.906.968,152.921,x,x
9.754,38.725,1.906.968,152.943,x,x
9.858,39.155,1.906.968,152.965,x,x
9.962,39.525,1.907.256,152.988,x,x
10.066,39.956,1.907.256,153.010,x,x
10.170,40.314,1.907.256,153.034,x,x
10.274,40.701,1.907.256,153.058,x,x
10.377,41.050,1.907.256,153.082,x,x
10.481,41.366,1.907.256,153.106,x,x
10.585,41.758,1.907.256,153.131,x,x
10.689,42.167,1.907.256,153.154,x,x
10.793,42.553,1.907.256,153.176,x,x
10.897,42.917,1.907.256,153.200,x,x
11.001,43.277,1.907.256,153.225,x,x
11.104,43.647,1.907.256,153.247,x,x
11.208,44.011,1.907.256,153.273,x,x
11.312,44.414,1.907.256,153.297,x,x
11.416,44.905,1.907.256,153.318,x,x
11.520,45.395,1.907.256,153.338,x,x
11.624,45.834,1.907.256,153.357,x,x
11.728,46.207,1.907.256,153.379,x,x
11.832,46.604,1.907.364,153.402,x,x
11.936,47.054,1.908.548,153.424,x,x
12.038,47.529,1.908.676,153.445,x,x
12.142,48.001,1.909.004,153.465,x,x
12.246,48.359,1.909.348,149.711,x,x
12.350,48.740,1.909.348,149.734,x,x
12.454,49.194,1.909.352,149.753,x,x
12.558,49.633,1.909.352,149.775,x,x
12.662,50.123,1.909.352,149.794,x,x
12.766,50.531,1.909.352,149.815,x,x
12.869,50.874,1.909.640,146.061,x,x
12.973,51.337,1.909.640,146.082,x,x
13.077,51.679,1.909.640,146.107,x,x
13.181,52.089,1.909.640,146.128,x,x
13.285,52.588,1.909.640,146.147,x,x
13.389,52.903,1.909.640,146.174,x,x
13.493,53.351,1.909.640,146.196,x,x
13.597,53.770,1.909.640,146.216,x,x
13.701,54.151,1.909.640,146.238,x,x
13.805,54.518,1.909.640,146.263,x,x
13.908,54.941,1.909.848,146.283,x,x
14.012,55.205,1.910.576,146.303,x,x
14.116,55.361,1.910.688,146.307,x,x
14.220,55.455,1.910.844,146.314,x,x
14.323,55.595,1.911.152,146.320,x,x
14.427,55.698,1.911.152,146.326,x,x
14.531,55.851,1.911.152,146.331,x,x
14.634,55.999,1.911.236,146.336,x,x
14.738,56.088,1.911.272,146.342,x,x
14.842,56.235,1.911.492,146.347,x,x
14.945,56.335,1.911.492,146.353,x,x
15.049,56.423,1.911.492,146.360,x,x
15.153,56.598,1.911.492,146.365,x,x
15.256,56.756,1.911.492,146.371,x,x
15.360,56.885,1.911.492,146.378,x,x
15.464,56.974,1.911.492,146.383,x,x
15.568,57.105,1.911.492,146.390,x,x
15.671,57.223,1.911.492,146.398,x,x
15.775,57.380,1.911.492,146.404,x,x
15.879,57.536,1.911.492,146.411,x,x
15.982,57.642,1.911.492,146.417,x,x
16.086,57.771,1.911.492,146.425,x,x
16.190,57.864,1.911.492,146.430,x,x
16.293,58.085,1.911.492,146.435,x,x
16.397,58.147,1.911.492,146.441,x,x
16.501,58.227,1.911.492,146.447,x,x
16.604,58.353,1.911.492,146.455,x,x
16.708,58.446,1.911.492,146.461,x,x
16.812,58.609,1.911.492,146.467,x,x
16.915,58.700,1.911.492,146.474,x,x
17.019,58.752,1.911.556,146.742,x,x
17.123,58.752,1.911.556,146.742,x,x
17.226,58.834,1.911.692,142.707,x,x
17.330,58.896,1.911.692,142.712,x,x
17.434,59.009,1.911.712,142.719,x,x
17.537,59.067,1.911.776,142.725,x,x
17.641,59.178,1.911.776,142.731,x,x
17.744,59.244,1.911.776,142.737,x,x
17.848,59.322,1.911.776,142.743,x,x
17.952,59.416,1.911.776,142.750,x,x
18.055,59.538,1.911.776,142.757,x,x
18.159,59.618,1.911.776,142.761,x,x
18.263,59.769,1.911.776,142.769,x,x
18.366,59.875,1.911.776,142.774,x,x
18.470,59.986,1.911.776,142.780,x,x
18.573,60.024,1.911.776,142.787,x,x
18.676,60.135,1.911.776,142.792,x,x
18.780,60.211,1.911.776,142.797,x,x
18.884,60.404,1.911.776,142.803,x,x
18.987,60.503,1.911.776,142.810,x,x
19.091,60.584,1.911.776,142.817,x,x
19.194,60.815,1.911.776,142.823,x,x
19.298,60.957,1.911.776,142.830,x,x
19.402,61.036,1.911.776,142.836,x,x
19.505,61.162,1.911.776,142.841,x,x
19.609,61.357,1.911.776,142.848,x,x
19.713,61.482,1.911.776,142.853,x,x
19.816,61.583,1.911.776,142.860,x,x
19.920,61.693,1.911.776,142.865,x,x
20.024,61.768,1.911.776,142.870,x,x
20.127,61.924,1.911.776,142.878,x,x
20.231,62.054,1.911.776,142.883,x,x
20.335,62.145,1.911.776,142.889,x,x
20.438,62.212,1.911.776,142.894,x,x
20.542,62.356,1.911.776,142.900,x,x
20.646,62.437,1.911.776,142.907,x,x
20.749,62.506,1.911.776,142.914,x,x
