elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,4.450.064,1.935.856,x,x
101,1.412,4.450.456,1.936.008,x,x
203,2.670,4.450.612,1.936.188,x,x
304,3.834,4.450.760,1.936.316,x,x
406,5.370,4.450.876,1.936.436,x,x
507,7.025,4.451.008,1.936.560,x,x
609,8.243,4.451.124,1.936.692,x,x
710,9.658,4.451.236,1.936.800,x,x
812,11.322,4.451.364,1.936.932,x,x
913,12.915,4.451.496,1.937.040,x,x
1.015,14.301,4.451.612,1.937.168,x,x
1.116,15.630,4.451.744,1.937.300,x,x
1.218,17.387,4.451.884,1.937.440,x,x
1.320,18.882,4.452.020,1.937.552,x,x
1.421,20.369,4.452.128,1.937.680,x,x
1.523,21.739,4.452.272,1.937.832,x,x
1.624,23.254,4.452.388,1.937.952,x,x
1.726,24.533,4.452.544,1.938.096,x,x
1.827,25.971,4.452.672,1.938.212,x,x
1.929,27.209,4.452.796,1.938.352,x,x
2.030,28.598,4.452.920,1.938.484,x,x
2.132,29.939,4.453.040,1.938.624,x,x
2.233,31.371,4.453.204,1.938.756,x,x
2.335,32.701,4.453.344,1.938.892,x,x
2.436,34.208,4.453.492,1.939.040,x,x
2.538,35.500,4.453.616,1.939.164,x,x
2.639,37.034,4.453.744,1.939.276,x,x
2.741,38.229,4.453.872,1.939.440,x,x
2.843,39.718,4.453.996,1.939.552,x,x
2.944,41.079,4.454.132,1.939.688,x,x
3.045,42.439,4.454.256,1.939.824,x,x
3.146,43.668,4.454.380,1.939.956,x,x
3.248,45.068,4.454.516,1.940.068,x,x
3.349,46.524,4.454.632,1.940.192,x,x
3.451,47.851,4.454.756,1.940.320,x,x
3.552,49.152,4.454.920,1.940.460,x,x
3.654,50.495,4.455.008,1.940.588,x,x
3.755,52.072,4.455.156,1.940.712,x,x
3.857,53.424,4.455.304,1.940.856,x,x
3.958,54.941,4.455.432,1.940.992,x,x
4.060,56.397,4.455.576,1.941.120,x,x
4.161,57.662,4.455.700,1.941.244,x,x
4.263,59.005,4.455.824,1.941.412,x,x
4.364,60.218,4.455.984,1.941.536,x,x
4.466,61.628,4.456.104,1.941.684,x,x
4.567,62.977,4.456.264,1.941.800,x,x
4.669,64.485,4.456.388,1.941.944,x,x
4.770,66.009,4.456.516,1.942.080,x,x
4.872,67.509,4.456.664,1.942.216,x,x
4.973,68.976,4.456.788,1.942.356,x,x
5.075,70.512,4.456.900,1.942.476,x,x
5.176,71.985,4.457.032,1.942.600,x,x
5.278,73.601,4.457.160,1.942.720,x,x
5.379,75.051,4.457.296,1.942.852,x,x
5.481,76.609,4.457.436,1.943.000,x,x
5.582,78.047,4.457.568,1.943.128,x,x
5.684,79.530,4.457.704,1.943.248,x,x
5.785,81.082,4.457.832,1.943.380,x,x
5.887,82.470,4.457.944,1.943.516,x,x
5.988,83.849,4.458.076,1.943.624,x,x
6.090,85.248,4.458.200,1.943.756,x,x
6.191,86.546,4.458.344,1.943.892,x,x
6.293,88.093,4.458.488,1.944.036,x,x
6.394,89.772,4.458.596,1.944.168,x,x
6.496,91.214,4.458.724,1.944.304,x,x
6.597,92.714,4.458.876,1.944.416,x,x
6.699,93.896,4.458.980,1.944.548,x,x
6.800,95.411,4.459.120,1.944.656,x,x
6.902,96.633,4.459.244,1.944.812,x,x
7.003,97.714,4.459.364,1.944.932,x,x
7.105,99.204,4.459.512,1.945.048,x,x
7.206,100.414,4.459.624,1.945.192,x,x
7.308,101.718,4.459.740,1.945.292,x,x
7.410,102.990,4.459.872,1.945.432,x,x
7.511,104.353,4.460.016,1.945.572,x,x
7.612,105.861,4.460.140,1.945.692,x,x
7.714,107.152,4.460.272,1.945.844,x,x
7.815,108.628,4.460.408,1.945.956,x,x
7.917,110.046,4.460.512,1.946.092,x,x
8.018,111.628,4.460.652,1.946.220,x,x
8.119,113.038,4.460.792,1.946.340,x,x
8.221,114.251,4.460.928,1.946.456,x,x
8.322,115.364,4.461.040,1.946.604,x,x
8.424,116.978,4.461.180,1.946.736,x,x
8.525,118.445,4.461.316,1.946.876,x,x
8.627,119.656,4.461.452,1.947.020,x,x
8.728,121.012,4.461.612,1.947.164,x,x
8.830,122.255,4.461.728,1.947.288,x,x
8.931,123.868,4.461.864,1.947.416,x,x
9.033,125.509,4.462.008,1.947.568,x,x
9.135,126.764,4.462.140,1.947.676,x,x
9.236,128.281,4.462.256,1.947.828,x,x
9.338,129.454,4.462.392,1.947.964,x,x
9.439,130.915,4.462.528,1.948.096,x,x
9.541,132.395,4.462.652,1.948.224,x,x
9.642,133.721,4.462.808,1.948.356,x,x
9.744,135.034,4.462.944,1.948.504,x,x
9.845,136.283,4.463.076,1.948.644,x,x
9.947,137.488,4.463.216,1.948.772,x,x
10.048,138.914,4.463.352,1.948.908,x,x
10.150,140.794,4.463.500,1.949.060,x,x
10.251,142.228,4.463.648,1.949.220,x,x
10.353,143.550,4.463.796,1.949.368,x,x
10.454,144.973,4.463.932,1.949.496,x,x
10.555,146.376,4.464.076,1.949.640,x,x
10.657,147.674,4.464.220,1.949.780,x,x
10.758,149.110,4.464.344,1.949.912,x,x
10.860,150.231,4.464.484,1.950.044,x,x
10.961,151.462,4.464.632,1.950.188,x,x
11.063,152.984,4.464.756,1.950.300,x,x
11.164,154.278,4.464.880,1.950.452,x,x
11.266,155.616,4.465.024,1.950.572,x,x
11.367,157.092,4.465.152,1.950.708,x,x
11.469,158.595,4.465.276,1.950.844,x,x
11.570,160.007,4.465.416,1.950.976,x,x
11.672,161.437,4.465.568,1.951.116,x,x
11.773,162.984,4.465.700,1.951.248,x,x
11.875,164.465,4.465.812,1.951.388,x,x
11.976,165.815,4.465.960,1.951.520,x,x
12.078,167.258,4.466.100,1.951.668,x,x
12.179,168.819,4.466.244,1.951.804,x,x
12.281,170.304,4.466.392,1.951.944,x,x
12.382,171.598,4.466.528,1.952.084,x,x
12.484,172.990,4.466.664,1.952.216,x,x
12.585,174.480,4.466.788,1.952.340,x,x
12.687,175.900,4.466.912,1.952.476,x,x
12.788,177.222,4.467.056,1.952.628,x,x
12.890,178.858,4.467.216,1.952.760,x,x
12.991,180.264,4.467.336,1.952.884,x,x
13.093,181.441,4.467.440,1.953.008,x,x
13.194,182.722,4.467.600,1.953.156,x,x
13.296,183.854,4.467.748,1.953.296,x,x
13.397,185.067,4.467.876,1.953.444,x,x
13.499,186.388,4.468.004,1.953.564,x,x
13.600,187.778,4.468.136,1.953.700,x,x
13.702,188.964,4.468.268,1.953.820,x,x
13.803,190.172,4.468.404,1.953.968,x,x
13.905,191.572,4.468.536,1.954.088,x,x
14.007,191.858,4.468.572,1.954.128,x,x
14.108,192.417,4.468.628,1.954.164,x,x
14.210,193.172,4.468.672,1.954.224,x,x
14.311,193.815,4.468.716,1.954.284,x,x
14.412,194.459,4.468.780,1.954.324,x,x
14.514,195.180,4.468.848,1.954.404,x,x
14.615,195.883,4.468.908,1.954.480,x,x
14.717,196.431,4.468.988,1.954.540,x,x
14.818,196.803,4.469.024,1.954.580,x,x
14.920,197.470,4.469.092,1.954.640,x,x
15.021,198.071,4.469.136,1.954.712,x,x
15.123,198.526,4.469.188,1.954.760,x,x
15.224,199.178,4.469.252,1.954.824,x,x
15.326,199.511,4.469.296,1.954.876,x,x
15.427,200.302,4.469.396,1.954.932,x,x
15.529,200.774,4.469.460,1.954.992,x,x
15.630,201.264,4.469.492,1.955.040,x,x
15.731,201.943,4.469.548,1.955.100,x,x
15.833,202.290,4.469.592,1.955.140,x,x
15.934,202.992,4.469.644,1.955.208,x,x
16.036,203.419,4.469.680,1.955.268,x,x
16.138,203.940,4.469.752,1.955.316,x,x
16.239,204.793,4.469.832,1.955.380,x,x
16.341,205.311,4.469.868,1.955.420,x,x
16.442,205.718,4.469.916,1.955.476,x,x
16.544,206.273,4.469.984,1.955.552,x,x
16.645,207.056,4.470.044,1.955.608,x,x
16.747,207.478,4.470.108,1.955.660,x,x
16.848,207.933,4.470.156,1.955.724,x,x
16.950,208.558,4.470.216,1.955.780,x,x
17.051,209.168,4.470.292,1.955.852,x,x
17.153,210.052,4.470.356,1.955.924,x,x
17.254,210.664,4.470.412,1.955.972,x,x
17.356,211.353,4.470.476,1.956.052,x,x
17.457,212.048,4.470.544,1.956.112,x,x
17.559,212.749,4.470.616,1.956.160,x,x
17.660,213.439,4.470.668,1.956.236,x,x
17.762,214.037,4.470.728,1.956.288,x,x
17.863,214.729,4.470.824,1.956.376,x,x
17.965,215.489,4.470.872,1.956.428,x,x
18.066,216.254,4.470.944,1.956.500,x,x
18.168,216.754,4.470.996,1.956.552,x,x
18.269,217.416,4.471.060,1.956.616,x,x
18.371,218.024,4.471.136,1.956.680,x,x
18.472,218.561,4.471.192,1.956.732,x,x
18.574,218.955,4.471.228,1.956.796,x,x
18.675,219.665,4.471.300,1.956.868,x,x
18.777,220.267,4.471.364,1.956.940,x,x
18.878,220.839,4.471.424,1.956.992,x,x
18.980,221.676,4.471.500,1.957.056,x,x
19.081,222.220,4.471.548,1.957.108,x,x
19.183,222.768,4.471.596,1.957.144,x,x
19.285,223.215,4.471.652,1.957.204,x,x
19.386,223.893,4.471.708,1.957.264,x,x
19.488,224.183,4.471.748,1.957.296,x,x
19.589,224.770,4.471.808,1.957.352,x,x
19.691,225.349,4.471.844,1.957.424,x,x
19.792,225.913,4.471.924,1.957.472,x,x
19.894,226.502,4.471.968,1.957.536,x,x
19.995,227.044,4.472.036,1.957.588,x,x
20.097,227.593,4.472.088,1.957.648,x,x
20.198,228.185,4.472.140,1.957.692,x,x
20.300,228.929,4.472.196,1.957.752,x,x
20.401,229.517,4.472.240,1.957.792,x,x
20.503,230.076,4.472.280,1.957.852,x,x
20.604,230.685,4.472.348,1.957.892,x,x
20.706,231.397,4.472.416,1.957.960,x,x
20.807,232.011,4.472.468,1.958.024,x,x
20.909,232.505,4.472.528,1.958.080,x,x
21.010,233.109,4.472.568,1.958.128,x,x
21.112,233.786,4.472.636,1.958.208,x,x
21.214,234.504,4.472.696,1.958.260,x,x
21.315,234.884,4.472.728,1.958.308,x,x
21.417,235.571,4.472.808,1.958.384,x,x
21.518,236.222,4.472.872,1.958.428,x,x
21.620,236.500,4.472.888,1.958.444,x,x
21.721,237.447,4.472.976,1.958.504,x,x
21.823,237.971,4.473.012,1.958.556,x,x
21.924,238.493,4.473.064,1.958.608,x,x
22.026,239.058,4.473.112,1.958.660,x,x
22.127,239.642,4.473.168,1.958.720,x,x
22.229,240.118,4.473.212,1.958.788,x,x
22.330,240.836,4.473.292,1.958.864,x,x
22.432,241.636,4.473.360,1.958.924,x,x
22.533,242.181,4.473.424,1.958.984,x,x
22.634,243.119,4.473.544,1.959.072,x,x
22.736,243.753,4.473.576,1.959.140,x,x
22.838,244.551,4.473.652,1.959.224,x,x
22.939,245.387,4.473.720,1.959.276,x,x
23.041,246.015,4.473.788,1.959.328,x,x
23.142,246.604,4.473.848,1.959.384,x,x
23.244,247.102,4.473.880,1.959.432,x,x
23.345,247.803,4.473.928,1.959.500,x,x
23.447,248.557,4.473.984,1.959.556,x,x
23.548,249.088,4.474.032,1.959.616,x,x
23.650,249.660,4.474.100,1.959.664,x,x
23.751,250.385,4.474.176,1.959.716,x,x
23.853,250.919,4.474.212,1.959.780,x,x
23.954,251.712,4.474.280,1.959.840,x,x
24.056,252.140,4.474.316,1.959.892,x,x
24.157,252.859,4.474.368,1.959.940,x,x
24.258,253.919,4.474.440,1.959.996,x,x
24.360,254.417,4.474.508,1.960.060,x,x
24.461,254.882,4.474.556,1.960.112,x,x
24.563,255.535,4.474.600,1.960.164,x,x
24.665,256.232,4.474.664,1.960.224,x,x
24.766,256.896,4.474.732,1.960.304,x,x
24.868,257.676,4.474.840,1.960.388,x,x
24.969,258.265,4.474.888,1.960.440,x,x
25.071,258.949,4.474.948,1.960.516,x,x
25.172,259.468,4.474.996,1.960.564,x,x
25.274,260.029,4.475.068,1.960.608,x,x
25.375,260.623,4.475.100,1.960.660,x,x
25.477,261.333,4.475.176,1.960.740,x,x
25.578,262.088,4.475.236,1.960.800,x,x
25.680,262.847,4.475.312,1.960.860,x,x
25.781,263.448,4.475.372,1.960.904,x,x
25.883,264.134,4.475.420,1.960.980,x,x
25.984,264.771,4.475.480,1.961.068,x,x
26.086,265.372,4.475.552,1.961.124,x,x
26.188,265.842,4.475.596,1.961.168,x,x
26.289,266.370,4.475.664,1.961.228,x,x
26.391,267.083,4.475.740,1.961.308,x,x
26.492,267.683,4.475.808,1.961.376,x,x
26.594,268.411,4.475.880,1.961.432,x,x
26.695,268.921,4.475.916,1.961.488,x,x
26.797,269.509,4.475.968,1.961.532,x,x
26.898,269.821,4.476.004,1.961.572,x,x
27.000,270.341,4.476.048,1.961.612,x,x
27.101,270.774,4.476.108,1.961.640,x,x
27.203,271.437,4.476.136,1.961.700,x,x
27.304,271.918,4.476.176,1.961.752,x,x
27.406,272.285,4.476.216,1.961.796,x,x
27.507,272.830,4.476.268,1.961.840,x,x
27.609,273.665,4.476.348,1.961.900,x,x
27.711,273.995,4.476.396,1.961.968,x,x
27.812,274.562,4.476.464,1.962.032,x,x
27.914,275.088,4.476.528,1.962.076,x,x
28.015,275.609,4.476.576,1.962.124,x,x
28.117,276.059,4.476.628,1.962.188,x,x
28.218,276.593,4.476.676,1.962.260,x,x
28.320,277.502,4.476.756,1.962.308,x,x
28.421,278.013,4.476.800,1.962.356,x,x
28.523,278.662,4.476.872,1.962.408,x,x
28.624,279.230,4.476.928,1.962.464,x,x
28.726,279.869,4.476.972,1.962.528,x,x
28.827,280.466,4.477.040,1.962.592,x,x
28.929,280.926,4.477.072,1.962.640,x,x
29.030,281.609,4.477.144,1.962.696,x,x
29.132,282.151,4.477.180,1.962.760,x,x
29.233,282.832,4.477.264,1.962.828,x,x
29.335,283.574,4.477.352,1.962.900,x,x
29.436,284.260,4.477.416,1.962.976,x,x
29.538,285.322,4.477.500,1.963.052,x,x
29.639,286.193,4.477.580,1.963.148,x,x
29.741,287.144,4.477.676,1.963.224,x,x
29.843,287.793,4.477.736,1.963.300,x,x
29.944,288.315,4.477.788,1.963.344,x,x
30.046,288.792,4.477.792,1.963.404,x,x
