elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.727.964,186.589,x,x
102,13.482,2.803.588,182.312,x,x
204,27.159,2.831.228,174.218,x,x
308,40.935,2.857.752,166.169,x,x
410,54.777,2.883.632,158.260,x,x
514,68.825,2.909.300,146.321,x,x
617,82.461,2.933.940,138.518,x,x
719,95.322,2.957.196,130.035,x,x
823,109.357,2.982.504,126.950,x,x
926,123.248,3.006.296,128.920,x,x
1.028,137.659,3.030.900,138.070,x,x
1.132,151.997,3.054.196,141.113,x,x
1.233,166.275,3.077.036,149.057,x,x
1.335,180.541,3.099.980,156.241,x,x
1.437,192.069,3.116.900,161.926,x,x
1.539,192.069,3.115.276,156.989,x,x
1.643,192.069,3.113.744,156.680,x,x
1.746,192.069,3.113.872,158.426,x,x
1.850,192.069,3.112.356,158.420,x,x
1.957,192.069,3.110.832,158.412,x,x
2.062,198.086,3.123.252,156.971,x,x
2.164,211.885,3.140.152,165.562,x,x
2.266,226.259,3.156.444,172.579,x,x
2.368,240.002,3.170.016,181.419,x,x
2.470,254.573,3.181.296,188.707,x,x
2.574,269.587,3.193.224,198.178,x,x
2.676,282.587,3.198.724,200.974,x,x
2.778,285.789,3.198.000,197.943,x,x
2.881,285.789,3.196.444,197.806,x,x
2.984,285.789,3.194.908,197.489,x,x
3.087,285.789,3.193.396,197.109,x,x
3.191,285.789,3.193.524,198.841,x,x
3.294,285.789,3.191.980,198.823,x,x
3.397,285.789,3.190.692,198.795,x,x
3.500,285.789,3.189.008,198.766,x,x
3.603,285.789,3.187.312,198.734,x,x
3.706,288.456,3.195.616,194.776,x,x
3.808,302.312,3.202.096,199.742,x,x
3.910,315.256,3.205.164,206.455,x,x
4.012,329.463,3.212.784,208.143,x,x
4.114,343.529,3.214.476,200.374,x,x
4.216,357.290,3.214.136,190.816,x,x
4.320,371.648,3.213.072,197.798,x,x
4.423,385.457,3.211.196,194.553,x,x
4.527,398.624,3.210.848,196.101,x,x
4.629,412.934,3.212.548,188.410,x,x
4.732,426.660,3.211.936,178.531,x,x
4.834,439.921,3.212.996,170.196,x,x
4.938,453.726,3.214.128,162.194,x,x
5.040,467.295,3.214.488,167.242,x,x
5.142,470.494,3.212.564,164.900,x,x
5.244,470.494,3.210.596,164.254,x,x
5.348,471.599,3.210.840,159.588,x,x
5.451,485.526,3.214.288,168.340,x,x
5.552,499.484,3.214.172,175.273,x,x
5.654,513.450,3.213.956,182.279,x,x
5.755,526.637,3.213.808,184.330,x,x
5.857,540.793,3.213.648,191.010,x,x
5.959,553.719,3.212.848,197.043,x,x
6.061,564.403,3.211.764,201.798,x,x
6.163,564.403,3.209.816,201.363,x,x
6.265,564.403,3.209.816,203.177,x,x
6.368,564.403,3.207.860,202.969,x,x
6.471,564.403,3.205.628,202.485,x,x
6.573,564.403,3.203.656,201.920,x,x
6.676,564.403,3.201.736,201.164,x,x
6.779,564.403,3.199.744,200.417,x,x
6.881,564.403,3.197.816,199.755,x,x
6.984,564.403,3.197.816,201.541,x,x
7.087,564.403,3.195.876,201.304,x,x
7.189,564.403,3.193.924,201.086,x,x
7.292,564.403,3.191.948,200.844,x,x
7.395,564.403,3.189.984,200.345,x,x
7.497,564.403,3.188.024,199.577,x,x
7.600,564.403,3.186.096,198.544,x,x
7.703,564.403,3.186.096,196.356,x,x
7.805,564.403,3.184.128,196.135,x,x
7.908,564.403,3.182.184,195.728,x,x
8.010,564.403,3.179.936,194.491,x,x
8.113,564.403,3.176.976,193.785,x,x
8.216,564.403,3.176.976,195.395,x,x
8.318,573.370,3.206.944,191.342,x,x
8.420,587.865,3.207.840,198.106,x,x
8.522,601.157,3.209.772,87.003,x,x
8.624,614.776,3.212.508,196.195,x,x
8.725,627.870,3.213.748,187.832,x,x
8.828,641.737,3.214.300,189.025,x,x
8.930,655.154,3.213.768,195.550,x,x
9.031,669.839,3.214.108,197.718,x,x
9.134,683.163,3.215.388,189.423,x,x
9.236,696.178,3.216.536,181.076,x,x
9.339,710.388,3.217.792,169.509,x,x
9.440,724.696,3.218.124,174.839,x,x
9.542,739.077,3.217.888,182.028,x,x
9.644,747.911,3.217.448,177.380,x,x
9.746,750.338,3.216.084,178.109,x,x
9.849,752.409,3.217.716,172.606,x,x
9.952,754.632,3.216.176,168.453,x,x
10.054,756.634,3.217.612,171.368,x,x
10.157,758.261,3.216.268,167.015,x,x
10.260,759.924,3.215.392,167.054,x,x
10.363,761.969,3.217.456,169.871,x,x
10.466,763.889,3.216.652,166.449,x,x
10.569,765.997,3.216.128,166.662,x,x
10.671,768.301,3.215.408,167.091,x,x
10.774,770.714,3.216.940,169.936,x,x
10.877,772.949,3.216.444,170.844,x,x
10.979,774.595,3.215.896,166.702,x,x
11.082,776.587,3.215.112,166.855,x,x
11.185,778.692,3.216.596,165.813,x,x
11.288,780.746,3.215.760,166.348,x,x
11.390,782.885,3.214.928,166.665,x,x
