elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,4.450.096,1.935.856,x,x
103,247,4.473.492,1.935.864,x,x
204,579,4.465.792,1.935.908,x,x
305,813,4.463.080,1.935.948,x,x
407,1.068,4.465.452,1.935.984,x,x
508,1.323,4.472.292,1.936.040,x,x
610,1.552,4.472.296,1.936.080,x,x
711,1.781,4.465.024,1.936.080,x,x
813,2.001,4.467.544,1.936.108,x,x
914,2.332,4.476.980,1.936.184,x,x
1.016,2.546,4.463.144,1.936.184,x,x
1.118,2.829,4.468.172,1.936.220,x,x
1.219,3.080,4.472.112,1.936.252,x,x
1.321,3.376,4.462.604,1.936.280,x,x
1.422,3.600,4.470.596,1.936.304,x,x
1.524,3.848,4.466.904,1.936.312,x,x
1.626,4.123,4.471.012,1.936.352,x,x
1.727,4.472,4.463.932,1.936.368,x,x
1.828,4.808,4.470.716,1.936.388,x,x
1.929,5.077,4.464.304,1.936.420,x,x
2.031,5.298,4.467.824,1.936.428,x,x
2.132,5.580,4.468.960,1.936.472,x,x
2.233,5.810,4.462.008,1.936.484,x,x
2.335,6.048,4.463.424,1.936.512,x,x
2.437,6.364,4.463.056,1.936.536,x,x
2.538,6.644,4.471.404,1.936.584,x,x
2.640,6.880,4.465.808,1.936.592,x,x
2.741,7.081,4.463.576,1.936.616,x,x
2.843,7.347,4.475.652,1.936.644,x,x
2.944,7.596,4.471.440,1.936.660,x,x
3.046,7.810,4.473.676,1.936.684,x,x
3.147,8.071,4.476.088,1.936.712,x,x
3.249,8.384,4.464.228,1.936.724,x,x
3.351,8.616,4.467.664,1.936.748,x,x
3.452,8.953,4.467.892,1.936.760,x,x
3.554,9.232,4.472.316,1.936.804,x,x
3.655,9.491,4.462.556,1.936.816,x,x
3.757,9.754,4.462.624,1.936.844,x,x
3.858,10.073,4.464.056,1.936.852,x,x
3.960,10.417,4.467.248,1.936.916,x,x
4.061,10.564,4.463.128,1.936.916,x,x
4.163,10.919,4.465.168,1.936.948,x,x
4.264,11.255,4.466.932,1.936.964,x,x
4.366,11.567,4.468.056,1.936.992,x,x
4.467,11.833,4.465.012,1.937.008,x,x
4.569,12.102,4.469.996,1.937.036,x,x
4.670,12.384,4.467.028,1.937.048,x,x
4.772,12.631,4.464.144,1.937.088,x,x
4.874,13.028,4.462.636,1.937.124,x,x
4.975,13.266,4.463.476,1.937.152,x,x
5.077,13.576,4.477.380,1.937.192,x,x
5.178,13.958,4.467.316,1.937.220,x,x
5.280,14.249,4.463.756,1.937.244,x,x
5.381,14.438,4.461.472,1.937.284,x,x
5.482,14.783,4.474.728,1.937.296,x,x
5.584,15.125,4.465.436,1.937.296,x,x
5.685,15.490,4.464.324,1.937.320,x,x
5.786,15.778,4.464.048,1.937.344,x,x
5.888,16.018,4.463.996,1.937.372,x,x
5.989,16.278,4.469.888,1.937.420,x,x
6.090,16.506,4.465.876,1.937.436,x,x
6.192,16.759,4.478.336,1.937.460,x,x
6.293,17.077,4.470.776,1.937.488,x,x
