elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,3.871.828,1.982.156,x,x
101,1.100,3.872.064,1.982.272,x,x
202,1.898,3.872.160,1.982.384,x,x
304,2.647,3.872.288,1.982.508,x,x
405,3.580,3.872.404,1.982.600,x,x
507,4.706,3.872.496,1.982.696,x,x
608,5.613,3.872.596,1.982.788,x,x
710,6.526,3.872.672,1.982.872,x,x
812,7.521,3.872.768,1.982.972,x,x
913,8.754,3.872.884,1.983.080,x,x
1.015,9.679,3.872.960,1.983.172,x,x
1.116,10.713,3.873.052,1.983.272,x,x
1.218,11.803,3.873.232,1.983.364,x,o
1.320,12.608,3.873.316,1.983.452,x,o
1.421,13.431,3.873.416,1.983.532,x,o
1.523,14.383,3.873.480,1.983.612,x,o
1.624,15.424,3.873.576,1.983.692,x,o
1.726,16.147,3.873.640,1.983.780,x,o
1.828,16.898,3.873.744,1.983.864,x,o
1.929,17.648,3.873.824,1.983.936,x,o
2.031,18.520,3.873.920,1.984.032,x,o
2.133,19.484,3.874.000,1.984.104,x,o
2.234,20.380,3.874.080,1.984.188,x,o
2.336,21.183,3.874.132,1.984.264,x,o
2.437,21.756,3.874.204,1.984.348,x,o
2.539,22.660,3.874.308,1.984.436,x,o
2.641,23.490,3.874.416,1.984.532,x,x
2.742,24.559,3.874.512,1.984.620,x,x
2.843,25.790,3.874.600,1.984.716,x,x
2.945,26.668,3.874.680,1.984.812,x,x
3.047,27.790,3.874.756,1.984.900,x,x
3.148,28.645,3.874.852,1.985.016,x,x
3.250,29.508,3.874.980,1.985.112,x,x
3.351,30.669,3.875.080,1.985.228,x,x
3.453,31.732,3.875.200,1.985.324,x,x
3.555,32.853,3.875.316,1.985.436,x,x
3.656,33.806,3.875.412,1.985.536,x,x
3.758,34.804,3.875.492,1.985.632,x,x
3.860,35.685,3.875.592,1.985.704,x,x
3.961,36.754,3.875.668,1.985.796,x,x
4.063,37.741,3.875.760,1.985.888,x,x
4.164,38.618,3.875.860,1.985.996,x,x
4.266,39.683,3.875.948,1.986.096,x,x
4.368,40.845,3.876.056,1.986.180,x,x
4.469,41.911,3.876.160,1.986.296,x,x
4.571,42.841,3.876.248,1.986.396,x,x
4.672,43.764,3.876.344,1.986.492,x,x
4.774,44.715,3.876.432,1.986.588,x,x
4.876,45.588,3.876.536,1.986.668,x,x
4.977,46.516,3.876.616,1.986.768,x,x
5.079,47.341,3.876.736,1.986.860,x,x
5.180,48.422,3.876.820,1.986.952,x,x
5.282,49.486,3.876.900,1.987.040,x,x
5.384,50.317,3.877.000,1.987.144,x,x
5.485,51.256,3.877.084,1.987.236,x,x
5.587,52.567,3.877.200,1.987.332,x,x
5.688,53.809,3.877.300,1.987.416,x,x
5.790,54.805,3.877.388,1.987.528,x,x
5.892,55.743,3.877.480,1.987.616,x,x
5.993,56.867,3.877.576,1.987.704,x,x
6.095,57.855,3.877.668,1.987.812,x,x
6.197,58.717,3.877.780,1.987.916,x,x
6.298,59.851,3.877.876,1.988.016,x,x
6.399,60.790,3.877.948,1.988.100,x,x
6.501,62.047,3.878.060,1.988.188,x,x
6.603,63.092,3.878.160,1.988.276,x,x
6.704,64.012,3.878.252,1.988.380,x,x
6.806,65.045,3.878.360,1.988.500,x,x
6.907,65.993,3.878.468,1.988.600,x,x
7.009,67.076,3.878.572,1.988.696,x,x
7.111,68.153,3.878.660,1.988.792,x,x
7.212,68.978,3.878.744,1.988.888,x,x
7.314,69.916,3.878.824,1.988.976,x,x
7.415,71.015,3.878.932,1.989.072,x,x
7.517,72.005,3.879.036,1.989.156,x,x
7.619,72.924,3.879.128,1.989.272,x,x
7.720,73.941,3.879.236,1.989.364,x,x
7.822,75.015,3.879.336,1.989.460,x,x
7.923,76.251,3.879.416,1.989.552,x,x
8.025,77.357,3.879.520,1.989.648,x,x
8.127,78.245,3.879.600,1.989.736,x,x
8.228,79.327,3.879.700,1.989.840,x,x
8.330,80.521,3.879.800,1.989.920,x,x
8.432,81.576,3.879.888,1.990.036,x,x
8.533,82.380,3.879.976,1.990.104,x,x
8.635,83.331,3.880.072,1.990.192,x,x
8.736,84.477,3.880.172,1.990.296,x,x
8.838,85.427,3.880.276,1.990.392,x,x
8.940,86.499,3.880.352,1.990.496,x,x
9.041,87.342,3.880.464,1.990.596,x,x
9.142,88.227,3.880.552,1.990.696,x,x
9.244,89.156,3.880.664,1.990.808,x,x
9.345,89.969,3.880.768,1.990.916,x,x
9.447,91.019,3.880.880,1.991.004,x,x
9.549,91.970,3.880.956,1.991.104,x,x
9.650,92.989,3.881.084,1.991.200,x,x
9.752,93.820,3.881.140,1.991.292,x,x
9.854,94.685,3.881.256,1.991.396,x,x
9.955,95.649,3.881.372,1.991.504,x,x
10.056,96.542,3.881.456,1.991.592,x,x
10.158,97.544,3.881.568,1.991.692,x,x
10.260,98.623,3.881.644,1.991.792,x,x
10.361,99.665,3.881.736,1.991.892,x,x
10.463,100.461,3.881.844,1.991.984,x,x
10.565,101.586,3.881.956,1.992.060,x,x
10.666,102.627,3.882.048,1.992.180,x,x
10.768,103.649,3.882.132,1.992.272,x,x
10.869,104.559,3.882.212,1.992.364,x,x
10.971,105.778,3.882.336,1.992.456,x,x
11.073,106.859,3.882.420,1.992.552,x,x
11.174,107.556,3.882.504,1.992.648,x,x
11.276,108.536,3.882.608,1.992.736,x,x
11.377,109.449,3.882.724,1.992.844,x,x
11.479,110.575,3.882.816,1.992.956,x,x
11.581,111.522,3.882.928,1.993.040,x,x
11.682,112.467,3.882.992,1.993.140,x,x
11.784,113.588,3.883.112,1.993.240,x,x
11.886,114.358,3.883.204,1.993.336,x,x
11.987,115.051,3.883.296,1.993.428,x,x
12.089,115.878,3.883.384,1.993.528,x,x
12.191,116.973,3.883.492,1.993.636,x,x
12.292,117.945,3.883.600,1.993.728,x,x
12.394,118.851,3.883.696,1.993.828,x,x
12.495,119.952,3.883.812,1.993.924,x,x
12.597,120.913,3.883.964,1.994.020,x,o
12.699,121.928,3.884.068,1.994.108,x,o
12.800,122.805,3.884.148,1.994.184,x,o
12.902,123.606,3.884.224,1.994.260,x,o
13.004,124.400,3.884.292,1.994.336,x,o
13.105,125.125,3.884.372,1.994.416,x,o
13.207,126.046,3.884.440,1.994.492,x,o
13.309,126.665,3.884.528,1.994.584,x,o
13.410,127.487,3.884.632,1.994.672,x,o
13.512,128.235,3.884.708,1.994.760,x,o
13.613,129.096,3.884.796,1.994.856,x,o
13.715,129.750,3.884.880,1.994.928,x,o
13.817,130.728,3.884.976,1.995.008,x,o
13.918,131.414,3.885.052,1.995.108,x,o
14.020,132.368,3.885.144,1.995.200,x,o
14.122,133.128,3.885.216,1.995.276,x,o
14.223,134.039,3.885.332,1.995.368,x,o
