elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.009.104,163.093,x,x
100,6.527,2.049.880,115.803,x,x
201,14.902,2.050.776,116.190,x,x
301,23.349,2.051.712,116.631,x,x
401,31.791,2.052.676,117.054,x,x
502,40.227,2.053.308,117.507,x,x
602,48.727,2.054.012,117.980,x,x
703,57.174,2.054.492,118.440,x,x
803,65.569,2.055.020,118.884,x,x
903,74.061,2.055.804,119.357,x,x
1.004,82.646,2.056.228,119.825,x,x
1.104,91.148,2.056.768,120.251,x,x
1.205,99.642,2.057.068,120.678,x,x
1.305,108.141,2.057.768,121.137,x,x
1.405,116.653,2.058.088,121.585,x,x
1.506,125.026,2.058.520,122.005,x,x
1.606,133.437,2.059.104,122.434,x,x
1.706,141.881,2.059.484,122.848,x,x
1.807,150.298,2.059.992,123.312,x,x
1.907,158.751,2.060.392,123.760,x,x
2.008,167.196,2.060.992,124.232,x,x
2.108,175.505,2.061.512,127.729,x,x
2.208,183.946,2.061.992,129.127,x,x
2.309,191.382,1.956.112,64.747,x,x
2.409,199.399,1.956.564,67.208,x,x
2.510,207.497,1.956.924,68.680,x,x
2.610,215.585,1.957.348,71.146,x,x
2.710,223.560,1.957.868,73.601,x,x
2.811,231.560,1.957.964,76.038,x,x
2.911,239.610,1.959.660,77.474,x,x
3.011,247.615,1.960.152,79.940,x,x
3.112,255.591,1.960.372,82.398,x,x
3.212,263.684,1.960.756,84.870,x,x
3.313,271.722,1.960.916,86.310,x,x
3.413,279.798,1.961.072,88.795,x,x
3.514,287.899,1.963.196,91.260,x,x
3.615,295.925,1.963.428,92.689,x,x
3.715,303.939,1.963.992,95.140,x,x
3.816,311.984,1.964.164,97.613,x,x
3.916,319.997,1.964.324,100.051,x,x
4.016,327.981,1.964.796,101.471,x,x
4.117,335.993,1.965.500,103.927,x,x
4.217,344.025,1.967.684,106.389,x,x
4.318,352.047,1.968.256,108.838,x,x
4.418,359.989,1.969.096,110.232,x,x
4.518,367.900,1.969.696,112.694,x,x
4.619,375.943,1.970.424,115.172,x,x
4.719,383.916,1.974.936,117.609,x,x
4.820,391.903,1.975.376,119.033,x,x
4.920,399.870,1.976.088,121.489,x,x
5.020,407.922,1.976.820,123.949,x,x
5.121,415.947,1.977.604,126.391,x,x
5.221,423.999,1.978.340,127.845,x,x
5.322,432.009,1.979.160,130.299,x,x
5.422,440.100,1.979.864,132.754,x,x
5.522,448.115,1.980.436,135.196,x,x
5.623,456.212,1.981.184,136.668,x,x
5.723,464.283,1.991.668,141.604,x,x
5.823,472.414,1.992.096,142.027,x,x
5.924,480.567,1.992.512,142.439,x,x
6.024,488.698,1.992.976,142.863,x,x
6.125,496.766,1.993.604,143.292,x,x
6.225,504.843,1.993.980,143.707,x,x
6.326,512.892,1.994.304,144.126,x,x
6.426,520.940,1.994.864,144.528,x,x
6.526,528.967,1.994.980,144.913,x,x
6.627,536.967,1.995.404,145.332,x,x
6.727,544.910,1.995.696,145.727,x,x
6.828,553.028,1.995.796,146.089,x,x
6.928,561.081,1.996.288,146.514,x,x
7.028,569.158,1.996.692,146.898,x,x
7.129,577.342,1.997.260,147.324,x,x
7.229,585.344,1.997.592,147.759,x,x
7.329,586.393,1.990.256,147.812,x,x
7.430,593.544,1.980.676,84.856,x,x
7.530,602.331,1.981.128,85.304,x,x
7.631,611.363,1.981.428,85.765,x,x
7.731,620.281,1.981.868,86.202,x,x
7.831,629.305,1.982.292,86.668,x,x
7.932,638.260,1.982.756,87.123,x,x
8.032,647.062,1.983.144,87.568,x,x
8.132,655.987,1.983.632,88.035,x,x
8.233,664.934,1.983.944,88.488,x,x
8.333,673.916,1.984.380,88.949,x,x
8.433,682.913,1.984.976,89.448,x,x
8.534,691.832,1.985.432,89.897,x,x
8.634,700.766,1.985.904,90.375,x,x
8.734,709.703,1.985.904,90.819,x,x
8.835,718.662,1.985.904,91.287,x,x
8.935,727.662,1.986.192,91.763,x,x
9.035,736.737,1.986.664,92.224,x,x
9.136,745.721,1.987.300,92.678,x,x
9.236,754.725,1.987.816,93.156,x,x
9.336,763.696,1.988.068,93.637,x,x
9.437,772.675,1.988.120,94.113,x,x
9.537,781.625,1.988.432,94.541,x,x
9.637,790.602,1.988.872,95.013,x,x
9.738,799.444,1.989.308,95.445,x,x
9.838,808.404,1.989.880,95.929,x,x
9.938,817.459,1.990.408,96.403,x,x
10.039,826.364,1.990.816,96.848,x,x
10.139,835.192,1.991.264,97.295,x,x
10.240,844.168,1.991.732,97.756,x,x
10.340,853.104,1.992.212,98.187,x,x
10.440,862.087,1.992.500,98.676,x,x
10.541,871.071,1.992.580,99.145,x,x
10.641,879.963,1.993.320,99.638,x,x
10.741,888.937,1.993.800,100.094,x,x
10.842,897.968,1.994.272,100.537,x,x
10.942,907.046,1.994.772,101.009,x,x
11.042,915.919,1.995.228,101.459,x,x
11.143,924.810,1.995.280,101.899,x,x
11.243,933.914,1.995.280,102.409,x,x
11.343,942.909,1.995.732,102.891,x,x
11.444,951.915,1.996.220,103.375,x,x
11.544,960.847,1.996.688,103.830,x,x
11.644,969.826,1.997.184,104.301,x,x
11.745,978.741,1.997.696,104.739,x,x
11.845,987.760,1.998.240,105.196,x,x
11.946,996.665,1.998.904,105.678,x,x
12.046,1.005.698,1.999.404,106.154,x,x
12.146,1.014.697,1.999.860,106.606,x,x
12.247,1.023.607,2.000.324,107.067,x,x
12.347,1.032.625,2.000.792,107.531,x,x
12.447,1.041.579,2.001.268,107.995,x,x
