elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.621.856,1.982.368,x,x
101,3.804,2.623.100,1.982.832,x,x
202,8.173,2.623.496,1.983.244,x,x
303,12.563,2.623.892,1.983.620,x,x
405,16.986,2.624.296,1.984.020,x,x
506,21.323,2.624.716,1.984.460,x,x
608,25.655,2.625.176,1.984.904,x,x
709,29.987,2.625.640,1.985.360,x,x
811,34.408,2.626.044,1.985.768,x,x
912,38.650,2.626.440,1.986.164,x,x
1.014,42.976,2.626.852,1.986.608,x,x
1.116,47.361,2.627.324,1.987.044,x,x
1.217,51.745,2.627.752,1.987.480,x,x
1.319,56.135,2.628.196,1.987.920,x,x
1.420,60.530,2.628.652,1.988.368,x,x
1.522,64.930,2.629.124,1.988.836,x,x
1.623,69.290,2.629.552,1.989.284,x,x
1.725,73.646,2.629.988,1.989.716,x,x
1.826,77.956,2.630.448,1.990.192,x,x
1.928,82.343,2.630.860,1.990.580,x,x
2.029,86.711,2.631.316,1.991.052,x,x
2.131,91.029,2.631.732,1.991.460,x,x
2.232,95.428,2.632.200,1.991.924,x,x
2.334,99.814,2.632.596,1.992.308,x,x
2.436,104.179,2.633.040,1.992.760,x,x
2.537,108.503,2.633.436,1.993.156,x,x
2.639,112.843,2.633.892,1.993.612,x,x
2.740,117.237,2.634.308,1.994.024,x,x
2.842,121.609,2.634.740,1.994.472,x,x
2.943,125.957,2.635.164,1.994.912,x,x
3.045,130.353,2.635.544,1.995.292,x,x
3.146,134.693,2.635.980,1.995.696,x,x
3.248,139.053,2.636.448,1.996.172,x,x
3.349,143.399,2.636.940,1.996.668,x,x
3.451,147.845,2.637.392,1.997.116,x,x
3.552,152.208,2.637.844,1.997.576,x,x
3.654,156.560,2.638.316,1.998.036,x,x
3.755,160.935,2.638.736,1.998.468,x,x
3.857,165.301,2.639.204,1.998.916,x,x
3.959,169.668,2.639.644,1.999.372,x,x
4.060,174.094,2.640.080,1.999.780,x,x
4.162,178.269,2.640.432,2.000.160,x,x
4.263,182.614,2.640.840,2.000.580,x,x
4.365,186.948,2.641.280,2.001.008,x,x
4.466,191.319,2.641.664,2.001.384,x,x
4.568,195.641,2.642.096,2.001.836,x,x
4.669,199.983,2.642.552,2.002.300,x,x
4.771,204.347,2.643.012,2.002.740,x,x
4.872,208.604,2.643.432,2.003.156,x,x
4.974,212.880,2.643.784,2.003.524,x,x
5.075,217.235,2.644.196,2.003.936,x,x
5.177,221.620,2.644.600,2.004.332,x,x
5.279,226.035,2.645.036,2.004.760,x,x
5.380,230.381,2.645.460,2.005.192,x,x
5.482,234.712,2.645.868,2.005.572,x,x
5.583,239.066,2.646.276,2.006.016,x,x
5.685,243.428,2.646.760,2.006.480,x,x
5.786,247.760,2.647.188,2.006.932,x,x
5.888,252.082,2.647.632,2.007.360,x,x
5.989,256.397,2.648.084,2.007.820,x,x
6.091,260.807,2.648.464,2.008.216,x,x
6.192,265.135,2.648.940,2.008.672,x,x
6.294,269.467,2.649.360,2.009.088,x,x
6.395,273.824,2.649.788,2.009.504,x,x
6.497,278.150,2.650.268,2.010.004,x,x
6.599,282.415,2.650.696,2.010.424,x,x
6.700,286.761,2.651.132,2.010.872,x,x
6.802,290.731,2.658.680,2.011.472,x,o
6.903,293.500,2.660.008,2.012.772,x,o
7.004,297.444,2.660.492,2.013.276,x,x
7.106,301.844,2.660.904,2.013.716,x,x
7.207,306.239,2.661.340,2.014.152,x,x
7.309,310.589,2.661.836,2.014.648,x,x
7.411,314.856,2.662.316,2.015.132,x,x
7.512,319.205,2.662.792,2.015.612,x,x
7.614,323.591,2.663.256,2.016.064,x,x
7.715,327.979,2.663.716,2.016.520,x,x
7.817,332.387,2.664.200,2.017.008,x,x
7.918,336.812,2.664.652,2.017.460,x,x
8.020,341.232,2.665.076,2.017.884,x,x
8.121,345.647,2.665.556,2.018.376,x,x
8.223,350.018,2.665.996,2.018.800,x,x
8.324,354.464,2.666.372,2.019.192,x,x
8.426,358.903,2.666.828,2.019.640,x,x
8.527,363.227,2.667.240,2.020.060,x,x
8.629,367.594,2.667.676,2.020.492,x,x
8.731,371.998,2.668.152,2.020.988,x,x
8.832,376.358,2.668.620,2.021.436,x,x
8.934,380.793,2.669.144,2.021.964,x,x
9.035,385.219,2.669.548,2.022.348,x,x
9.137,389.601,2.669.996,2.022.816,x,x
9.238,393.933,2.670.460,2.023.272,x,x
9.340,398.283,2.670.888,2.023.704,x,x
9.441,402.740,2.671.348,2.024.152,x,x
9.543,407.183,2.671.764,2.024.564,x,x
9.644,411.605,2.672.204,2.024.996,x,x
9.746,416.005,2.672.588,2.025.404,x,x
9.847,420.381,2.672.952,2.025.776,x,x
9.949,424.744,2.673.396,2.026.208,x,x
10.050,429.145,2.673.856,2.026.680,x,x
10.152,433.515,2.674.312,2.027.140,x,x
10.254,437.955,2.674.748,2.027.560,x,x
10.355,442.286,2.675.184,2.027.996,x,x
10.457,446.691,2.675.588,2.028.380,x,x
10.558,451.080,2.676.072,2.028.876,x,x
10.660,455.339,2.676.500,2.029.308,x,x
10.761,459.713,2.676.896,2.029.700,x,x
10.862,464.119,2.677.384,2.030.188,x,x
10.964,468.528,2.677.808,2.030.600,x,x
11.065,472.937,2.678.208,2.031.008,x,x
11.167,477.336,2.678.656,2.031.460,x,x
11.268,481.723,2.679.084,2.031.880,x,x
11.370,486.140,2.679.484,2.032.304,x,x
11.471,490.584,2.679.904,2.032.708,x,x
11.573,495.015,2.680.348,2.033.160,x,x
11.675,499.372,2.680.796,2.033.604,x,x
11.776,503.836,2.681.252,2.034.056,x,x
11.878,508.183,2.681.708,2.034.500,x,x
11.979,512.583,2.682.124,2.034.932,x,x
12.081,516.977,2.682.532,2.035.336,x,x
12.182,521.351,2.682.932,2.035.752,x,x
12.284,525.745,2.683.400,2.036.212,x,x
12.385,530.146,2.683.864,2.036.672,x,x
12.487,534.501,2.684.260,2.037.084,x,x
12.588,538.838,2.684.748,2.037.556,x,x
12.690,543.213,2.685.156,2.037.996,x,x
12.791,547.562,2.685.692,2.038.500,x,x
12.893,551.916,2.686.092,2.038.904,x,x
12.994,556.343,2.686.496,2.039.312,x,x
13.096,560.684,2.686.956,2.039.744,x,x
13.197,565.112,2.687.352,2.040.160,x,x
13.299,569.529,2.687.836,2.040.664,x,x
13.401,573.899,2.688.280,2.041.088,x,x
13.502,578.320,2.688.756,2.041.560,x,x
13.604,582.698,2.689.208,2.041.988,x,x
13.705,587.108,2.689.660,2.042.448,x,x
13.807,591.493,2.690.040,2.042.848,x,x
13.908,595.799,2.690.436,2.043.232,x,x
14.010,600.182,2.690.940,2.043.740,x,x
14.111,604.534,2.691.340,2.044.144,x,x
14.213,608.969,2.691.872,2.044.692,x,x
14.314,613.353,2.692.256,2.045.064,x,x
14.416,617.742,2.692.740,2.045.552,x,x
14.517,622.113,2.693.176,2.045.980,x,x
14.619,626.539,2.693.652,2.046.456,x,x
14.720,630.912,2.694.132,2.046.940,x,x
14.822,635.363,2.694.600,2.047.408,x,x
14.924,639.786,2.694.992,2.047.808,x,x
15.025,644.094,2.695.444,2.048.248,x,x
15.127,648.467,2.695.872,2.048.700,x,x
15.228,652.848,2.696.328,2.049.136,x,x
15.330,657.255,2.696.760,2.049.572,x,x
15.431,661.648,2.697.180,2.049.976,x,x
15.533,666.036,2.697.640,2.050.432,x,x
15.634,670.460,2.698.148,2.050.940,x,x
15.736,674.828,2.698.600,2.051.400,x,x
15.837,679.281,2.699.064,2.051.904,x,x
15.939,683.725,2.699.528,2.052.352,x,x
16.040,688.158,2.699.940,2.052.740,x,x
16.142,692.663,2.700.392,2.053.196,x,x
16.243,697.055,2.700.868,2.053.668,x,x
16.345,701.534,2.701.312,2.054.124,x,x
16.446,705.932,2.701.756,2.054.556,x,x
