elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.574.160,1.935.856,x,x
101,3.643,2.574.340,1.935.856,x,x
202,7.476,2.574.340,1.935.856,x,x
303,11.279,2.574.340,1.935.856,x,x
405,15.032,2.574.340,1.935.856,x,x
506,18.810,2.574.340,1.935.856,x,x
608,22.505,2.574.340,1.935.856,x,x
709,26.251,2.574.340,1.935.856,x,x
810,29.930,2.574.340,1.935.856,x,x
912,33.642,2.574.340,1.935.856,x,x
1.013,37.359,2.574.340,1.935.856,x,x
1.115,41.121,2.574.340,1.935.856,x,x
1.216,44.928,2.574.340,1.935.856,x,x
1.317,48.581,2.574.340,1.935.856,x,x
1.419,52.329,2.574.340,1.935.856,x,x
1.520,56.106,2.574.340,1.935.856,x,x
1.621,59.896,2.574.340,1.935.856,x,x
1.723,63.685,2.574.340,1.935.856,x,x
1.824,67.563,2.574.340,1.935.856,x,x
1.926,71.293,2.574.340,1.935.856,x,x
2.027,75.063,2.574.340,1.935.856,x,x
2.128,78.750,2.574.340,1.935.856,x,x
2.230,82.608,2.574.340,1.935.856,x,x
2.331,86.327,2.574.340,1.935.856,x,x
2.432,90.172,2.574.340,1.935.856,x,x
2.534,93.977,2.574.340,1.935.856,x,x
2.635,97.767,2.574.340,1.935.856,x,x
2.737,101.521,2.574.340,1.935.856,x,x
2.838,105.271,2.574.340,1.935.856,x,x
2.939,109.017,2.574.340,1.935.856,x,x
3.041,112.678,2.574.340,1.935.856,x,x
3.142,116.493,2.574.340,1.935.856,x,x
3.243,120.193,2.574.340,1.935.856,x,x
3.345,124.015,2.574.340,1.935.856,x,x
3.446,127.890,2.574.340,1.935.856,x,x
3.548,131.720,2.574.340,1.935.856,x,x
3.649,135.520,2.574.340,1.935.856,x,x
3.750,139.252,2.574.340,1.935.856,x,x
3.852,143.009,2.574.340,1.935.856,x,x
3.953,146.868,2.574.340,1.935.856,x,x
4.054,150.659,2.574.340,1.935.856,x,x
4.155,154.320,2.574.340,1.935.856,x,x
4.257,158.079,2.574.340,1.935.856,x,x
4.358,161.869,2.574.340,1.935.856,x,x
4.459,165.608,2.574.340,1.935.856,x,x
4.561,169.448,2.574.340,1.935.856,x,x
4.662,173.328,2.574.340,1.935.856,x,x
4.764,177.211,2.574.340,1.935.856,x,x
4.865,181.052,2.574.340,1.935.856,x,x
4.966,184.859,2.574.340,1.935.856,x,x
5.068,188.658,2.574.340,1.935.856,x,x
5.169,192.532,2.574.340,1.935.856,x,x
5.270,196.283,2.574.340,1.935.856,x,x
5.372,200.020,2.574.340,1.935.856,x,x
5.473,203.910,2.574.340,1.935.856,x,x
5.575,207.572,2.574.340,1.935.856,x,x
5.676,211.252,2.574.340,1.935.856,x,x
5.777,214.993,2.574.340,1.935.856,x,x
5.879,218.730,2.574.340,1.935.856,x,x
5.980,222.505,2.574.340,1.935.856,x,x
6.081,226.352,2.574.340,1.935.856,x,x
6.183,230.063,2.574.340,1.935.856,x,x
6.284,233.898,2.574.340,1.935.856,x,x
6.386,237.684,2.574.340,1.935.856,x,x
6.487,241.484,2.574.340,1.935.856,x,x
6.588,245.408,2.574.340,1.935.856,x,x
6.690,249.167,2.574.340,1.935.856,x,x
6.791,253.001,2.574.340,1.935.856,x,x
6.892,256.681,2.574.340,1.935.856,x,x
6.994,260.568,2.574.340,1.935.856,x,x
7.095,264.391,2.574.340,1.935.856,x,x
7.197,268.200,2.574.340,1.935.856,x,x
7.298,272.025,2.574.340,1.935.856,x,x
7.399,275.830,2.574.340,1.935.856,x,x
7.500,279.517,2.574.340,1.935.856,x,x
7.601,283.303,2.574.340,1.935.856,x,x
7.703,287.047,2.574.340,1.935.856,x,x
7.804,290.740,2.574.340,1.935.856,x,x
7.906,294.485,2.574.340,1.935.856,x,x
8.007,298.202,2.574.340,1.935.856,x,x
8.108,301.980,2.574.340,1.935.856,x,x
8.210,305.714,2.574.340,1.935.856,x,x
8.311,309.463,2.574.340,1.935.856,x,x
8.412,313.265,2.574.340,1.935.856,x,x
8.514,317.033,2.574.340,1.935.856,x,x
8.615,320.762,2.574.340,1.935.856,x,x
8.716,324.582,2.574.340,1.935.856,x,x
8.818,328.437,2.574.340,1.935.856,x,x
8.919,332.172,2.574.340,1.935.856,x,x
9.021,335.884,2.574.340,1.935.856,x,x
9.122,339.633,2.574.340,1.935.856,x,x
9.223,343.421,2.574.340,1.935.856,x,x
9.325,347.128,2.574.340,1.935.856,x,x
9.426,350.952,2.574.340,1.935.856,x,x
9.527,354.791,2.574.340,1.935.856,x,x
9.629,358.468,2.574.340,1.935.856,x,x
9.730,362.255,2.574.340,1.935.856,x,x
9.832,365.974,2.574.340,1.935.856,x,x
9.933,369.772,2.574.340,1.935.856,x,x
10.034,373.484,2.574.340,1.935.856,x,x
10.136,377.330,2.574.340,1.935.856,x,x
10.237,381.188,2.574.340,1.935.856,x,x
10.338,384.970,2.574.340,1.935.856,x,x
10.440,388.734,2.574.340,1.935.856,x,x
10.541,392.533,2.574.340,1.935.856,x,x
10.643,396.279,2.574.340,1.935.856,x,x
10.744,400.027,2.574.340,1.935.856,x,x
10.845,403.895,2.574.340,1.935.856,x,x
10.947,407.780,2.574.340,1.935.856,x,x
11.048,411.601,2.574.340,1.935.856,x,x
11.150,415.415,2.574.340,1.935.856,x,x
11.251,419.269,2.574.340,1.935.856,x,x
11.352,423.116,2.574.340,1.935.856,x,x
11.454,426.857,2.574.340,1.935.856,x,x
11.555,430.738,2.574.340,1.935.856,x,x
11.657,434.577,2.574.340,1.935.856,x,x
11.758,438.492,2.574.340,1.935.856,x,x
11.859,442.278,2.574.340,1.935.856,x,x
11.961,446.108,2.574.340,1.935.856,x,x
12.062,449.884,2.574.340,1.935.856,x,x
12.164,453.620,2.574.340,1.935.856,x,x
12.265,457.327,2.574.340,1.935.856,x,x
12.366,461.042,2.574.340,1.935.856,x,x
12.468,464.808,2.574.340,1.935.856,x,x
12.569,468.564,2.574.340,1.935.856,x,x
12.671,472.412,2.574.340,1.935.856,x,x
12.772,476.206,2.574.340,1.935.856,x,x
12.873,480.024,2.574.340,1.935.856,x,x
12.975,483.858,2.574.340,1.935.856,x,x
13.076,487.713,2.574.340,1.935.856,x,x
13.177,491.596,2.574.340,1.935.856,x,x
13.279,495.295,2.574.340,1.935.856,x,x
13.380,499.086,2.574.340,1.935.856,x,x
13.482,502.881,2.574.340,1.935.856,x,x
13.583,506.662,2.574.340,1.935.856,x,x
13.684,510.485,2.574.340,1.935.856,x,x
13.786,514.226,2.574.340,1.935.856,x,x
13.887,518.055,2.574.340,1.935.856,x,x
13.988,521.712,2.574.340,1.935.856,x,x
14.089,525.425,2.574.340,1.935.856,x,x
14.191,529.292,2.574.340,1.935.856,x,x
14.292,533.119,2.574.340,1.935.856,x,x
14.394,536.882,2.574.340,1.935.856,x,x
14.495,540.579,2.574.340,1.935.856,x,x
14.597,544.329,2.574.340,1.935.856,x,x
14.698,548.128,2.574.340,1.935.856,x,x
14.799,551.795,2.574.340,1.935.856,x,x
14.901,555.600,2.574.340,1.935.856,x,x
15.002,559.401,2.574.340,1.935.856,x,x
15.103,563.264,2.574.340,1.935.856,x,x
