elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,4.450.032,1.935.856,x,x
101,20.324,4.452.308,1.937.888,x,x
202,38.753,4.454.148,1.939.716,x,x
303,55.850,4.455.756,1.941.332,x,x
404,72.799,4.457.472,1.943.048,x,x
506,89.885,4.459.040,1.944.608,x,x
607,107.068,4.460.764,1.946.340,x,x
708,124.105,4.462.448,1.948.040,x,x
810,141.246,4.464.140,1.949.716,x,x
911,158.339,4.465.740,1.951.320,x,x
1.013,175.501,4.467.360,1.952.948,x,x
1.114,192.933,4.469.076,1.954.644,x,x
1.215,214.143,4.471.212,1.956.792,x,x
1.316,231.921,4.473.024,1.958.580,x,x
1.417,249.158,4.474.684,1.960.268,x,x
1.519,266.489,4.476.244,1.961.824,x,x
1.620,283.786,4.477.904,1.963.456,x,x
1.722,300.670,4.479.552,1.965.124,x,x
1.823,317.782,4.481.172,1.966.748,x,x
1.924,334.878,4.482.812,1.968.412,x,x
2.026,351.929,4.484.492,1.970.068,x,x
2.127,369.360,4.486.104,1.971.660,x,x
2.228,386.564,4.487.736,1.973.296,x,x
2.330,403.711,4.489.412,1.974.976,x,x
2.431,420.616,4.491.068,1.976.648,x,x
2.533,437.478,4.492.684,1.978.268,x,x
2.634,454.327,4.494.276,1.979.852,x,x
2.735,471.406,4.495.976,1.981.548,x,x
2.837,488.492,4.497.676,1.983.264,x,x
2.938,505.603,4.499.404,1.984.960,x,x
3.040,522.709,4.501.040,1.986.628,x,x
3.141,539.755,4.502.732,1.988.316,x,x
3.242,557.006,4.504.364,1.989.936,x,x
3.344,574.175,4.506.060,1.991.652,x,x
3.445,591.413,4.507.756,1.993.348,x,x
3.546,608.675,4.509.384,1.994.972,x,x
3.648,625.984,4.511.088,1.996.668,x,x
3.749,643.170,4.512.776,1.998.352,x,x
3.851,660.436,4.514.256,1.999.836,x,x
3.952,677.648,4.515.916,2.001.468,x,x
4.053,694.888,4.517.472,2.003.060,x,x
4.155,712.222,4.519.076,2.004.668,x,x
4.256,729.632,4.520.788,2.006.376,x,x
4.357,747.034,4.522.368,2.007.924,x,x
4.459,767.152,4.524.256,2.009.852,x,x
4.560,784.425,4.525.860,2.011.416,x,x
4.662,801.783,4.527.544,2.013.108,x,x
4.763,819.042,4.529.268,2.014.868,x,x
4.864,836.311,4.531.024,2.016.604,x,x
4.966,853.178,4.532.636,2.018.204,x,x
5.067,870.479,4.534.292,2.019.872,x,x
5.169,887.853,4.535.956,2.021.548,x,x
5.270,905.282,4.537.632,2.023.200,x,x
5.371,922.749,4.539.476,2.025.056,x,x
5.473,940.234,4.541.132,2.026.700,x,x
5.574,957.658,4.542.912,2.028.484,x,x
5.675,975.109,4.544.496,2.030.060,x,x
5.777,992.288,4.546.116,2.031.708,x,x
5.878,1.009.440,4.547.648,2.033.228,x,x
5.980,1.026.764,4.549.252,2.034.832,x,x
6.081,1.043.922,4.550.880,2.036.448,x,x
6.182,1.061.325,4.552.672,2.038.236,x,x
6.284,1.078.716,4.554.320,2.039.884,x,x
6.385,1.096.019,4.556.020,2.041.592,x,x
6.487,1.113.019,4.557.708,2.043.280,x,x
6.588,1.130.175,4.559.428,2.045.004,x,x
6.690,1.147.438,4.561.072,2.046.664,x,x
6.791,1.164.759,4.562.816,2.048.404,x,x
6.892,1.182.122,4.564.488,2.050.080,x,x
6.994,1.199.205,4.566.052,2.051.636,x,x
7.095,1.216.685,4.567.824,2.053.368,x,x
7.197,1.233.755,4.569.460,2.055.048,x,x
7.298,1.250.886,4.571.116,2.056.696,x,x
7.399,1.268.239,4.572.708,2.058.300,x,x
7.501,1.285.458,4.574.312,2.059.888,x,x
7.602,1.302.608,4.575.860,2.061.428,x,x
7.704,1.322.627,4.577.780,2.063.332,x,x
7.805,1.339.861,4.579.380,2.064.936,x,x
7.906,1.357.126,4.580.984,2.066.552,x,x
8.008,1.374.413,4.582.536,2.068.144,x,x
8.109,1.391.811,4.584.208,2.069.780,x,x
8.210,1.409.295,4.585.880,2.071.468,x,x
8.312,1.426.446,4.587.524,2.073.088,x,x
8.413,1.443.696,4.589.008,2.074.584,x,x
8.515,1.460.890,4.590.716,2.076.280,x,x
8.616,1.478.308,4.592.404,2.077.972,x,x
8.717,1.495.589,4.593.940,2.079.512,x,x
8.819,1.512.826,4.595.524,2.081.112,x,x
8.920,1.529.966,4.597.192,2.082.772,x,x
9.021,1.547.469,4.598.868,2.084.444,x,x
9.123,1.564.629,4.600.420,2.086.012,x,x
9.224,1.582.025,4.602.224,2.087.808,x,x
9.326,1.599.434,4.603.928,2.089.512,x,x
9.427,1.616.915,4.605.688,2.091.248,x,x
9.528,1.634.064,4.607.264,2.092.848,x,x
9.630,1.651.374,4.609.052,2.094.612,x,x
9.731,1.668.567,4.610.712,2.096.284,x,x
9.833,1.685.856,4.612.268,2.097.856,x,x
9.934,1.703.003,4.613.944,2.099.512,x,x
10.035,1.720.338,4.615.592,2.101.172,x,x
10.137,1.737.503,4.617.304,2.102.868,x,x
10.238,1.754.853,4.619.040,2.104.620,x,x
10.340,1.772.324,4.620.804,2.106.368,x,x
10.441,1.789.748,4.622.396,2.107.976,x,x
10.542,1.807.153,4.624.088,2.109.676,x,x
10.644,1.824.451,4.625.832,2.111.412,x,x
10.745,1.841.722,4.627.596,2.113.172,x,x
10.847,1.858.909,4.629.272,2.114.844,x,x
10.948,1.879.669,4.631.320,2.116.900,x,x
11.049,1.897.832,4.633.020,2.118.604,x,x
11.151,1.915.249,4.634.732,2.120.316,x,x
11.252,1.932.471,4.636.268,2.121.860,x,x
11.354,1.949.713,4.637.836,2.123.404,x,x
11.455,1.966.932,4.639.492,2.125.080,x,x
11.556,1.984.139,4.641.136,2.126.724,x,x
11.658,2.001.405,4.642.728,2.128.312,x,x
11.759,2.018.686,4.644.456,2.130.020,x,x
11.860,2.035.942,4.646.108,2.131.684,x,x
11.962,2.053.365,4.647.820,2.133.404,x,x
12.063,2.070.604,4.649.432,2.135.012,x,x
12.165,2.087.709,4.651.172,2.136.752,x,x
12.266,2.105.003,4.652.808,2.138.376,x,x
12.367,2.122.083,4.654.476,2.140.060,x,x
12.469,2.139.452,4.656.132,2.141.724,x,x
12.570,2.156.779,4.657.868,2.143.440,x,x
12.672,2.173.960,4.659.532,2.145.108,x,x
12.773,2.190.916,4.661.112,2.146.684,x,x
12.874,2.208.029,4.662.804,2.148.360,x,x
12.976,2.225.022,4.664.500,2.150.072,x,x
13.077,2.242.033,4.666.152,2.151.724,x,x
13.178,2.259.343,4.667.732,2.153.320,x,x
13.280,2.276.514,4.669.384,2.154.948,x,x
13.381,2.293.556,4.670.944,2.156.512,x,x
13.483,2.310.825,4.672.520,2.158.080,x,x
13.584,2.328.263,4.674.144,2.159.720,x,x
13.685,2.345.621,4.675.728,2.161.312,x,x
13.787,2.362.878,4.677.400,2.162.968,x,x
13.888,2.380.157,4.679.124,2.164.724,x,x
13.990,2.397.357,4.680.780,2.166.380,x,x
14.091,2.414.788,4.682.452,2.168.028,x,x
14.192,2.434.890,4.684.364,2.169.924,x,x
14.294,2.452.487,4.686.020,2.171.608,x,x
14.395,2.469.975,4.687.732,2.173.312,x,x
14.497,2.487.227,4.689.352,2.174.932,x,x
14.598,2.504.535,4.691.016,2.176.600,x,x
14.699,2.521.652,4.692.728,2.178.296,x,x
14.801,2.538.895,4.694.448,2.180.028,x,x
14.902,2.556.171,4.696.028,2.181.592,x,x
15.004,2.573.389,4.697.640,2.183.200,x,x
15.105,2.590.507,4.699.248,2.184.832,x,x
15.206,2.607.705,4.700.900,2.186.480,x,x
15.308,2.624.921,4.702.608,2.188.168,x,x
15.409,2.642.163,4.704.228,2.189.812,x,x
15.510,2.659.512,4.705.788,2.191.372,x,x
15.612,2.676.765,4.707.364,2.192.940,x,x
15.713,2.693.814,4.708.920,2.194.476,x,x
15.815,2.710.623,4.710.468,2.196.068,x,x
15.916,2.727.923,4.712.080,2.197.664,x,x
16.017,2.745.247,4.713.764,2.199.368,x,x
16.119,2.762.564,4.715.464,2.201.032,x,x
16.220,2.779.634,4.717.144,2.202.716,x,x
16.321,2.796.740,4.718.800,2.204.376,x,x
16.423,2.814.041,4.720.340,2.205.920,x,x
16.524,2.831.401,4.722.044,2.207.612,x,x
16.625,2.848.636,4.723.664,2.209.244,x,x
16.727,2.865.752,4.725.332,2.210.912,x,x
16.828,2.882.946,4.726.936,2.212.528,x,x
16.930,2.900.120,4.728.628,2.214.180,x,x
17.031,2.917.408,4.730.328,2.215.896,x,x
17.132,2.934.627,4.731.976,2.217.564,x,x
17.234,2.951.901,4.733.680,2.219.248,x,x
17.335,2.969.179,4.735.312,2.220.908,x,x
17.436,2.989.359,4.737.088,2.222.688,x,x
17.538,3.007.126,4.738.868,2.224.436,x,x
