elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,2.540.340,71.744,x,x
102,115,2.546.180,69.767,x,x
203,205,2.549.416,70.825,x,x
304,278,2.552.592,72.168,x,x
405,385,2.556.540,74.273,x,x
506,473,2.559.984,76.233,x,x
607,549,2.562.368,77.457,x,x
708,616,2.564.776,78.765,x,x
809,714,2.568.172,80.431,x,x
911,827,2.559.872,69.894,x,x
1.012,946,2.562.544,70.214,x,x
1.113,1.018,2.562.264,68.777,x,x
1.214,1.090,2.565.148,70.339,x,x
1.315,1.208,2.565.824,69.417,x,x
1.415,1.292,2.568.700,70.695,x,x
1.516,1.408,2.568.660,68.809,x,x
1.617,1.502,2.570.432,69.402,x,x
1.718,1.592,2.571.676,69.711,x,x
1.819,1.676,2.573.116,70.013,x,x
1.920,1.745,2.573.976,70.312,x,x
2.021,1.849,2.575.232,70.625,x,x
2.122,1.955,2.576.832,70.436,x,x
2.222,2.026,2.575.432,68.924,x,x
2.323,2.122,2.576.608,69.582,x,x
2.424,2.223,2.577.216,69.112,x,x
2.525,2.329,2.579.492,69.674,x,x
2.626,2.429,2.579.996,69.450,x,x
2.727,2.517,2.580.404,68.978,x,x
2.828,2.615,2.583.548,71.116,x,x
2.929,2.726,2.584.092,70.503,x,x
3.030,2.793,2.585.544,71.766,x,x
3.131,2.884,2.587.196,73.468,x,x
3.232,2.986,2.585.020,70.654,x,x
3.332,3.049,2.586.672,71.648,x,x
3.434,3.177,2.587.384,71.456,x,x
3.535,3.252,2.586.212,69.756,x,x
3.636,3.325,2.588.440,71.534,x,x
3.737,3.434,2.588.980,71.244,x,x
3.838,3.501,2.590.020,71.885,x,x
3.939,3.624,2.590.144,67.938,x,x
4.040,3.682,2.588.468,65.918,x,x
4.141,3.822,2.591.064,68.029,x,x
4.242,3.915,2.589.848,66.237,x,x
4.342,4.021,2.592.248,68.116,x,x
4.443,4.102,2.590.700,66.507,x,x
4.544,4.222,2.591.232,66.562,x,x
4.645,4.326,2.592.216,67.286,x,x
4.746,4.429,2.592.816,67.449,x,x
4.846,4.517,2.593.284,67.350,x,x
4.948,4.604,2.593.584,67.034,x,x
5.049,4.679,2.594.948,68.470,x,x
5.150,4.808,2.595.200,68.542,x,x
5.251,4.877,2.596.036,69.617,x,x
5.352,4.977,2.593.572,67.124,x,x
5.453,5.054,2.593.404,66.683,x,x
5.554,5.144,2.594.232,67.219,x,x
5.655,5.237,2.594.636,67.431,x,x
5.756,5.304,2.593.796,66.673,x,x
5.857,5.418,2.596.088,68.881,x,x
5.957,5.498,2.595.292,67.458,x,x
6.058,5.587,2.596.936,68.959,x,x
6.159,5.677,2.595.216,66.974,x,x
6.260,5.769,2.595.924,67.919,x,x
6.374,5.881,2.596.688,68.239,x,x
6.474,5.991,2.597.280,68.258,x,x
6.575,6.087,2.596.928,67.789,x,x
6.676,6.160,2.596.352,67.219,x,x
6.777,6.266,2.598.228,69.324,x,x
6.877,6.379,2.597.304,68.044,x,x
6.978,6.454,2.598.744,69.416,x,x
7.079,6.562,2.597.284,67.860,x,x
7.180,6.655,2.597.516,68.375,x,x
7.280,6.766,2.598.040,68.617,x,x
7.383,6.844,2.598.136,68.868,x,x
7.484,6.928,2.597.836,68.484,x,x
7.585,7.010,2.598.724,69.525,x,x
7.685,7.091,2.599.072,69.769,x,x
7.786,7.182,2.597.112,68.123,x,x
7.887,7.259,2.597.588,68.777,x,x
7.988,7.361,2.598.240,69.094,x,x
8.089,7.446,2.598.456,69.400,x,x
8.189,7.546,2.598.728,69.716,x,x
