elapsed_time_ms,executed_count,memory_kb,disk_kb,Tracking,Repartitioning
0,0,758.300,163.070,x,x
100,901,762.292,115.475,x,x
200,1.813,763.096,115.525,x,x
301,2.722,764.012,115.569,x,x
401,3.541,764.776,115.618,x,x
501,4.470,765.592,115.664,x,x
602,5.516,766.584,115.707,x,x
702,6.416,767.320,115.753,x,x
803,7.254,768.060,115.799,x,x
903,8.172,768.844,115.847,x,x
1.003,9.013,769.652,115.895,x,x
1.104,9.863,770.440,115.944,x,x
1.204,10.829,771.296,115.990,x,x
1.304,11.679,772.056,116.041,x,x
1.405,12.557,772.876,116.084,x,x
1.505,13.497,773.796,116.132,x,x
1.605,14.439,774.784,116.178,x,x
1.706,15.267,775.476,116.227,x,x
1.806,16.311,776.528,116.270,x,x
1.906,17.200,777.380,116.317,x,x
2.007,18.213,778.392,116.358,x,x
2.107,19.237,779.352,116.399,x,x
2.207,20.140,780.264,116.449,x,x
2.308,21.086,781.172,116.495,x,x
2.408,22.061,782.268,116.539,x,x
2.509,23.038,783.280,116.579,x,x
2.609,24.033,784.148,116.622,x,x
2.709,24.960,785.076,116.669,x,x
2.810,25.839,785.964,116.716,x,x
2.910,26.781,786.812,116.758,x,x
3.010,27.660,787.600,116.805,x,x
3.111,28.693,788.560,116.843,x,x
3.211,29.614,789.408,116.889,x,x
3.311,30.466,790.204,116.935,x,x
3.412,31.433,791.036,116.975,x,x
3.512,32.325,791.788,117.019,x,x
3.612,33.326,792.608,117.061,x,x
3.713,34.119,793.180,117.114,x,x
3.813,35.121,793.864,117.154,x,x
3.913,36.089,794.392,117.200,x,x
4.014,36.984,794.808,117.246,x,x
4.114,37.915,795.160,117.291,x,x
4.214,38.716,795.420,117.341,x,x
4.315,39.760,795.640,117.383,x,x
4.415,40.534,795.840,117.429,x,x
4.516,41.422,795.976,117.476,x,x
4.616,42.342,796.088,117.520,x,x
4.716,43.224,796.160,117.563,x,x
4.817,44.125,796.240,117.612,x,x
4.917,45.129,796.340,117.658,x,x
