workload,workers,storage_type,partitions,storage_engine,paths,interval,thinking_time,sync_mode,ops_per_second
ycsb_a,4,engine,1,rocksdb,1,0,10000000,sync_on,240.29403797279616
ycsb_a,8,engine,1,rocksdb,1,0,10000000,sync_on,435.42543725880375
ycsb_a,12,engine,1,rocksdb,1,0,10000000,sync_on,577.1108197115512
ycsb_a,16,engine,1,rocksdb,1,0,10000000,sync_on,592.3853099350515
