workload,workers,storage_type,partitions,storage_engine,paths,interval,thinking_time,sync_mode,ops_per_second
ycsb_a,4,engine,1,rocksdb,1,0,100000,sync_off,30806.28894828629
ycsb_a,8,engine,1,rocksdb,1,0,100000,sync_off,54999.43069648717
ycsb_a,12,engine,1,rocksdb,1,0,100000,sync_off,68451.06328592698
ycsb_a,16,engine,1,rocksdb,1,0,100000,sync_off,68024.31559915186
